region,year,month,date,mean_temp_k,baseline_temp_k,anomaly_k
hawaii,1994,7,1994-07,298.57533333333333,298.7806785714286,-0.20534523809527627
hawaii,1994,8,1994-08,299.06666666666666,299.2551666666667,-0.1885000000000332
hawaii,1994,9,1994-09,299.13966666666676,299.3846190476191,-0.24495238095232708
hawaii,1994,10,1994-10,298.9583333333333,299.1541904761904,-0.19585714285710765
hawaii,1994,11,1994-11,297.817,298.32844047619045,-0.5114404761904439
hawaii,1994,12,1994-12,297.3016666666668,297.4902261904762,-0.18855952380943108
hawaii,1995,1,1995-01,296.68,296.76125,-0.08125000000001137
hawaii,1995,2,1995-02,296.12733333333324,296.44166666666666,-0.3143333333334226
hawaii,1995,3,1995-03,296.1486666666667,296.4499404761905,-0.3012738095237637
hawaii,1995,4,1995-04,296.31333333333333,296.7237619047619,-0.4104285714285538
hawaii,1995,5,1995-05,297.1940000000001,297.37578571428577,-0.18178571428569512
hawaii,1995,6,1995-06,297.54900000000004,298.0785119047619,-0.5295119047618755
hawaii,1995,7,1995-07,298.37533333333334,298.7806785714286,-0.4053452380952649
hawaii,1995,8,1995-08,298.8639999999999,299.2551666666667,-0.391166666666777
hawaii,1995,9,1995-09,298.89900000000006,299.3846190476191,-0.48561904761902497
hawaii,1995,10,1995-10,298.8836666666666,299.1541904761904,-0.2705238095238087
hawaii,1995,11,1995-11,297.93833333333333,298.32844047619045,-0.39010714285711856
hawaii,1995,12,1995-12,297.236,297.4902261904762,-0.2542261904762313
hawaii,1996,1,1996-01,296.97600000000006,296.76125,0.21475000000003774
hawaii,1996,2,1996-02,296.034,296.44166666666666,-0.40766666666667106
hawaii,1996,3,1996-03,296.459,296.4499404761905,0.009059523809526127
hawaii,1996,4,1996-04,297.0903333333334,296.7237619047619,0.36657142857148983
hawaii,1996,5,1996-05,297.45933333333335,297.37578571428577,0.08354761904757879
hawaii,1996,6,1996-06,298.20033333333333,298.0785119047619,0.12182142857142253
hawaii,1996,7,1996-07,298.416,298.7806785714286,-0.3646785714286125
hawaii,1996,8,1996-08,299.06166666666667,299.2551666666667,-0.19350000000002865
hawaii,1996,9,1996-09,299.115,299.3846190476191,-0.2696190476190736
hawaii,1996,10,1996-10,298.906,299.1541904761904,-0.24819047619041612
hawaii,1996,11,1996-11,298.4523333333334,298.32844047619045,0.12389285714294829
hawaii,1996,12,1996-12,297.42666666666656,297.4902261904762,-0.06355952380965846
hawaii,1997,1,1997-01,296.7366666666667,296.76125,-0.024583333333339397
hawaii,1997,2,1997-02,296.0693333333333,296.44166666666666,-0.3723333333333585
hawaii,1997,3,1997-03,295.728,296.4499404761905,-0.7219404761904684
hawaii,1997,4,1997-04,295.73333333333335,296.7237619047619,-0.9904285714285379
hawaii,1997,5,1997-05,296.4196666666667,297.37578571428577,-0.9561190476190404
hawaii,1997,6,1997-06,297.473,298.0785119047619,-0.6055119047618973
hawaii,1997,7,1997-07,298.1670000000001,298.7806785714286,-0.6136785714285224
hawaii,1997,8,1997-08,298.9120000000001,299.2551666666667,-0.34316666666660467
hawaii,1997,9,1997-09,299.425,299.3846190476191,0.04038095238092865
hawaii,1997,10,1997-10,298.9973333333333,299.1541904761904,-0.15685714285712038
hawaii,1997,11,1997-11,297.734,298.32844047619045,-0.5944404761904707
hawaii,1997,12,1997-12,297.291,297.4902261904762,-0.19922619047622447
hawaii,1998,1,1998-01,296.51599999999996,296.76125,-0.24525000000005548
hawaii,1998,2,1998-02,296.0816666666667,296.44166666666666,-0.3599999999999568
hawaii,1998,3,1998-03,296.39133333333336,296.4499404761905,-0.058607142857113104
hawaii,1998,4,1998-04,296.90999999999997,296.7237619047619,0.18623809523808177
hawaii,1998,5,1998-05,297.44899999999996,297.37578571428577,0.07321428571418664
hawaii,1998,6,1998-06,297.6193333333333,298.0785119047619,-0.45917857142859475
hawaii,1998,7,1998-07,298.7683333333334,298.7806785714286,-0.0123452380952358
hawaii,1998,8,1998-08,299.30366666666663,299.2551666666667,0.04849999999993315
hawaii,1998,9,1998-09,299.66166666666663,299.3846190476191,0.2770476190475506
hawaii,1998,10,1998-10,299.2753333333333,299.1541904761904,0.12114285714289963
hawaii,1998,11,1998-11,298.76500000000004,298.32844047619045,0.43655952380959206
hawaii,1998,12,1998-12,297.99266666666665,297.4902261904762,0.5024404761904293
hawaii,1999,1,1999-01,296.903,296.76125,0.14175000000000182
hawaii,1999,2,1999-02,296.77366666666666,296.44166666666666,0.33199999999999363
hawaii,1999,3,1999-03,296.46200000000005,296.4499404761905,0.012059523809568873
hawaii,1999,4,1999-04,297.20366666666666,296.7237619047619,0.47990476190477693
hawaii,1999,5,1999-05,297.74466666666666,297.37578571428577,0.36888095238089136
hawaii,1999,6,1999-06,298.4846666666666,298.0785119047619,0.4061547619047019
hawaii,1999,7,1999-07,299.15000000000003,298.7806785714286,0.3693214285714248
hawaii,1999,8,1999-08,299.8193333333333,299.2551666666667,0.5641666666666083
hawaii,1999,9,1999-09,299.901,299.3846190476191,0.5163809523809277
hawaii,1999,10,1999-10,299.54866666666663,299.1541904761904,0.39447619047621174
hawaii,1999,11,1999-11,298.553,298.32844047619045,0.22455952380954614
hawaii,1999,12,1999-12,297.52200000000005,297.4902261904762,0.03177380952382691
hawaii,2000,1,2000-01,296.96366666666665,296.76125,0.20241666666663605
hawaii,2000,2,2000-02,296.5383333333333,296.44166666666666,0.09666666666663559
hawaii,2000,3,2000-03,296.71666666666675,296.4499404761905,0.26672619047627677
hawaii,2000,4,2000-04,297.3006666666667,296.7237619047619,0.5769047619048138
hawaii,2000,5,2000-05,297.222,297.37578571428577,-0.1537857142857888
hawaii,2000,6,2000-06,297.972,298.0785119047619,-0.10651190476193051
hawaii,2000,7,2000-07,298.5236666666667,298.7806785714286,-0.25701190476189595
hawaii,2000,8,2000-08,298.8946666666667,299.2551666666667,-0.3605000000000018
hawaii,2000,9,2000-09,298.9173333333334,299.3846190476191,-0.4672857142857083
hawaii,2000,10,2000-10,298.79499999999996,299.1541904761904,-0.35919047619046296
hawaii,2000,11,2000-11,297.9563333333334,298.32844047619045,-0.3721071428570326
hawaii,2000,12,2000-12,297.15600000000006,297.4902261904762,-0.33422619047615854
hawaii,2001,1,2001-01,296.239,296.76125,-0.5222500000000423
hawaii,2001,2,2001-02,296.07233333333335,296.44166666666666,-0.36933333333331575
hawaii,2001,3,2001-03,296.16766666666666,296.4499404761905,-0.2822738095238151
hawaii,2001,4,2001-04,296.2056666666666,296.7237619047619,-0.5180952380952704
hawaii,2001,5,2001-05,296.8903333333334,297.37578571428577,-0.4854523809523812
hawaii,2001,6,2001-06,297.5786666666666,298.0785119047619,-0.499845238095304
hawaii,2001,7,2001-07,298.48066666666665,298.7806785714286,-0.30001190476195916
hawaii,2001,8,2001-08,298.9673333333333,299.2551666666667,-0.287833333333424
hawaii,2001,9,2001-09,299.19899999999996,299.3846190476191,-0.1856190476191273
hawaii,2001,10,2001-10,298.9186666666667,299.1541904761904,-0.23552380952372687
hawaii,2001,11,2001-11,298.41566666666665,298.32844047619045,0.08722619047620128
hawaii,2001,12,2001-12,297.7293333333334,297.4902261904762,0.23910714285716494
hawaii,2002,1,2002-01,297.019,296.76125,0.25774999999998727
hawaii,2002,2,2002-02,296.77633333333335,296.44166666666666,0.334666666666692
hawaii,2002,3,2002-03,296.484,296.4499404761905,0.03405952380950339
hawaii,2002,4,2002-04,296.5163333333333,296.7237619047619,-0.2074285714285793
hawaii,2002,5,2002-05,297.3310000000001,297.37578571428577,-0.04478571428569467
hawaii,2002,6,2002-06,298.0823333333334,298.0785119047619,0.0038214285714843754
hawaii,2002,7,2002-07,298.6826666666667,298.7806785714286,-0.09801190476190413
hawaii,2002,8,2002-08,299.16300000000007,299.2551666666667,-0.09216666666662832
hawaii,2002,9,2002-09,299.2786666666667,299.3846190476191,-0.10595238095237391
hawaii,2002,10,2002-10,299.342,299.1541904761904,0.1878095238095625
hawaii,2002,11,2002-11,298.33733333333333,298.32844047619045,0.008892857142882349
hawaii,2002,12,2002-12,297.57833333333326,297.4902261904762,0.0881071428570408
hawaii,2003,1,2003-01,296.79533333333336,296.76125,0.034083333333342125
hawaii,2003,2,2003-02,296.3073333333333,296.44166666666666,-0.13433333333335895
hawaii,2003,3,2003-03,296.81433333333337,296.4499404761905,0.3643928571428887
hawaii,2003,4,2003-04,297.2436666666666,296.7237619047619,0.5199047619047406
hawaii,2003,5,2003-05,297.1443333333333,297.37578571428577,-0.23145238095247578
hawaii,2003,6,2003-06,298.1143333333334,298.0785119047619,0.03582142857146664
hawaii,2003,7,2003-07,299.01199999999994,298.7806785714286,0.2313214285713343
hawaii,2003,8,2003-08,299.406,299.2551666666667,0.15083333333330984
hawaii,2003,9,2003-09,299.4503333333334,299.3846190476191,0.06571428571430715
hawaii,2003,10,2003-10,299.05366666666663,299.1541904761904,-0.1005238095237928
hawaii,2003,11,2003-11,297.869,298.32844047619045,-0.45944047619042294
hawaii,2003,12,2003-12,297.118,297.4902261904762,-0.3722261904762263
hawaii,2004,1,2004-01,296.23266666666666,296.76125,-0.5285833333333585
hawaii,2004,2,2004-02,296.40233333333333,296.44166666666666,-0.039333333333331666
hawaii,2004,3,2004-03,295.73699999999997,296.4499404761905,-0.7129404761905107
hawaii,2004,4,2004-04,296.2336666666667,296.7237619047619,-0.4900952380951935
hawaii,2004,5,2004-05,296.76533333333333,297.37578571428577,-0.610452380952438
hawaii,2004,6,2004-06,297.7726666666666,298.0785119047619,-0.3058452380952872
hawaii,2004,7,2004-07,298.4046666666666,298.7806785714286,-0.376011904761981
hawaii,2004,8,2004-08,298.9943333333333,299.2551666666667,-0.2608333333333803
hawaii,2004,9,2004-09,298.9426666666667,299.3846190476191,-0.44195238095238665
hawaii,2004,10,2004-10,299.1263333333334,299.1541904761904,-0.027857142857044437
hawaii,2004,11,2004-11,298.0483333333333,298.32844047619045,-0.28010714285716176
hawaii,2004,12,2004-12,297.24399999999997,297.4902261904762,-0.24622619047624994
hawaii,2005,1,2005-01,296.59066666666666,296.76125,-0.1705833333333544
hawaii,2005,2,2005-02,296.6403333333334,296.44166666666666,0.19866666666672472
hawaii,2005,3,2005-03,296.04266666666666,296.4499404761905,-0.4072738095238151
hawaii,2005,4,2005-04,295.64133333333336,296.7237619047619,-1.0824285714285224
hawaii,2005,5,2005-05,296.63566666666674,297.37578571428577,-0.7401190476190322
hawaii,2005,6,2005-06,297.77433333333335,298.0785119047619,-0.3041785714285652
hawaii,2005,7,2005-07,298.60466666666673,298.7806785714286,-0.17601190476187867
hawaii,2005,8,2005-08,299.03133333333335,299.2551666666667,-0.22383333333334576
hawaii,2005,9,2005-09,299.242,299.3846190476191,-0.14261904761906408
