region,year,month,date,mean_temp_k,baseline_temp_k,anomaly_k
kansas,1991,8,1991-08,296.5645833333333,300.15651785714283,-3.5919345238095275
kansas,1991,9,1991-09,295.1545833333333,296.19675595238095,-1.042172619047676
kansas,1991,10,1991-10,288.53541666666666,288.2441964285714,0.29122023809526354
kansas,1991,11,1991-11,282.7920833333333,280.99864583333334,1.7934374999999818
kansas,1991,12,1991-12,276.35583333333335,275.0672470238095,1.2885863095238506
kansas,1992,1,1992-01,271.12958333333336,273.8910863095238,-2.7615029761904566
kansas,1992,2,1992-02,272.845,276.93171130952385,-4.086711309523821
kansas,1992,3,1992-03,278.55208333333337,281.64933035714284,-3.097247023809473
kansas,1992,4,1992-04,284.33208333333334,287.09909226190473,-2.7670089285713857
kansas,1992,5,1992-05,289.7604166666667,291.7056547619048,-1.9452380952380963
kansas,1992,6,1992-06,294.87291666666664,295.9553273809524,-1.0824107142857429
kansas,1992,7,1992-07,296.7916666666667,299.0083333333333,-2.21666666666664
kansas,1992,8,1992-08,296.69125,300.15651785714283,-3.4652678571428055
kansas,1992,9,1992-09,292.9454166666667,296.19675595238095,-3.2513392857142662
kansas,1992,10,1992-10,286.89125,288.2441964285714,-1.3529464285713857
kansas,1992,11,1992-11,280.4191666666666,280.99864583333334,-0.5794791666667152
kansas,1992,12,1992-12,275.94,275.0672470238095,0.8727529761904975
kansas,1993,1,1993-01,275.87624999999997,273.8910863095238,1.9851636904761563
kansas,1993,2,1993-02,274.1441666666667,276.93171130952385,-2.787544642857142
kansas,1993,3,1993-03,282.3333333333333,281.64933035714284,0.6840029761904702
kansas,1993,4,1993-04,285.8025,287.09909226190473,-1.2965922619047205
kansas,1993,5,1993-05,291.4870833333333,291.7056547619048,-0.21857142857146528
kansas,1993,6,1993-06,296.07958333333335,295.9553273809524,0.12425595238096321
kansas,1993,7,1993-07,296.69125,299.0083333333333,-2.3170833333333007
kansas,1993,8,1993-08,297.21000000000004,300.15651785714283,-2.946517857142794
kansas,1993,9,1993-09,293.6670833333333,296.19675595238095,-2.5296726190476306
kansas,1993,10,1993-10,286.2304166666667,288.2441964285714,-2.0137797619046864
kansas,1993,11,1993-11,279.55125,280.99864583333334,-1.4473958333333599
kansas,1993,12,1993-12,276.2870833333333,275.0672470238095,1.2198363095238278
kansas,1994,1,1994-01,274.29125000000005,273.8910863095238,0.40016369047623357
kansas,1994,2,1994-02,277.81083333333333,276.93171130952385,0.8791220238094866
kansas,1994,3,1994-03,282.7208333333333,281.64933035714284,1.0715029761904589
kansas,1994,4,1994-04,287.68,287.09909226190473,0.5809077380952772
kansas,1994,5,1994-05,289.81874999999997,291.7056547619048,-1.886904761904816
kansas,1994,6,1994-06,294.74083333333334,295.9553273809524,-1.2144940476190413
kansas,1994,7,1994-07,296.28875,299.0083333333333,-2.7195833333333326
kansas,1994,8,1994-08,298.44541666666663,300.15651785714283,-1.7111011904761995
kansas,1994,9,1994-09,293.69125,296.19675595238095,-2.505505952380929
kansas,1994,10,1994-10,289.06666666666666,288.2441964285714,0.8224702380952635
kansas,1994,11,1994-11,281.6975,280.99864583333334,0.6988541666666492
kansas,1994,12,1994-12,277.07916666666665,275.0672470238095,2.0119196428571513
kansas,1995,1,1995-01,271.9504166666666,273.8910863095238,-1.9406696428571877
kansas,1995,2,1995-02,275.2616666666667,276.93171130952385,-1.6700446428571354
kansas,1995,3,1995-03,280.2941666666667,281.64933035714284,-1.3551636904761608
kansas,1995,4,1995-04,286.24791666666664,287.09909226190473,-0.8511755952380895
kansas,1995,5,1995-05,289.43875,291.7056547619048,-2.2669047619047547
kansas,1995,6,1995-06,296.12833333333333,295.9553273809524,0.1730059523809473
kansas,1995,7,1995-07,298.3545833333333,299.0083333333333,-0.6537500000000023
kansas,1995,8,1995-08,301.62958333333336,300.15651785714283,1.473065476190527
kansas,1995,9,1995-09,295.33125,296.19675595238095,-0.8655059523809427
kansas,1995,10,1995-10,288.8845833333333,288.2441964285714,0.6403869047618969
kansas,1995,11,1995-11,281.2920833333333,280.99864583333334,0.2934374999999818
kansas,1995,12,1995-12,275.72166666666664,275.0672470238095,0.6544196428571354
kansas,1996,1,1996-01,273.7483333333333,273.8910863095238,-0.14275297619053617
kansas,1996,2,1996-02,278.3029166666667,276.93171130952385,1.3712053571428555
kansas,1996,3,1996-03,283.6716666666667,281.64933035714284,2.022336309523837
kansas,1996,4,1996-04,287.56166666666667,287.09909226190473,0.4625744047619378
kansas,1996,5,1996-05,294.78041666666667,291.7056547619048,3.0747619047618855
kansas,1996,6,1996-06,297.155,295.9553273809524,1.1996726190475897
kansas,1996,7,1996-07,298.6666666666667,299.0083333333333,-0.34166666666664014
kansas,1996,8,1996-08,303.21875,300.15651785714283,3.0622321428571695
kansas,1996,9,1996-09,296.5625,296.19675595238095,0.3657440476190459
kansas,1996,10,1996-10,285.9025,288.2441964285714,-2.3416964285714243
kansas,1996,11,1996-11,278.27375,280.99864583333334,-2.724895833333335
kansas,1996,12,1996-12,278.3620833333334,275.0672470238095,3.2948363095238733
kansas,1997,1,1997-01,275.1779166666667,273.8910863095238,1.2868303571428896
kansas,1997,2,1997-02,277.1658333333333,276.93171130952385,0.2341220238094479
kansas,1997,3,1997-03,281.83,281.64933035714284,0.18066964285713993
kansas,1997,4,1997-04,286.89124999999996,287.09909226190473,-0.20784226190477284
kansas,1997,5,1997-05,291.5441666666666,291.7056547619048,-0.16148809523815544
kansas,1997,6,1997-06,295.5529166666667,295.9553273809524,-0.4024107142856792
kansas,1997,7,1997-07,297.36875,299.0083333333333,-1.6395833333333485
kansas,1997,8,1997-08,299.37333333333333,300.15651785714283,-0.7831845238094957
kansas,1997,9,1997-09,296.215,296.19675595238095,0.018244047619020876
kansas,1997,10,1997-10,290.87625,288.2441964285714,2.632053571428628
kansas,1997,11,1997-11,283.06041666666664,280.99864583333334,2.0617708333332985
kansas,1997,12,1997-12,271.69541666666663,275.0672470238095,-3.371830357142869
kansas,1998,1,1998-01,277.3858333333333,273.8910863095238,3.4947470238095093
kansas,1998,2,1998-02,276.3929166666667,276.93171130952385,-0.5387946428571695
kansas,1998,3,1998-03,282.36791666666664,281.64933035714284,0.7185863095238005
kansas,1998,4,1998-04,287.3354166666667,287.09909226190473,0.2363244047619446
kansas,1998,5,1998-05,289.88208333333336,291.7056547619048,-1.8235714285714266
kansas,1998,6,1998-06,294.80625000000003,295.9553273809524,-1.149077380952349
kansas,1998,7,1998-07,296.70374999999996,299.0083333333333,-2.304583333333369
kansas,1998,8,1998-08,298.3045833333333,300.15651785714283,-1.8519345238095184
kansas,1998,9,1998-09,294.875,296.19675595238095,-1.3217559523809541
kansas,1998,10,1998-10,287.0516666666667,288.2441964285714,-1.1925297619047228
kansas,1998,11,1998-11,277.30958333333336,280.99864583333334,-3.6890624999999773
kansas,1998,12,1998-12,276.05458333333337,275.0672470238095,0.9873363095238687
kansas,1999,1,1999-01,275.35583333333335,273.8910863095238,1.4647470238095366
kansas,1999,2,1999-02,274.94916666666666,276.93171130952385,-1.9825446428571922
kansas,1999,3,1999-03,280.9670833333334,281.64933035714284,-0.6822470238094525
kansas,1999,4,1999-04,283.5445833333333,287.09909226190473,-3.5545089285714084
kansas,1999,5,1999-05,291.27500000000003,291.7056547619048,-0.43065476190474783
kansas,1999,6,1999-06,294.8583333333333,295.9553273809524,-1.0969940476190914
kansas,1999,7,1999-07,299.00541666666663,299.0083333333333,-0.0029166666666924357
kansas,1999,8,1999-08,299.35833333333335,300.15651785714283,-0.798184523809482
kansas,1999,9,1999-09,296.79875,296.19675595238095,0.60199404761903
kansas,1999,10,1999-10,285.32708333333335,288.2441964285714,-2.917113095238051
kansas,1999,11,1999-11,280.5541666666666,280.99864583333334,-0.44447916666672427
kansas,1999,12,1999-12,277.695,275.0672470238095,2.627752976190493
kansas,2000,1,2000-01,269.62666666666667,273.8910863095238,-4.264419642857149
kansas,2000,2,2000-02,278.24083333333334,276.93171130952385,1.3091220238094934
kansas,2000,3,2000-03,280.8120833333333,281.64933035714284,-0.8372470238095389
kansas,2000,4,2000-04,289.1308333333333,287.09909226190473,2.0317410714285984
kansas,2000,5,2000-05,290.64625,291.7056547619048,-1.0594047619047728
kansas,2000,6,2000-06,297.97041666666667,295.9553273809524,2.015089285714282
kansas,2000,7,2000-07,298.18416666666667,299.0083333333333,-0.8241666666666561
kansas,2000,8,2000-08,300.6458333333333,300.15651785714283,0.4893154761904839
kansas,2000,9,2000-09,296.39791666666673,296.19675595238095,0.20116071428577698
kansas,2000,10,2000-10,287.0095833333333,288.2441964285714,-1.2346130952381031
kansas,2000,11,2000-11,282.85791666666665,280.99864583333334,1.8592708333333121
kansas,2000,12,2000-12,277.30041666666665,275.0672470238095,2.233169642857149
kansas,2001,1,2001-01,273.06416666666667,273.8910863095238,-0.826919642857149
kansas,2001,2,2001-02,270.67833333333334,276.93171130952385,-6.253377976190507
kansas,2001,3,2001-03,278.78208333333333,281.64933035714284,-2.8672470238095116
kansas,2001,4,2001-04,288.1958333333333,287.09909226190473,1.0967410714285961
kansas,2001,5,2001-05,294.4608333333333,291.7056547619048,2.75517857142853
kansas,2001,6,2001-06,298.1458333333333,295.9553273809524,2.1905059523809314
kansas,2001,7,2001-07,302.335,299.0083333333333,3.326666666666654
kansas,2001,8,2001-08,302.96708333333333,300.15651785714283,2.8105654761905043
kansas,2001,9,2001-09,297.0183333333334,296.19675595238095,0.8215773809524194
kansas,2001,10,2001-10,291.12416666666667,288.2441964285714,2.879970238095268
kansas,2001,11,2001-11,283.0079166666667,280.99864583333334,2.009270833333346
kansas,2001,12,2001-12,274.79833333333335,275.0672470238095,-0.268913690476154
kansas,2002,1,2002-01,275.39458333333334,273.8910863095238,1.5034970238095298
kansas,2002,2,2002-02,279.2808333333333,276.93171130952385,2.349122023809457
kansas,2002,3,2002-03,285.3241666666667,281.64933035714284,3.6748363095238687
kansas,2002,4,2002-04,290.915,287.09909226190473,3.815907738095291
kansas,2002,5,2002-05,293.5154166666667,291.7056547619048,1.8097619047618991
kansas,2002,6,2002-06,298.9245833333333,295.9553273809524,2.9692559523809336
kansas,2002,7,2002-07,298.0520833333333,299.0083333333333,-0.9562500000000114
kansas,2002,8,2002-08,299.21833333333336,300.15651785714283,-0.9381845238094684
kansas,2002,9,2002-09,300.40208333333334,296.19675595238095,4.205327380952383
kansas,2002,10,2002-10,288.5441666666666,288.2441964285714,0.29997023809522716
kansas,2002,11,2002-11,282.7816666666667,280.99864583333334,1.783020833333353
kansas,2002,12,2002-12,277.7404166666667,275.0672470238095,2.6731696428572036
kansas,2003,1,2003-01,277.5258333333333,273.8910863095238,3.6347470238094957
kansas,2003,2,2003-02,281.36625,276.93171130952385,4.434538690476131
kansas,2003,3,2003-03,281.1541666666667,281.64933035714284,-0.49516369047614717
kansas,2003,4,2003-04,287.11375,287.09909226190473,0.01465773809525217
kansas,2003,5,2003-05,292.54291666666666,291.7056547619048,0.8372619047618741
kansas,2003,6,2003-06,295.69666666666666,295.9553273809524,-0.2586607142857247
kansas,2003,7,2003-07,299.345,299.0083333333333,0.33666666666670153
kansas,2003,8,2003-08,298.80916666666667,300.15651785714283,-1.3473511904761608
kansas,2003,9,2003-09,296.25375,296.19675595238095,0.0569940476190709
kansas,2003,10,2003-10,289.02375,288.2441964285714,0.7795535714286075
kansas,2003,11,2003-11,281.40083333333337,280.99864583333334,0.402187500000025
kansas,2003,12,2003-12,274.4866666666667,275.0672470238095,-0.5805803571428214
kansas,2004,1,2004-01,265.99666666666667,273.8910863095238,-7.8944196428571445
kansas,2004,2,2004-02,279.0325,276.93171130952385,2.100788690476179
kansas,2004,3,2004-03,282.4570833333333,281.64933035714284,0.807752976190443
kansas,2004,4,2004-04,287.12291666666664,287.09909226190473,0.0238244047619105
kansas,2004,5,2004-05,290.43083333333334,291.7056547619048,-1.2748214285714425
kansas,2004,6,2004-06,295.23625,295.9553273809524,-0.7190773809523989
kansas,2004,7,2004-07,299.99499999999995,299.0083333333333,0.986666666666622
kansas,2004,8,2004-08,304.6504166666667,300.15651785714283,4.4938988095238415
kansas,2004,9,2004-09,297.94041666666664,296.19675595238095,1.7436607142856815
kansas,2004,10,2004-10,287.2475,288.2441964285714,-0.9966964285713971
kansas,2004,11,2004-11,280.09291666666667,280.99864583333334,-0.9057291666666742
kansas,2004,12,2004-12,276.5125,275.0672470238095,1.4452529761904884
kansas,2005,1,2005-01,273.8254166666666,273.8910863095238,-0.06566964285718768
kansas,2005,2,2005-02,274.6016666666667,276.93171130952385,-2.3300446428571604
kansas,2005,3,2005-03,279.15375,281.64933035714284,-2.495580357142842
kansas,2005,4,2005-04,285.7654166666667,287.09909226190473,-1.3336755952380486
kansas,2005,5,2005-05,291.5995833333333,291.7056547619048,-0.10607142857145391
kansas,2005,6,2005-06,295.47125,295.9553273809524,-0.4840773809523853
kansas,2005,7,2005-07,302.70458333333335,299.0083333333333,3.6962500000000205
kansas,2005,8,2005-08,305.09833333333336,300.15651785714283,4.941815476190527
kansas,2005,9,2005-09,300.08916666666664,296.19675595238095,3.8924107142856883
kansas,2005,10,2005-10,287.5204166666667,288.2441964285714,-0.7237797619047228
kansas,2005,11,2005-11,284.255,280.99864583333334,3.256354166666654
kansas,2005,12,2005-12,274.9533333333333,275.0672470238095,-0.11391369047618127
kansas,2006,1,2006-01,273.87875,273.8910863095238,-0.012336309523789168
kansas,2006,2,2006-02,279.66541666666666,276.93171130952385,2.73370535714281
kansas,2006,3,2006-03,281.66083333333336,281.64933035714284,0.011502976190513436
kansas,2006,4,2006-04,290.5416666666667,287.09909226190473,3.442574404761956
kansas,2006,5,2006-05,293.14208333333335,291.7056547619048,1.4364285714285643
kansas,2006,6,2006-06,296.99541666666664,295.9553273809524,1.0400892857142594
kansas,2006,7,2006-07,300.65541666666667,299.0083333333333,1.6470833333333417
kansas,2006,8,2006-08,302.6991666666667,300.15651785714283,2.5426488095238824
kansas,2006,9,2006-09,299.7025,296.19675595238095,3.5057440476190322
kansas,2006,10,2006-10,291.82666666666665,288.2441964285714,3.5824702380952544
kansas,2006,11,2006-11,282.8720833333333,280.99864583333334,1.873437499999966
kansas,2006,12,2006-12,270.91499999999996,275.0672470238095,-4.152247023809537
kansas,2007,1,2007-01,276.8220833333333,273.8910863095238,2.930997023809482
kansas,2007,2,2007-02,276.50625,276.93171130952385,-0.42546130952382555
kansas,2007,3,2007-03,281.69250000000005,281.64933035714284,0.043169642857208146
kansas,2007,4,2007-04,286.59916666666663,287.09909226190473,-0.4999255952380963
kansas,2007,5,2007-05,293.3304166666666,291.7056547619048,1.62476190476184
kansas,2007,6,2007-06,295.5729166666667,295.9553273809524,-0.3824107142856974
kansas,2007,7,2007-07,299.72625,299.0083333333333,0.7179166666666674
kansas,2007,8,2007-08,301.5441666666666,300.15651785714283,1.387648809523796
kansas,2007,9,2007-09,299.90208333333334,296.19675595238095,3.705327380952383
kansas,2007,10,2007-10,289.4504166666666,288.2441964285714,1.2062202380952272
kansas,2007,11,2007-11,281.54833333333335,280.99864583333334,0.5496875000000045
kansas,2007,12,2007-12,270.79625000000004,275.0672470238095,-4.270997023809457
kansas,2008,1,2008-01,271.86375,273.8910863095238,-2.0273363095238324
kansas,2008,2,2008-02,279.5783333333333,276.93171130952385,2.6466220238094706
kansas,2008,3,2008-03,281.125,281.64933035714284,-0.5243303571428442
kansas,2008,4,2008-04,290.30041666666665,287.09909226190473,3.2013244047619196
kansas,2008,5,2008-05,292.2654166666667,291.7056547619048,0.5597619047618991
kansas,2008,6,2008-06,295.2658333333333,295.9553273809524,-0.6894940476190641
kansas,2008,7,2008-07,298.62208333333336,299.0083333333333,-0.38624999999996135
kansas,2008,8,2008-08,298.59833333333336,300.15651785714283,-1.558184523809473
kansas,2008,9,2008-09,294.51375,296.19675595238095,-1.6830059523809382
kansas,2008,10,2008-10,291.74708333333336,288.2441964285714,3.502886904761965
kansas,2008,11,2008-11,281.51458333333335,280.99864583333334,0.5159375000000068
kansas,2008,12,2008-12,278.75916666666666,275.0672470238095,3.691919642857158
kansas,2009,1,2009-01,280.8308333333333,273.8910863095238,6.9397470238095025
kansas,2009,2,2009-02,276.05541666666664,276.93171130952385,-0.8762946428572036
kansas,2009,3,2009-03,282.94458333333336,281.64933035714284,1.2952529761905112
kansas,2009,4,2009-04,289.0225,287.09909226190473,1.92340773809525
kansas,2009,5,2009-05,292.68208333333337,291.7056547619048,0.9764285714285847
kansas,2009,6,2009-06,294.9058333333333,295.9553273809524,-1.0494940476190777
kansas,2009,7,2009-07,299.93291666666664,299.0083333333333,0.9245833333333167
kansas,2009,8,2009-08,301.64625,300.15651785714283,1.4897321428571786
kansas,2009,9,2009-09,299.45458333333335,296.19675595238095,3.257827380952392
kansas,2009,10,2009-10,287.61041666666665,288.2441964285714,-0.6337797619047478
kansas,2009,11,2009-11,279.7320833333333,280.99864583333334,-1.2665625000000205
kansas,2009,12,2009-12,273.05625,275.0672470238095,-2.010997023809523
kansas,2010,1,2010-01,272.45125,273.8910863095238,-1.4398363095237983
kansas,2010,2,2010-02,280.26666666666665,276.93171130952385,3.3349553571428032
kansas,2010,3,2010-03,281.8670833333333,281.64933035714284,0.21775297619046796
kansas,2010,4,2010-04,287.24916666666667,287.09909226190473,0.15007440476193779
kansas,2010,5,2010-05,290.3329166666667,291.7056547619048,-1.3727380952381054
kansas,2010,6,2010-06,294.15416666666664,295.9553273809524,-1.8011607142857429
kansas,2010,7,2010-07,299.29833333333335,299.0083333333333,0.29000000000002046
kansas,2010,8,2010-08,297.06375,300.15651785714283,-3.0927678571428032
kansas,2010,9,2010-09,294.62875,296.19675595238095,-1.568005952380929
kansas,2010,10,2010-10,289.9675,288.2441964285714,1.7233035714285734
kansas,2010,11,2010-11,282.7091666666667,280.99864583333334,1.7105208333333621
kansas,2010,12,2010-12,274.3258333333333,275.0672470238095,-0.741413690476179
kansas,2011,1,2011-01,274.70125,273.8910863095238,0.8101636904762017
kansas,2011,2,2011-02,278.47083333333336,276.93171130952385,1.5391220238095116
kansas,2011,3,2011-03,283.66625,281.64933035714284,2.0169196428571468
kansas,2011,4,2011-04,286.93083333333334,287.09909226190473,-0.16825892857139024
kansas,2011,5,2011-05,291.04333333333335,291.7056547619048,-0.6623214285714312
kansas,2011,6,2011-06,296.73625,295.9553273809524,0.7809226190476011
kansas,2011,7,2011-07,301.05833333333334,299.0083333333333,2.0500000000000114
kansas,2011,8,2011-08,299.93375,300.15651785714283,-0.22276785714285552
kansas,2011,9,2011-09,293.6979166666667,296.19675595238095,-2.4988392857142685
kansas,2011,10,2011-10,288.82041666666663,288.2441964285714,0.5762202380952317
kansas,2011,11,2011-11,281.7295833333333,280.99864583333334,0.7309374999999818
kansas,2011,12,2011-12,276.37916666666666,275.0672470238095,1.3119196428571627
kansas,2012,1,2012-01,270.54541666666665,273.8910863095238,-3.3456696428571604
kansas,2012,2,2012-02,272.55333333333334,276.93171130952385,-4.378377976190507
kansas,2012,3,2012-03,280.32166666666666,281.64933035714284,-1.3276636904761858
kansas,2012,4,2012-04,288.09208333333333,287.09909226190473,0.9929910714286052
kansas,2012,5,2012-05,292.10791666666665,291.7056547619048,0.40226190476187185
kansas,2012,6,2012-06,297.05708333333337,295.9553273809524,1.1017559523809837
kansas,2012,7,2012-07,299.34083333333336,299.0083333333333,0.33250000000003865
kansas,2012,8,2012-08,301.87791666666664,300.15651785714283,1.721398809523805
kansas,2012,9,2012-09,297.53000000000003,296.19675595238095,1.3332440476190754
kansas,2012,10,2012-10,286.47208333333333,288.2441964285714,-1.772113095238069
kansas,2012,11,2012-11,277.90291666666667,280.99864583333334,-3.095729166666672
kansas,2012,12,2012-12,271.93083333333334,275.0672470238095,-3.136413690476161
kansas,2013,1,2013-01,278.00375,273.8910863095238,4.112663690476211
kansas,2013,2,2013-02,277.17583333333334,276.93171130952385,0.24412202380949566
kansas,2013,3,2013-03,283.6933333333333,281.64933035714284,2.044002976190484
kansas,2013,4,2013-04,286.0629166666667,287.09909226190473,-1.036175595238035
kansas,2013,5,2013-05,293.3533333333333,291.7056547619048,1.6476785714285143
kansas,2013,6,2013-06,297.7304166666667,295.9553273809524,1.77508928571433
kansas,2013,7,2013-07,299.40708333333333,299.0083333333333,0.3987500000000068
kansas,2013,8,2013-08,301.57958333333335,300.15651785714283,1.4230654761905157
kansas,2013,9,2013-09,295.14875,296.19675595238095,-1.0480059523809473
kansas,2013,10,2013-10,288.78125,288.2441964285714,0.5370535714286007
kansas,2013,11,2013-11,279.82041666666663,280.99864583333334,-1.1782291666667106
kansas,2013,12,2013-12,272.48,275.0672470238095,-2.587247023809482
kansas,2014,1,2014-01,275.42125,273.8910863095238,1.5301636904761722
kansas,2014,2,2014-02,277.0525,276.93171130952385,0.12078869047616081
kansas,2014,3,2014-03,281.0095833333333,281.64933035714284,-0.639747023809548
kansas,2014,4,2014-04,288.8641666666667,287.09909226190473,1.7650744047619469
kansas,2014,5,2014-05,293.8616666666667,291.7056547619048,2.156011904761897
kansas,2014,6,2014-06,299.68916666666667,295.9553273809524,3.733839285714282
kansas,2014,7,2014-07,301.9791666666667,299.0083333333333,2.97083333333336
kansas,2014,8,2014-08,303.91625,300.15651785714283,3.7597321428571604
kansas,2014,9,2014-09,299.14625,296.19675595238095,2.949494047619055
kansas,2014,10,2014-10,287.89875,288.2441964285714,-0.3454464285713925
kansas,2014,11,2014-11,281.18333333333334,280.99864583333334,0.18468749999999545
kansas,2014,12,2014-12,276.19,275.0672470238095,1.1227529761904975
