region,year,month,date,mean_temp_k,baseline_temp_k,anomaly_k
us,1987,1,1987-01,274.9599166666667,276.4227619047619,-1.4628452380952126
us,1987,2,1987-02,279.53589166666666,278.42727648809523,1.1086151785714264
us,1987,3,1987-03,281.2384,281.9466991071428,-0.7082991071428069
us,1987,4,1987-04,285.38578333333334,286.35950654761905,-0.9737232142857124
us,1987,5,1987-05,289.71245,290.6994705357143,-0.9870205357142936
us,1987,6,1987-06,293.92338333333333,294.4880505952381,-0.5646672619047877
us,1987,7,1987-07,296.49420000000003,297.1193517857143,-0.6251517857142517
us,1987,8,1987-08,296.51464166666665,297.0306229166667,-0.5159812500000385
us,1987,9,1987-09,293.62265,293.8135693452381,-0.19091934523805776
us,1987,10,1987-10,287.94445833333333,288.7450845238095,-0.80062619047618
us,1987,11,1987-11,281.85954166666664,283.2411851190476,-1.3816434523809562
us,1987,12,1987-12,276.7312,278.1761863095238,-1.444986309523813
us,1988,1,1988-01,275.77763333333337,276.4227619047619,-0.6451285714285291
us,1988,2,1988-02,278.1760583333333,278.42727648809523,-0.2512181547619434
us,1988,3,1988-03,280.184175,281.9466991071428,-1.7625241071428377
us,1988,4,1988-04,284.77726666666666,286.35950654761905,-1.582239880952386
us,1988,5,1988-05,290.1172833333333,290.6994705357143,-0.5821872023809647
us,1988,6,1988-06,293.9278,294.4880505952381,-0.5602505952381307
us,1988,7,1988-07,296.96340000000004,297.1193517857143,-0.15595178571425095
us,1988,8,1988-08,295.9717083333333,297.0306229166667,-1.058914583333376
us,1988,9,1988-09,292.96872499999995,293.8135693452381,-0.8448443452381298
us,1988,10,1988-10,287.8246166666667,288.7450845238095,-0.9204678571427962
us,1988,11,1988-11,283.95251666666667,283.2411851190476,0.7113315476190678
us,1988,12,1988-12,276.3082,278.1761863095238,-1.8679863095238147
us,1989,1,1989-01,275.6157416666667,276.4227619047619,-0.8070202380952196
us,1989,2,1989-02,278.72745833333335,278.42727648809523,0.3001818452381144
us,1989,3,1989-03,282.591675,281.9466991071428,0.6449758928571896
us,1989,4,1989-04,287.46375,286.35950654761905,1.1042434523809561
us,1989,5,1989-05,290.4019583333333,290.6994705357143,-0.29751220238097176
us,1989,6,1989-06,293.491875,294.4880505952381,-0.9961755952381282
us,1989,7,1989-07,297.0715583333333,297.1193517857143,-0.04779345238097221
us,1989,8,1989-08,296.34420000000006,297.0306229166667,-0.6864229166666291
us,1989,9,1989-09,293.38898333333333,293.8135693452381,-0.42458601190475065
us,1989,10,1989-10,288.9438916666667,288.7450845238095,0.19880714285716294
us,1989,11,1989-11,282.97271666666666,283.2411851190476,-0.26846845238094375
us,1989,12,1989-12,277.97644166666663,278.1761863095238,-0.1997446428571834
us,1990,1,1990-01,276.92334999999997,276.4227619047619,0.5005880952380721
us,1990,2,1990-02,277.56898333333334,278.42727648809523,-0.8582931547618955
us,1990,3,1990-03,281.58145833333333,281.9466991071428,-0.3652407738094894
us,1990,4,1990-04,285.287225,286.35950654761905,-1.0722815476190704
us,1990,5,1990-05,290.1456,290.6994705357143,-0.5538705357142817
us,1990,6,1990-06,294.47814166666666,294.4880505952381,-0.009908928571462639
us,1990,7,1990-07,296.8759166666666,297.1193517857143,-0.24343511904766046
us,1990,8,1990-08,296.76123333333334,297.0306229166667,-0.26938958333334995
us,1990,9,1990-09,292.6783916666667,293.8135693452381,-1.135177678571381
us,1990,10,1990-10,287.5915333333333,288.7450845238095,-1.1535511904762075
us,1990,11,1990-11,281.0687666666667,283.2411851190476,-2.172418452380896
us,1990,12,1990-12,276.6382,278.1761863095238,-1.5379863095238306
us,1991,1,1991-01,273.9395666666667,276.4227619047619,-2.4831952380952202
us,1991,2,1991-02,278.37969166666664,278.42727648809523,-0.04758482142858611
us,1991,3,1991-03,282.7998833333333,281.9466991071428,0.8531842261904785
us,1991,4,1991-04,285.30969166666665,286.35950654761905,-1.0498148809523968
us,1991,5,1991-05,290.43084999999996,290.6994705357143,-0.26862053571431943
us,1991,6,1991-06,293.80925833333333,294.4880505952381,-0.678792261904789
us,1991,7,1991-07,296.29334166666666,297.1193517857143,-0.8260101190476234
us,1991,8,1991-08,295.81289166666664,297.0306229166667,-1.2177312500000426
us,1991,9,1991-09,292.899675,293.8135693452381,-0.9138943452380772
us,1991,10,1991-10,288.839625,288.7450845238095,0.09454047619050243
us,1991,11,1991-11,284.0002,283.2411851190476,0.7590148809524067
us,1991,12,1991-12,279.14983333333333,278.1761863095238,0.9736470238095194
us,1992,1,1992-01,275.170825,276.4227619047619,-1.2519369047619193
us,1992,2,1992-02,275.32646666666665,278.42727648809523,-3.1008098214285837
us,1992,3,1992-03,279.61499166666664,281.9466991071428,-2.3317074404761797
us,1992,4,1992-04,283.85457500000007,286.35950654761905,-2.5049315476189804
us,1992,5,1992-05,289.69259999999997,290.6994705357143,-1.006870535714313
us,1992,6,1992-06,293.53301666666664,294.4880505952381,-0.9550339285714813
us,1992,7,1992-07,295.7396333333333,297.1193517857143,-1.3797184523809847
us,1992,8,1992-08,295.035375,297.0306229166667,-1.995247916666699
us,1992,9,1992-09,292.36966666666666,293.8135693452381,-1.443902678571419
us,1992,10,1992-10,288.18398333333334,288.7450845238095,-0.5611011904761654
us,1992,11,1992-11,283.31489166666665,283.2411851190476,0.07370654761905371
us,1992,12,1992-12,278.64555,278.1761863095238,0.4693636904762002
us,1993,1,1993-01,277.708625,276.4227619047619,1.285863095238085
us,1993,2,1993-02,275.9505,278.42727648809523,-2.476776488095254
us,1993,3,1993-03,282.41077500000006,281.9466991071428,0.46407589285723816
