region,year,month,date,mean_temp_k,baseline_temp_k,anomaly_k
florida,1999,9,1999-09,301.0210416666667,300.80191220238095,0.21912946428574287
florida,1999,10,1999-10,299.0939583333333,298.7249404761905,0.36901785714280777
florida,1999,11,1999-11,295.52229166666666,296.0454761904762,-0.5231845238095616
florida,1999,12,1999-12,294.11708333333337,293.70514880952385,0.41193452380952067
florida,2000,1,2000-01,292.64916666666664,291.8131101190476,0.8360565476190231
florida,2000,2,2000-02,295.1195833333333,292.74385416666667,2.3757291666666447
florida,2000,3,2000-03,294.17833333333334,293.7823883928572,0.3959449404761699
florida,2000,4,2000-04,296.90541666666667,295.91248511904763,0.9929315476190368
florida,2000,5,2000-05,298.42791666666665,298.3020089285714,0.12590773809523625
florida,2000,6,2000-06,300.62791666666664,300.1113318452381,0.5165848214285234
florida,2000,7,2000-07,301.65687499999996,301.2980580357143,0.35881696428566556
florida,2000,8,2000-08,301.625,301.51613839285716,0.10886160714284188
florida,2000,9,2000-09,300.44895833333334,300.80191220238095,-0.35295386904761017
florida,2000,10,2000-10,298.85229166666664,298.7249404761905,0.12735119047613352
florida,2000,11,2000-11,296.05687500000005,296.0454761904762,0.011398809523825548
florida,2000,12,2000-12,293.87583333333333,293.70514880952385,0.1706845238094843
florida,2001,1,2001-01,292.69125,291.8131101190476,0.8781398809524035
florida,2001,2,2001-02,293.7525,292.74385416666667,1.0086458333333326
florida,2001,3,2001-03,293.7654166666667,293.7823883928572,-0.0169717261904907
florida,2001,4,2001-04,295.80625000000003,295.91248511904763,-0.10623511904759653
florida,2001,5,2001-05,298.4129166666667,298.3020089285714,0.11090773809530674
florida,2001,6,2001-06,300.34791666666666,300.1113318452381,0.23658482142855064
florida,2001,7,2001-07,301.07687500000003,301.2980580357143,-0.22118303571426168
florida,2001,8,2001-08,300.90875,301.51613839285716,-0.6073883928571604
florida,2001,9,2001-09,300.27666666666664,300.80191220238095,-0.5252455357143049
florida,2001,10,2001-10,298.85312500000003,298.7249404761905,0.12818452380952294
florida,2001,11,2001-11,296.964375,296.0454761904762,0.918898809523796
florida,2001,12,2001-12,293.010625,293.70514880952385,-0.6945238095238437
florida,2002,1,2002-01,294.72541666666666,291.8131101190476,2.912306547619039
florida,2002,2,2002-02,294.32125,292.74385416666667,1.5773958333333553
florida,2002,3,2002-03,294.7375,293.7823883928572,0.9551116071428396
florida,2002,4,2002-04,295.10520833333334,295.91248511904763,-0.8072767857142935
florida,2002,5,2002-05,298.38104166666665,298.3020089285714,0.07903273809523625
florida,2002,6,2002-06,300.0783333333333,300.1113318452381,-0.032998511904793304
florida,2002,7,2002-07,300.95479166666667,301.2980580357143,-0.3432663690476261
florida,2002,8,2002-08,301.31,301.51613839285716,-0.20613839285715585
florida,2002,9,2002-09,300.39625,300.80191220238095,-0.4056622023809382
florida,2002,10,2002-10,298.80541666666664,298.7249404761905,0.08047619047613352
florida,2002,11,2002-11,296.27458333333334,296.0454761904762,0.2291071428571172
florida,2002,12,2002-12,294.6460416666667,293.70514880952385,0.9408928571428419
florida,2003,1,2003-01,291.3979166666667,291.8131101190476,-0.4151934523809473
florida,2003,2,2003-02,292.8520833333333,292.74385416666667,0.1082291666666606
florida,2003,3,2003-03,292.46541666666667,293.7823883928572,-1.316971726190502
florida,2003,4,2003-04,295.1825,295.91248511904763,-0.7299851190476261
florida,2003,5,2003-05,298.204375,298.3020089285714,-0.09763392857138342
florida,2003,6,2003-06,300.00125,300.1113318452381,-0.11008184523808495
florida,2003,7,2003-07,301.38145833333334,301.2980580357143,0.08340029761905043
florida,2003,8,2003-08,302.07895833333333,301.51613839285716,0.5628199404761745
florida,2003,9,2003-09,300.838125,300.80191220238095,0.03621279761904361
florida,2003,10,2003-10,298.6041666666667,298.7249404761905,-0.12077380952382555
florida,2003,11,2003-11,296.35520833333334,296.0454761904762,0.3097321428571149
florida,2003,12,2003-12,294.44687500000003,293.70514880952385,0.7417261904761858
florida,2004,1,2004-01,291.5452083333334,291.8131101190476,-0.26790178571422985
florida,2004,2,2004-02,292.450625,292.74385416666667,-0.2932291666666629
florida,2004,3,2004-03,293.2560416666667,293.7823883928572,-0.526346726190468
florida,2004,4,2004-04,296.07020833333337,295.91248511904763,0.15772321428573832
florida,2004,5,2004-05,297.8754166666667,298.3020089285714,-0.426592261904716
florida,2004,6,2004-06,299.82875,300.1113318452381,-0.2825818452380986
florida,2004,7,2004-07,300.90125,301.2980580357143,-0.3968080357142867
florida,2004,8,2004-08,301.25500000000005,301.51613839285716,-0.2611383928571058
florida,2004,9,2004-09,301.05625000000003,300.80191220238095,0.2543377976190868
florida,2004,10,2004-10,299.68645833333335,298.7249404761905,0.9615178571428373
florida,2004,11,2004-11,294.768125,296.0454761904762,-1.2773511904762245
florida,2004,12,2004-12,293.68812499999996,293.70514880952385,-0.017023809523891487
