region,year,month,date,mean_temp_k,baseline_temp_k,anomaly_k
ny,1987,1,1987-01,263.7747222222222,265.46560515873017,-1.6908829365079896
ny,1987,2,1987-02,269.3297222222222,268.406746031746,0.9229761904761631
ny,1987,3,1987-03,275.11055555555555,274.09775793650795,1.0127976190476033
ny,1987,4,1987-04,282.5325,281.9705257936508,0.5619742063492481
ny,1987,5,1987-05,285.76166666666666,286.87645833333335,-1.1147916666666902
ny,1987,6,1987-06,290.0497222222222,291.4040972222222,-1.3543750000000045
ny,1987,7,1987-07,292.4036111111111,293.6687896825397,-1.265178571428578
ny,1987,8,1987-08,291.1797222222222,292.8465178571428,-1.6667956349206179
ny,1987,9,1987-09,288.0824999999999,289.2841468253968,-1.2016468253968924
ny,1987,10,1987-10,282.8297222222222,283.5492361111111,-0.7195138888889119
ny,1987,11,1987-11,275.3513888888889,276.9170833333333,-1.565694444444432
ny,1987,12,1987-12,266.09361111111116,269.6306349206349,-3.5370238095237596
ny,1988,1,1988-01,265.1275,265.46560515873017,-0.33810515873017266
ny,1988,2,1988-02,269.50833333333327,268.406746031746,1.1015873015872444
ny,1988,3,1988-03,274.4197222222222,274.09775793650795,0.32196428571427305
ny,1988,4,1988-04,281.32500000000005,281.9705257936508,-0.6455257936507337
ny,1988,5,1988-05,285.6647222222222,286.87645833333335,-1.2117361111111222
ny,1988,6,1988-06,290.7961111111111,291.4040972222222,-0.6079861111111313
ny,1988,7,1988-07,294.1875,293.6687896825397,0.518710317460318
ny,1988,8,1988-08,291.7841666666666,292.8465178571428,-1.0623511904762495
ny,1988,9,1988-09,288.1536111111111,289.2841468253968,-1.1305357142857133
ny,1988,10,1988-10,283.2011111111112,283.5492361111111,-0.34812499999992497
ny,1988,11,1988-11,277.0138888888889,276.9170833333333,0.09680555555559067
ny,1988,12,1988-12,266.3374999999999,269.6306349206349,-3.293134920634998
ny,1989,1,1989-01,262.3561111111111,265.46560515873017,-3.10949404761908
ny,1989,2,1989-02,266.3622222222223,268.406746031746,-2.044523809523753
ny,1989,3,1989-03,275.4788888888889,274.09775793650795,1.3811309523809427
ny,1989,4,1989-04,285.03861111111115,281.9705257936508,3.0680853174603726
ny,1989,5,1989-05,287.7508333333333,286.87645833333335,0.8743749999999295
ny,1989,6,1989-06,290.6408333333333,291.4040972222222,-0.7632638888889005
ny,1989,7,1989-07,294.44138888888887,293.6687896825397,0.7725992063491844
ny,1989,8,1989-08,292.20694444444445,292.8465178571428,-0.6395734126983825
ny,1989,9,1989-09,289.0702777777777,289.2841468253968,-0.21386904761914138
ny,1989,10,1989-10,284.4838888888888,283.5492361111111,0.9346527777777283
ny,1989,11,1989-11,275.78472222222223,276.9170833333333,-1.132361111111095
ny,1989,12,1989-12,266.6983333333334,269.6306349206349,-2.932301587301538
ny,1990,1,1990-01,261.30749999999995,265.46560515873017,-4.158105158730223
ny,1990,2,1990-02,262.115,268.406746031746,-6.291746031746015
ny,1990,3,1990-03,272.20416666666665,274.09775793650795,-1.8935912698412949
ny,1990,4,1990-04,280.43611111111113,281.9705257936508,-1.5344146825396479
ny,1990,5,1990-05,286.2702777777778,286.87645833333335,-0.6061805555555679
ny,1990,6,1990-06,290.8152777777778,291.4040972222222,-0.5888194444444252
ny,1990,7,1990-07,291.9419444444444,293.6687896825397,-1.7268452380952795
ny,1990,8,1990-08,291.12555555555554,292.8465178571428,-1.7209623015872921
ny,1990,9,1990-09,287.8175,289.2841468253968,-1.466646825396822
ny,1990,10,1990-10,282.3952777777778,283.5492361111111,-1.1539583333333212
ny,1990,11,1990-11,270.97611111111115,276.9170833333333,-5.940972222222172
ny,1990,12,1990-12,268.7738888888889,269.6306349206349,-0.8567460317460132
ny,1991,1,1991-01,263.13055555555553,265.46560515873017,-2.335049603174639
ny,1991,2,1991-02,269.90444444444444,268.406746031746,1.497698412698412
ny,1991,3,1991-03,275.95583333333326,274.09775793650795,1.8580753968253134
ny,1991,4,1991-04,280.195,281.9705257936508,-1.775525793650786
ny,1991,5,1991-05,288.2966666666667,286.87645833333335,1.4202083333333348
ny,1991,6,1991-06,289.9325,291.4040972222222,-1.471597222222215
ny,1991,7,1991-07,291.9549999999999,293.6687896825397,-1.7137896825397547
ny,1991,8,1991-08,291.18638888888887,292.8465178571428,-1.6601289682539573
ny,1991,9,1991-09,288.0277777777777,289.2841468253968,-1.2563690476191027
ny,1991,10,1991-10,283.78694444444443,283.5492361111111,0.2377083333333303
ny,1991,11,1991-11,277.8327777777778,276.9170833333333,0.9156944444444548
ny,1991,12,1991-12,273.7775,269.6306349206349,4.146865079365057
ny,1992,1,1992-01,267.0938888888889,265.46560515873017,1.6282837301587278
ny,1992,2,1992-02,262.83666666666664,268.406746031746,-5.57007936507938
ny,1992,3,1992-03,269.34222222222223,274.09775793650795,-4.755535714285713
ny,1992,4,1992-04,278.14388888888885,281.9705257936508,-3.8266369047619264
ny,1992,5,1992-05,285.4158333333333,286.87645833333335,-1.46062500000005
ny,1992,6,1992-06,291.02666666666664,291.4040972222222,-0.37743055555557703
ny,1992,7,1992-07,292.9563888888889,293.6687896825397,-0.7124007936507724
ny,1992,8,1992-08,291.355,292.8465178571428,-1.49151785714281
ny,1992,9,1992-09,287.4058333333333,289.2841468253968,-1.878313492063512
ny,1992,10,1992-10,284.64666666666665,283.5492361111111,1.0974305555555475
ny,1992,11,1992-11,279.9016666666667,276.9170833333333,2.9845833333333758
ny,1992,12,1992-12,272.5575,269.6306349206349,2.9268650793650863
ny,1993,1,1993-01,267.0588888888889,265.46560515873017,1.5932837301587028
