lat,lon,tas_k,dtas_k_per_mo
-59.842934,-170.0,276.88,1.8
-59.842934,-168.75,276.78,1.71
-59.842934,-167.5,276.69,1.66
-59.842934,-166.25,276.61,1.62
-59.842934,-165.0,276.53,1.59
-59.842934,-163.75,276.43,1.55
-59.842934,-162.5,276.3,1.47
-59.842934,-161.25,276.17,1.4
-59.842934,-160.0,276.06,1.35
-59.842934,-158.75,275.97,1.36
-59.842934,-157.5,275.87,1.4
-59.842934,-156.25,275.83,1.49
-59.842934,-155.0,275.78,1.53
-59.842934,-153.75,275.79,1.59
-59.842934,-152.5,275.81,1.64
-59.842934,-151.25,275.87,1.69
-59.842934,-150.0,275.94,1.74
-59.842934,-148.75,276.03,1.78
-59.842934,-147.5,276.13,1.82
-59.842934,-146.25,276.25,1.85
-59.842934,-145.0,276.39,1.9
-59.842934,-143.75,276.54,1.93
-59.842934,-142.5,276.68,1.93
-59.842934,-141.25,276.81,1.9
-59.842934,-140.0,276.92,1.86
-59.842934,-138.75,277.03,1.82
-59.842934,-137.5,277.14,1.78
-59.842934,-136.25,277.25,1.72
-59.842934,-135.0,277.37,1.68
-59.842934,-133.75,277.48,1.63
-59.842934,-132.5,277.57,1.57
-59.842934,-131.25,277.66,1.52
-59.842934,-130.0,277.75,1.49
-59.842934,-128.75,277.84,1.45
-59.842934,-127.5,277.92,1.4
-59.842934,-126.25,277.99,1.34
-59.842934,-125.0,278.06,1.29
-59.842934,-123.75,278.11,1.23
-59.842934,-122.5,278.15,1.17
-59.842934,-121.25,278.18,1.1
-59.842934,-120.0,278.2,1.04
-59.842934,-118.75,278.22,0.99
-59.842934,-117.5,278.27,0.97
-59.842934,-116.25,278.32,0.97
-59.842934,-115.0,278.37,0.96
-59.842934,-113.75,278.4,0.94
-59.842934,-112.5,278.45,0.93
-59.842934,-111.25,278.48,0.92
-59.842934,-110.0,278.54,0.92
-59.842934,-108.75,278.6,0.95
-59.842934,-107.5,278.66,0.98
-59.842934,-106.25,278.72,1.02
-59.842934,-105.0,278.78,1.05
-59.842934,-103.75,278.85,1.11
-59.842934,-102.5,278.92,1.17
-59.842934,-101.25,279.0,1.22
-59.842934,-100.0,279.06,1.28
-59.842934,-98.75,279.13,1.32
-59.842934,-97.5,279.17,1.35
-59.842934,-96.25,279.2,1.35
-59.842934,-95.0,279.23,1.35
-59.842934,-93.75,279.26,1.33
-59.842934,-92.5,279.29,1.31
-59.842934,-91.25,279.32,1.31
-59.842934,-90.0,279.4,1.34
-59.842934,-88.75,279.47,1.37
-59.842934,-87.5,279.54,1.39
-59.842934,-86.25,279.59,1.42
-59.842934,-85.0,279.65,1.48
-59.842934,-83.75,279.71,1.54
-59.842934,-82.5,279.76,1.61
-59.842934,-81.25,279.82,1.68
-59.842934,-80.0,279.86,1.76
-59.842934,-78.75,279.89,1.83
-59.842934,-77.5,279.9,1.87
-59.842934,-76.25,279.91,1.91
-59.842934,-75.0,279.92,1.95
-59.842934,-73.75,279.9,2.0
-59.842934,-72.5,279.87,2.05
-59.842934,-71.25,279.81,2.11
-59.842934,-70.0,279.68,2.19
-59.842934,-68.75,279.46,2.28
-59.842934,-67.5,279.19,2.35
-59.842934,-66.25,279.04,2.39
-59.842934,-65.0,278.97,2.43
-59.842934,-63.75,278.99,2.5
-59.842934,-62.5,279.03,2.57
-59.842934,-61.25,279.03,2.61
-59.842934,-60.0,278.96,2.65
-59.842934,-58.75,278.82,2.66
-59.842934,-57.5,278.63,2.69
-59.842934,-56.25,278.4,2.73
-59.842934,-55.0,278.24,2.76
-59.842934,-53.75,278.09,2.74
-59.842934,-52.5,277.92,2.66
-59.842934,-51.25,277.78,2.59
-59.842934,-50.0,277.65,2.54
-59.842934,-48.75,277.5,2.49
-59.842934,-47.5,277.31,2.44
-59.842934,-46.25,277.09,2.39
-59.842934,-45.0,276.82,2.27
-59.842934,-43.75,276.54,2.12
-59.842934,-42.5,276.25,1.95
-59.842934,-41.25,275.95,1.83
-59.842934,-40.0,275.67,1.75
-59.842934,-38.75,275.4,1.7
-59.842934,-37.5,275.15,1.69
-59.842934,-36.25,274.92,1.71
-59.842934,-35.0,274.69,1.71
-59.842934,-33.75,274.48,1.71
-59.842934,-32.5,274.32,1.74
-59.842934,-31.25,274.18,1.77
-59.842934,-30.0,274.06,1.78
-58.900524,-170.0,277.43,1.72
-58.900524,-168.75,277.3,1.66
-58.900524,-167.5,277.23,1.65
-58.900524,-166.25,277.14,1.62
-58.900524,-165.0,277.04,1.58
-58.900524,-163.75,276.93,1.55
-58.900524,-162.5,276.79,1.49
-58.900524,-161.25,276.64,1.42
-58.900524,-160.0,276.51,1.36
-58.900524,-158.75,276.39,1.33
-58.900524,-157.5,276.28,1.33
-58.900524,-156.25,276.2,1.39
-58.900524,-155.0,276.13,1.45
-58.900524,-153.75,276.09,1.52
-58.900524,-152.5,276.08,1.57
-58.900524,-151.25,276.13,1.62
-58.900524,-150.0,276.21,1.66
-58.900524,-148.75,276.3,1.7
-58.900524,-147.5,276.41,1.73
-58.900524,-146.25,276.54,1.77
-58.900524,-145.0,276.69,1.82
