lat,lon,tas_k,dtas_k_per_mo
-59.842934,-170.0,276.23,1.21
-59.842934,-168.75,276.17,1.16
-59.842934,-167.5,276.09,1.11
-59.842934,-166.25,276.01,1.07
-59.842934,-165.0,275.91,1.02
-59.842934,-163.75,275.8,0.97
-59.842934,-162.5,275.69,0.93
-59.842934,-161.25,275.58,0.87
-59.842934,-160.0,275.45,0.8
-59.842934,-158.75,275.31,0.72
-59.842934,-157.5,275.15,0.65
-59.842934,-156.25,275.01,0.61
-59.842934,-155.0,274.88,0.59
-59.842934,-153.75,274.78,0.58
-59.842934,-152.5,274.71,0.57
-59.842934,-151.25,274.68,0.54
-59.842934,-150.0,274.68,0.5
-59.842934,-148.75,274.69,0.47
-59.842934,-147.5,274.73,0.43
-59.842934,-146.25,274.8,0.4
-59.842934,-145.0,274.88,0.39
-59.842934,-143.75,274.98,0.39
-59.842934,-142.5,275.08,0.41
-59.842934,-141.25,275.2,0.43
-59.842934,-140.0,275.32,0.48
-59.842934,-138.75,275.46,0.54
-59.842934,-137.5,275.59,0.59
-59.842934,-136.25,275.7,0.62
-59.842934,-135.0,275.86,0.69
-59.842934,-133.75,276.02,0.76
-59.842934,-132.5,276.21,0.86
-59.842934,-131.25,276.38,0.94
-59.842934,-130.0,276.54,1.02
-59.842934,-128.75,276.71,1.1
-59.842934,-127.5,276.87,1.18
-59.842934,-126.25,277.01,1.26
-59.842934,-125.0,277.11,1.31
-59.842934,-123.75,277.21,1.38
-59.842934,-122.5,277.28,1.45
-59.842934,-121.25,277.34,1.5
-59.842934,-120.0,277.37,1.53
-59.842934,-118.75,277.4,1.55
-59.842934,-117.5,277.42,1.57
-59.842934,-116.25,277.43,1.57
-59.842934,-115.0,277.43,1.56
-59.842934,-113.75,277.44,1.56
-59.842934,-112.5,277.46,1.57
-59.842934,-111.25,277.49,1.59
-59.842934,-110.0,277.51,1.59
-59.842934,-108.75,277.52,1.59
-59.842934,-107.5,277.54,1.6
-59.842934,-106.25,277.56,1.61
-59.842934,-105.0,277.57,1.6
-59.842934,-103.75,277.58,1.6
-59.842934,-102.5,277.6,1.59
-59.842934,-101.25,277.65,1.61
-59.842934,-100.0,277.68,1.61
-59.842934,-98.75,277.69,1.6
-59.842934,-97.5,277.68,1.58
-59.842934,-96.25,277.63,1.54
-59.842934,-95.0,277.59,1.5
-59.842934,-93.75,277.57,1.46
-59.842934,-92.5,277.58,1.43
-59.842934,-91.25,277.59,1.38
-59.842934,-90.0,277.6,1.32
-59.842934,-88.75,277.57,1.26
-59.842934,-87.5,277.51,1.2
-59.842934,-86.25,277.47,1.17
-59.842934,-85.0,277.45,1.14
-59.842934,-83.75,277.43,1.12
-59.842934,-82.5,277.41,1.1
-59.842934,-81.25,277.38,1.08
-59.842934,-80.0,277.35,1.06
-59.842934,-78.75,277.3,1.04
-59.842934,-77.5,277.25,1.0
-59.842934,-76.25,277.18,0.97
-59.842934,-75.0,277.1,0.95
-59.842934,-73.75,277.0,0.93
-59.842934,-72.5,276.89,0.94
-59.842934,-71.25,276.76,0.95
-59.842934,-70.0,276.57,0.97
-59.842934,-68.75,276.35,1.02
-59.842934,-67.5,276.16,1.05
-59.842934,-66.25,276.05,1.09
-59.842934,-65.0,275.96,1.09
-59.842934,-63.75,275.91,1.06
-59.842934,-62.5,275.89,1.02
-59.842934,-61.25,275.88,0.95
-59.842934,-60.0,275.86,0.89
-59.842934,-58.75,275.81,0.84
-59.842934,-57.5,275.73,0.82
-59.842934,-56.25,275.67,0.86
-59.842934,-55.0,275.66,0.93
-59.842934,-53.75,275.68,1.06
-59.842934,-52.5,275.69,1.18
-59.842934,-51.25,275.68,1.26
-59.842934,-50.0,275.65,1.33
-59.842934,-48.75,275.6,1.38
-59.842934,-47.5,275.51,1.42
-59.842934,-46.25,275.4,1.45
-59.842934,-45.0,275.28,1.43
-59.842934,-43.75,275.17,1.42
-59.842934,-42.5,275.05,1.43
-59.842934,-41.25,274.91,1.45
-59.842934,-40.0,274.77,1.49
-59.842934,-38.75,274.63,1.54
-59.842934,-37.5,274.47,1.57
-59.842934,-36.25,274.3,1.59
-59.842934,-35.0,274.15,1.6
-59.842934,-33.75,273.99,1.59
-59.842934,-32.5,273.89,1.58
-59.842934,-31.25,273.82,1.55
-59.842934,-30.0,273.76,1.53
-58.900524,-170.0,276.97,1.13
-58.900524,-168.75,276.88,1.07
-58.900524,-167.5,276.8,1.02
-58.900524,-166.25,276.71,0.98
-58.900524,-165.0,276.6,0.92
-58.900524,-163.75,276.47,0.87
-58.900524,-162.5,276.33,0.81
-58.900524,-161.25,276.19,0.76
-58.900524,-160.0,276.05,0.71
-58.900524,-158.75,275.91,0.66
-58.900524,-157.5,275.75,0.61
-58.900524,-156.25,275.57,0.56
-58.900524,-155.0,275.41,0.53
-58.900524,-153.75,275.28,0.52
-58.900524,-152.5,275.2,0.53
-58.900524,-151.25,275.16,0.51
-58.900524,-150.0,275.14,0.47
-58.900524,-148.75,275.17,0.43
-58.900524,-147.5,275.22,0.39
-58.900524,-146.25,275.31,0.37
-58.900524,-145.0,275.42,0.37
-58.900524,-143.75,275.53,0.39
-58.900524,-142.5,275.64,0.41
-58.900524,-141.25,275.74,0.44
-58.900524,-140.0,275.84,0.48
-58.900524,-138.75,275.95,0.53
-58.900524,-137.5,276.05,0.58
-58.900524,-136.25,276.16,0.62
-58.900524,-135.0,276.31,0.69
-58.900524,-133.75,276.49,0.78
-58.900524,-132.5,276.67,0.86
-58.900524,-131.25,276.86,0.94
-58.900524,-130.0,277.05,1.02
-58.900524,-128.75,277.24,1.1
-58.900524,-127.5,277.43,1.19
-58.900524,-126.25,277.59,1.26
-58.900524,-125.0,277.69,1.32
-58.900524,-123.75,277.75,1.38
-58.900524,-122.5,277.8,1.44
-58.900524,-121.25,277.83,1.47
-58.900524,-120.0,277.86,1.49
-58.900524,-118.75,277.88,1.51
-58.900524,-117.5,277.88,1.53
-58.900524,-116.25,277.88,1.53
-58.900524,-115.0,277.86,1.52
-58.900524,-113.75,277.87,1.53
-58.900524,-112.5,277.88,1.52
-58.900524,-111.25,277.91,1.53
-58.900524,-110.0,277.93,1.52
-58.900524,-108.75,277.97,1.52
-58.900524,-107.5,278.01,1.52
-58.900524,-106.25,278.04,1.53
-58.900524,-105.0,278.06,1.53
-58.900524,-103.75,278.08,1.53
-58.900524,-102.5,278.1,1.53
-58.900524,-101.25,278.14,1.56
-58.900524,-100.0,278.18,1.57
-58.900524,-98.75,278.21,1.58
-58.900524,-97.5,278.2,1.57
-58.900524,-96.25,278.15,1.53
-58.900524,-95.0,278.12,1.49
-58.900524,-93.75,278.1,1.46
-58.900524,-92.5,278.1,1.41
-58.900524,-91.25,278.11,1.35
-58.900524,-90.0,278.14,1.31
-58.900524,-88.75,278.13,1.27
-58.900524,-87.5,278.08,1.23
-58.900524,-86.25,278.03,1.19
-58.900524,-85.0,277.98,1.16
-58.900524,-83.75,277.94,1.14
-58.900524,-82.5,277.92,1.12
-58.900524,-81.25,277.88,1.09
-58.900524,-80.0,277.85,1.05
-58.900524,-78.75,277.79,1.0
-58.900524,-77.5,277.74,0.96
-58.900524,-76.25,277.69,0.93
-58.900524,-75.0,277.64,0.9
-58.900524,-73.75,277.57,0.89
-58.900524,-72.5,277.47,0.89
-58.900524,-71.25,277.36,0.9
-58.900524,-70.0,277.22,0.92
-58.900524,-68.75,277.04,0.95
-58.900524,-67.5,276.82,0.99
-58.900524,-66.25,276.68,1.06
-58.900524,-65.0,276.59,1.12
-58.900524,-63.75,276.58,1.12
-58.900524,-62.5,276.59,1.06
-58.900524,-61.25,276.61,0.98
-58.900524,-60.0,276.61,0.9
-58.900524,-58.75,276.59,0.86
-58.900524,-57.5,276.54,0.84
-58.900524,-56.25,276.49,0.85
-58.900524,-55.0,276.44,0.9
-58.900524,-53.75,276.39,1.0
-58.900524,-52.5,276.36,1.11
-58.900524,-51.25,276.33,1.21
-58.900524,-50.0,276.28,1.28
-58.900524,-48.75,276.2,1.33
-58.900524,-47.5,276.06,1.36
-58.900524,-46.25,275.93,1.4
-58.900524,-45.0,275.84,1.41
-58.900524,-43.75,275.77,1.4
-58.900524,-42.5,275.68,1.39
-58.900524,-41.25,275.55,1.39
-58.900524,-40.0,275.41,1.41
-58.900524,-38.75,275.25,1.45
-58.900524,-37.5,275.06,1.49
-58.900524,-36.25,274.9,1.56
-58.900524,-35.0,274.74,1.63
-58.900524,-33.75,274.58,1.69
-58.900524,-32.5,274.46,1.71
-58.900524,-31.25,274.37,1.72
-58.900524,-30.0,274.3,1.7
-57.958115,-170.0,277.67,1.03
-57.958115,-168.75,277.56,0.96
-57.958115,-167.5,277.48,0.91
-57.958115,-166.25,277.39,0.86
-57.958115,-165.0,277.28,0.8
-57.958115,-163.75,277.14,0.74
-57.958115,-162.5,276.98,0.69
-57.958115,-161.25,276.83,0.63
-57.958115,-160.0,276.67,0.59
-57.958115,-158.75,276.51,0.55
-57.958115,-157.5,276.32,0.5
-57.958115,-156.25,276.14,0.46
-57.958115,-155.0,275.96,0.43
-57.958115,-153.75,275.8,0.42
-57.958115,-152.5,275.68,0.42
-57.958115,-151.25,275.62,0.41
-57.958115,-150.0,275.59,0.38
-57.958115,-148.75,275.62,0.36
-57.958115,-147.5,275.68,0.35
-57.958115,-146.25,275.8,0.35
-57.958115,-145.0,275.93,0.37
-57.958115,-143.75,276.05,0.38
-57.958115,-142.5,276.18,0.41
-57.958115,-141.25,276.29,0.44
-57.958115,-140.0,276.38,0.47
-57.958115,-138.75,276.46,0.51
-57.958115,-137.5,276.52,0.55
-57.958115,-136.25,276.6,0.61
-57.958115,-135.0,276.76,0.71
-57.958115,-133.75,276.91,0.78
-57.958115,-132.5,277.08,0.86
-57.958115,-131.25,277.28,0.94
-57.958115,-130.0,277.5,1.03
-57.958115,-128.75,277.73,1.13
-57.958115,-127.5,277.96,1.22
-57.958115,-126.25,278.15,1.29
-57.958115,-125.0,278.25,1.34
-57.958115,-123.75,278.3,1.39
