lat,lon,tas_k,dtas_k_per_mo
-59.842934,-170.0,272.08,1.07
-59.842934,-168.75,272.04,1.08
-59.842934,-167.5,272.0,1.08
-59.842934,-166.25,271.95,1.1
-59.842934,-165.0,271.9,1.14
-59.842934,-163.75,271.84,1.19
-59.842934,-162.5,271.78,1.23
-59.842934,-161.25,271.72,1.24
-59.842934,-160.0,271.66,1.24
-59.842934,-158.75,271.58,1.25
-59.842934,-157.5,271.47,1.27
-59.842934,-156.25,271.34,1.26
-59.842934,-155.0,271.2,1.24
-59.842934,-153.75,271.06,1.2
-59.842934,-152.5,270.95,1.14
-59.842934,-151.25,270.89,1.06
-59.842934,-150.0,270.88,0.97
-59.842934,-148.75,270.93,0.89
-59.842934,-147.5,271.02,0.82
-59.842934,-146.25,271.16,0.74
-59.842934,-145.0,271.31,0.66
-59.842934,-143.75,271.48,0.57
-59.842934,-142.5,271.65,0.49
-59.842934,-141.25,271.83,0.42
-59.842934,-140.0,272.03,0.36
-59.842934,-138.75,272.25,0.32
-59.842934,-137.5,272.47,0.3
-59.842934,-136.25,272.69,0.28
-59.842934,-135.0,272.92,0.26
-59.842934,-133.75,273.12,0.25
-59.842934,-132.5,273.3,0.22
-59.842934,-131.25,273.47,0.18
-59.842934,-130.0,273.63,0.11
-59.842934,-128.75,273.79,0.03
-59.842934,-127.5,273.94,-0.04
-59.842934,-126.25,274.07,-0.09
-59.842934,-125.0,274.16,-0.15
-59.842934,-123.75,274.24,-0.19
-59.842934,-122.5,274.31,-0.25
-59.842934,-121.25,274.36,-0.3
-59.842934,-120.0,274.4,-0.35
-59.842934,-118.75,274.44,-0.39
-59.842934,-117.5,274.48,-0.41
-59.842934,-116.25,274.52,-0.41
-59.842934,-115.0,274.58,-0.41
-59.842934,-113.75,274.63,-0.44
-59.842934,-112.5,274.7,-0.48
-59.842934,-111.25,274.76,-0.53
-59.842934,-110.0,274.81,-0.59
-59.842934,-108.75,274.85,-0.64
-59.842934,-107.5,274.88,-0.68
-59.842934,-106.25,274.91,-0.73
-59.842934,-105.0,274.94,-0.77
-59.842934,-103.75,274.96,-0.81
-59.842934,-102.5,274.99,-0.83
-59.842934,-101.25,275.02,-0.83
-59.842934,-100.0,275.04,-0.83
-59.842934,-98.75,275.06,-0.83
-59.842934,-97.5,275.07,-0.82
-59.842934,-96.25,275.06,-0.83
-59.842934,-95.0,275.05,-0.83
-59.842934,-93.75,275.04,-0.83
-59.842934,-92.5,275.04,-0.82
-59.842934,-91.25,275.05,-0.8
-59.842934,-90.0,275.07,-0.77
-59.842934,-88.75,275.09,-0.77
-59.842934,-87.5,275.11,-0.76
-59.842934,-86.25,275.11,-0.73
-59.842934,-85.0,275.11,-0.7
-59.842934,-83.75,275.1,-0.64
-59.842934,-82.5,275.08,-0.57
-59.842934,-81.25,275.05,-0.51
-59.842934,-80.0,275.01,-0.48
-59.842934,-78.75,274.94,-0.47
-59.842934,-77.5,274.88,-0.46
-59.842934,-76.25,274.8,-0.45
-59.842934,-75.0,274.71,-0.45
-59.842934,-73.75,274.59,-0.45
-59.842934,-72.5,274.45,-0.46
-59.842934,-71.25,274.27,-0.46
-59.842934,-70.0,274.01,-0.43
-59.842934,-68.75,273.67,-0.33
-59.842934,-67.5,273.33,-0.11
-59.842934,-66.25,273.13,0.07
-59.842934,-65.0,273.0,0.3
-59.842934,-63.75,272.94,0.52
-59.842934,-62.5,272.94,0.76
-59.842934,-61.25,272.96,1.03
-59.842934,-60.0,272.98,1.32
-59.842934,-58.75,272.96,1.58
-59.842934,-57.5,272.88,1.8
-59.842934,-56.25,272.74,2.0
-59.842934,-55.0,272.61,2.13
-59.842934,-53.75,272.5,2.29
-59.842934,-52.5,272.4,2.46
-59.842934,-51.25,272.31,2.64
-59.842934,-50.0,272.2,2.82
-59.842934,-48.75,272.09,3.07
-59.842934,-47.5,271.94,3.39
-59.842934,-46.25,271.77,3.77
-59.842934,-45.0,271.61,4.29
-59.842934,-43.75,271.47,4.72
-59.842934,-42.5,271.27,4.96
-59.842934,-41.25,271.0,5.01
-59.842934,-40.0,270.69,4.96
-59.842934,-38.75,270.37,4.87
-59.842934,-37.5,270.07,4.8
-59.842934,-36.25,269.79,4.73
-59.842934,-35.0,269.54,4.71
-59.842934,-33.75,269.32,4.75
-59.842934,-32.5,269.22,4.85
-59.842934,-31.25,269.16,5.0
-59.842934,-30.0,269.14,5.17
-58.900524,-170.0,273.21,1.05
-58.900524,-168.75,273.15,1.03
-58.900524,-167.5,273.1,1.03
-58.900524,-166.25,273.04,1.04
-58.900524,-165.0,272.98,1.07
-58.900524,-163.75,272.89,1.1
-58.900524,-162.5,272.81,1.13
-58.900524,-161.25,272.72,1.15
-58.900524,-160.0,272.63,1.16
-58.900524,-158.75,272.52,1.16
-58.900524,-157.5,272.39,1.18
-58.900524,-156.25,272.25,1.18
-58.900524,-155.0,272.09,1.13
-58.900524,-153.75,271.92,1.05
-58.900524,-152.5,271.78,0.95
-58.900524,-151.25,271.69,0.85
-58.900524,-150.0,271.67,0.77
-58.900524,-148.75,271.71,0.7
-58.900524,-147.5,271.79,0.65
-58.900524,-146.25,271.91,0.6
-58.900524,-145.0,272.03,0.54
-58.900524,-143.75,272.16,0.47
-58.900524,-142.5,272.28,0.41
-58.900524,-141.25,272.41,0.34
-58.900524,-140.0,272.55,0.28
-58.900524,-138.75,272.72,0.26
-58.900524,-137.5,272.89,0.25
-58.900524,-136.25,273.09,0.22
-58.900524,-135.0,273.31,0.21
-58.900524,-133.75,273.52,0.21
-58.900524,-132.5,273.7,0.18
-58.900524,-131.25,273.87,0.12
-58.900524,-130.0,274.05,0.05
-58.900524,-128.75,274.21,-0.02
-58.900524,-127.5,274.37,-0.08
-58.900524,-126.25,274.51,-0.14
-58.900524,-125.0,274.61,-0.19
-58.900524,-123.75,274.7,-0.23
-58.900524,-122.5,274.77,-0.27
-58.900524,-121.25,274.82,-0.31
-58.900524,-120.0,274.86,-0.34
-58.900524,-118.75,274.91,-0.35
-58.900524,-117.5,274.95,-0.35
-58.900524,-116.25,275.01,-0.34
-58.900524,-115.0,275.09,-0.36
-58.900524,-113.75,275.15,-0.42
-58.900524,-112.5,275.23,-0.48
-58.900524,-111.25,275.29,-0.54
-58.900524,-110.0,275.35,-0.6
-58.900524,-108.75,275.4,-0.65
-58.900524,-107.5,275.44,-0.7
-58.900524,-106.25,275.47,-0.76
-58.900524,-105.0,275.5,-0.81
-58.900524,-103.75,275.53,-0.84
-58.900524,-102.5,275.55,-0.86
-58.900524,-101.25,275.58,-0.85
-58.900524,-100.0,275.61,-0.85
-58.900524,-98.75,275.63,-0.86
-58.900524,-97.5,275.63,-0.87
-58.900524,-96.25,275.62,-0.89
-58.900524,-95.0,275.61,-0.91
-58.900524,-93.75,275.6,-0.92
-58.900524,-92.5,275.59,-0.91
-58.900524,-91.25,275.6,-0.89
-58.900524,-90.0,275.61,-0.86
-58.900524,-88.75,275.62,-0.85
-58.900524,-87.5,275.63,-0.84
-58.900524,-86.25,275.64,-0.81
-58.900524,-85.0,275.64,-0.76
-58.900524,-83.75,275.63,-0.69
-58.900524,-82.5,275.62,-0.63
-58.900524,-81.25,275.6,-0.58
-58.900524,-80.0,275.57,-0.54
-58.900524,-78.75,275.52,-0.52
