lat,lon,tas_k,dtas_k_per_mo
-59.842934,-170.0,278.87,1.39
-59.842934,-168.75,278.83,1.45
-59.842934,-167.5,278.79,1.5
-59.842934,-166.25,278.75,1.56
-59.842934,-165.0,278.69,1.62
-59.842934,-163.75,278.58,1.61
-59.842934,-162.5,278.44,1.57
-59.842934,-161.25,278.31,1.52
-59.842934,-160.0,278.17,1.5
-59.842934,-158.75,278.02,1.46
-59.842934,-157.5,277.85,1.44
-59.842934,-156.25,277.69,1.42
-59.842934,-155.0,277.51,1.36
-59.842934,-153.75,277.37,1.29
-59.842934,-152.5,277.27,1.24
-59.842934,-151.25,277.2,1.18
-59.842934,-150.0,277.15,1.15
-59.842934,-148.75,277.13,1.15
-59.842934,-147.5,277.1,1.13
-59.842934,-146.25,277.11,1.12
-59.842934,-145.0,277.14,1.13
-59.842934,-143.75,277.2,1.13
-59.842934,-142.5,277.26,1.14
-59.842934,-141.25,277.34,1.17
-59.842934,-140.0,277.44,1.17
-59.842934,-138.75,277.51,1.15
-59.842934,-137.5,277.56,1.11
-59.842934,-136.25,277.63,1.07
-59.842934,-135.0,277.69,1.04
-59.842934,-133.75,277.74,1.02
-59.842934,-132.5,277.8,1.02
-59.842934,-131.25,277.85,1.02
-59.842934,-130.0,277.9,1.02
-59.842934,-128.75,277.96,1.03
-59.842934,-127.5,278.03,1.08
-59.842934,-126.25,278.09,1.14
-59.842934,-125.0,278.1,1.2
-59.842934,-123.75,278.07,1.23
-59.842934,-122.5,278.02,1.25
-59.842934,-121.25,277.98,1.27
-59.842934,-120.0,277.92,1.28
-59.842934,-118.75,277.87,1.28
-59.842934,-117.5,277.81,1.25
-59.842934,-116.25,277.75,1.18
-59.842934,-115.0,277.68,1.11
-59.842934,-113.75,277.62,1.04
-59.842934,-112.5,277.59,1.0
-59.842934,-111.25,277.58,0.98
-59.842934,-110.0,277.57,0.96
-59.842934,-108.75,277.56,0.94
-59.842934,-107.5,277.56,0.91
-59.842934,-106.25,277.55,0.88
-59.842934,-105.0,277.55,0.85
-59.842934,-103.75,277.55,0.81
-59.842934,-102.5,277.55,0.79
