lat,lon,tas_k,dtas_k_per_mo
-59.842934,-170.0,276.86,1.41
-59.842934,-168.75,276.83,1.47
-59.842934,-167.5,276.78,1.5
-59.842934,-166.25,276.73,1.54
-59.842934,-165.0,276.64,1.57
-59.842934,-163.75,276.52,1.58
-59.842934,-162.5,276.38,1.6
-59.842934,-161.25,276.22,1.61
-59.842934,-160.0,276.04,1.61
-59.842934,-158.75,275.85,1.61
-59.842934,-157.5,275.64,1.61
-59.842934,-156.25,275.43,1.61
-59.842934,-155.0,275.21,1.59
-59.842934,-153.75,275.03,1.59
-59.842934,-152.5,274.86,1.56
-59.842934,-151.25,274.73,1.53
-59.842934,-150.0,274.65,1.52
-59.842934,-148.75,274.62,1.54
-59.842934,-147.5,274.63,1.57
-59.842934,-146.25,274.65,1.58
-59.842934,-145.0,274.69,1.61
-59.842934,-143.75,274.71,1.62
-59.842934,-142.5,274.73,1.63
-59.842934,-141.25,274.76,1.64
-59.842934,-140.0,274.8,1.64
-59.842934,-138.75,274.84,1.65
-59.842934,-137.5,274.89,1.64
-59.842934,-136.25,274.94,1.64
-59.842934,-135.0,275.02,1.63
-59.842934,-133.75,275.09,1.61
-59.842934,-132.5,275.13,1.56
-59.842934,-131.25,275.17,1.53
-59.842934,-130.0,275.2,1.49
-59.842934,-128.75,275.22,1.45
-59.842934,-127.5,275.26,1.42
-59.842934,-126.25,275.28,1.37
-59.842934,-125.0,275.27,1.31
-59.842934,-123.75,275.25,1.24
-59.842934,-122.5,275.22,1.19
-59.842934,-121.25,275.16,1.13
-59.842934,-120.0,275.1,1.08
-59.842934,-118.75,275.03,1.02
-59.842934,-117.5,274.97,0.97
-59.842934,-116.25,274.92,0.93
-59.842934,-115.0,274.88,0.89
-59.842934,-113.75,274.87,0.86
-59.842934,-112.5,274.87,0.84
-59.842934,-111.25,274.89,0.84
-59.842934,-110.0,274.9,0.83
-59.842934,-108.75,274.91,0.82
-59.842934,-107.5,274.93,0.82
-59.842934,-106.25,274.96,0.84
-59.842934,-105.0,274.99,0.84
-59.842934,-103.75,275.01,0.82
-59.842934,-102.5,275.02,0.78
-59.842934,-101.25,275.08,0.76
-59.842934,-100.0,275.15,0.74
-59.842934,-98.75,275.22,0.74
-59.842934,-97.5,275.28,0.73
-59.842934,-96.25,275.34,0.75
-59.842934,-95.0,275.43,0.79
-59.842934,-93.75,275.54,0.84
-59.842934,-92.5,275.66,0.88
