lat,lon,tas_k,dtas_k_per_mo
-59.842934,-170.0,276.06,2.37
-59.842934,-168.75,275.96,2.29
-59.842934,-167.5,275.87,2.23
-59.842934,-166.25,275.77,2.15
-59.842934,-165.0,275.66,2.09
-59.842934,-163.75,275.54,2.01
-59.842934,-162.5,275.42,1.93
-59.842934,-161.25,275.3,1.85
-59.842934,-160.0,275.18,1.78
-59.842934,-158.75,275.06,1.72
-59.842934,-157.5,274.92,1.64
-59.842934,-156.25,274.76,1.56
-59.842934,-155.0,274.6,1.48
-59.842934,-153.75,274.45,1.39
-59.842934,-152.5,274.34,1.3
-59.842934,-151.25,274.26,1.22
-59.842934,-150.0,274.21,1.15
-59.842934,-148.75,274.19,1.08
-59.842934,-147.5,274.2,1.02
-59.842934,-146.25,274.24,0.94
-59.842934,-145.0,274.31,0.89
-59.842934,-143.75,274.4,0.83
-59.842934,-142.5,274.49,0.78
-59.842934,-141.25,274.58,0.72
-59.842934,-140.0,274.69,0.66
-59.842934,-138.75,274.78,0.61
-59.842934,-137.5,274.87,0.55
-59.842934,-136.25,274.95,0.51
-59.842934,-135.0,275.06,0.48
-59.842934,-133.75,275.16,0.44
-59.842934,-132.5,275.27,0.41
-59.842934,-131.25,275.37,0.37
-59.842934,-130.0,275.47,0.33
-59.842934,-128.75,275.57,0.27
-59.842934,-127.5,275.66,0.2
-59.842934,-126.25,275.73,0.14
-59.842934,-125.0,275.78,0.09
-59.842934,-123.75,275.81,0.06
-59.842934,-122.5,275.83,0.03
-59.842934,-121.25,275.85,0.01
-59.842934,-120.0,275.85,-0.01
-59.842934,-118.75,275.84,-0.04
-59.842934,-117.5,275.81,-0.07
-59.842934,-116.25,275.76,-0.11
-59.842934,-115.0,275.7,-0.14
-59.842934,-113.75,275.65,-0.16
-59.842934,-112.5,275.62,-0.19
-59.842934,-111.25,275.6,-0.21
-59.842934,-110.0,275.6,-0.24
-59.842934,-108.75,275.61,-0.25
-59.842934,-107.5,275.6,-0.28
-59.842934,-106.25,275.58,-0.31
-59.842934,-105.0,275.56,-0.34
-59.842934,-103.75,275.55,-0.37
-59.842934,-102.5,275.55,-0.38
-59.842934,-101.25,275.58,-0.37
-59.842934,-100.0,275.62,-0.36
-59.842934,-98.75,275.63,-0.35
-59.842934,-97.5,275.62,-0.35
-59.842934,-96.25,275.59,-0.34
-59.842934,-95.0,275.55,-0.32
-59.842934,-93.75,275.53,-0.28
-59.842934,-92.5,275.52,-0.21
-59.842934,-91.25,275.55,-0.12
-59.842934,-90.0,275.61,0.0
-59.842934,-88.75,275.66,0.1
-59.842934,-87.5,275.71,0.19
-59.842934,-86.25,275.74,0.27
-59.842934,-85.0,275.78,0.36
-59.842934,-83.75,275.8,0.46
-59.842934,-82.5,275.82,0.54
-59.842934,-81.25,275.83,0.61
-59.842934,-80.0,275.83,0.69
-59.842934,-78.75,275.83,0.78
-59.842934,-77.5,275.81,0.82
-59.842934,-76.25,275.78,0.88
-59.842934,-75.0,275.73,0.98
-59.842934,-73.75,275.67,1.11
-59.842934,-72.5,275.62,1.25
-59.842934,-71.25,275.54,1.42
-59.842934,-70.0,275.4,1.58
-59.842934,-68.75,275.2,1.7
-59.842934,-67.5,275.01,1.79
-59.842934,-66.25,274.94,1.87
-59.842934,-65.0,274.97,1.99
-59.842934,-63.75,275.08,2.16
-59.842934,-62.5,275.22,2.33
-59.842934,-61.25,275.34,2.5
-59.842934,-60.0,275.41,2.68
-59.842934,-58.75,275.4,2.85
-59.842934,-57.5,275.31,3.01
-59.842934,-56.25,275.18,3.1
-59.842934,-55.0,275.13,3.16
-59.842934,-53.75,275.11,3.17
-59.842934,-52.5,275.11,3.14
-59.842934,-51.25,275.12,3.1
-59.842934,-50.0,275.11,3.07
-59.842934,-48.75,275.09,3.06
-59.842934,-47.5,275.04,3.04
-59.842934,-46.25,275.01,3.0
-59.842934,-45.0,275.01,3.0
-59.842934,-43.75,275.05,3.04
-59.842934,-42.5,275.05,3.07
-59.842934,-41.25,275.03,3.15
-59.842934,-40.0,274.96,3.28
-59.842934,-38.75,274.87,3.4
-59.842934,-37.5,274.77,3.48
-59.842934,-36.25,274.67,3.57
-59.842934,-35.0,274.57,3.68
-59.842934,-33.75,274.48,3.81
-59.842934,-32.5,274.41,3.88
-59.842934,-31.25,274.35,3.88
-59.842934,-30.0,274.28,3.85
-58.900524,-170.0,276.64,2.13
-58.900524,-168.75,276.53,2.06
-58.900524,-167.5,276.44,2.0
-58.900524,-166.25,276.34,1.93
-58.900524,-165.0,276.23,1.87
-58.900524,-163.75,276.12,1.82
-58.900524,-162.5,276.0,1.74
-58.900524,-161.25,275.86,1.66
-58.900524,-160.0,275.72,1.59
-58.900524,-158.75,275.59,1.53
-58.900524,-157.5,275.43,1.43
-58.900524,-156.25,275.26,1.33
-58.900524,-155.0,275.08,1.25
-58.900524,-153.75,274.91,1.17
-58.900524,-152.5,274.78,1.09
-58.900524,-151.25,274.69,1.02
-58.900524,-150.0,274.65,0.97
-58.900524,-148.75,274.65,0.92
-58.900524,-147.5,274.68,0.89
-58.900524,-146.25,274.72,0.83
-58.900524,-145.0,274.78,0.77
-58.900524,-143.75,274.87,0.73
-58.900524,-142.5,274.96,0.7
-58.900524,-141.25,275.05,0.66
-58.900524,-140.0,275.13,0.62
-58.900524,-138.75,275.19,0.57
-58.900524,-137.5,275.25,0.52
-58.900524,-136.25,275.32,0.48
-58.900524,-135.0,275.41,0.46
-58.900524,-133.75,275.52,0.43
-58.900524,-132.5,275.64,0.4
-58.900524,-131.25,275.77,0.37
-58.900524,-130.0,275.89,0.33
-58.900524,-128.75,276.0,0.27
-58.900524,-127.5,276.1,0.22
-58.900524,-126.25,276.19,0.16
-58.900524,-125.0,276.24,0.11
-58.900524,-123.75,276.28,0.06
-58.900524,-122.5,276.3,0.02
-58.900524,-121.25,276.31,-0.03
-58.900524,-120.0,276.32,-0.06
-58.900524,-118.75,276.32,-0.08
-58.900524,-117.5,276.3,-0.11
-58.900524,-116.25,276.26,-0.13
-58.900524,-115.0,276.2,-0.16
-58.900524,-113.75,276.14,-0.2
-58.900524,-112.5,276.1,-0.23
-58.900524,-111.25,276.09,-0.27
-58.900524,-110.0,276.09,-0.31
-58.900524,-108.75,276.1,-0.34
-58.900524,-107.5,276.11,-0.37
-58.900524,-106.25,276.11,-0.4
-58.900524,-105.0,276.09,-0.43
-58.900524,-103.75,276.08,-0.46
-58.900524,-102.5,276.09,-0.47
-58.900524,-101.25,276.12,-0.45
-58.900524,-100.0,276.16,-0.42
-58.900524,-98.75,276.2,-0.39
-58.900524,-97.5,276.2,-0.38
-58.900524,-96.25,276.18,-0.38
-58.900524,-95.0,276.15,-0.36
-58.900524,-93.75,276.14,-0.32
-58.900524,-92.5,276.14,-0.26
-58.900524,-91.25,276.17,-0.17
-58.900524,-90.0,276.22,-0.06
-58.900524,-88.75,276.27,0.04
-58.900524,-87.5,276.32,0.14
-58.900524,-86.25,276.37,0.25
-58.900524,-85.0,276.41,0.37
-58.900524,-83.75,276.46,0.49
-58.900524,-82.5,276.49,0.59
-58.900524,-81.25,276.51,0.66
-58.900524,-80.0,276.53,0.75
-58.900524,-78.75,276.55,0.82
-58.900524,-77.5,276.54,0.86
-58.900524,-76.25,276.53,0.96
-58.900524,-75.0,276.51,1.11
-58.900524,-73.75,276.48,1.27
-58.900524,-72.5,276.44,1.41
-58.900524,-71.25,276.38,1.56
-58.900524,-70.0,276.28,1.7
-58.900524,-68.75,276.11,1.81
-58.900524,-67.5,275.88,1.9
-58.900524,-66.25,275.76,1.96
-58.900524,-65.0,275.78,2.06
-58.900524,-63.75,275.93,2.19
-58.900524,-62.5,276.13,2.3
-58.900524,-61.25,276.32,2.4
-58.900524,-60.0,276.41,2.51
-58.900524,-58.75,276.41,2.62
-58.900524,-57.5,276.33,2.75
-58.900524,-56.25,276.22,2.82
-58.900524,-55.0,276.17,2.88
-58.900524,-53.75,276.16,2.96
-58.900524,-52.5,276.16,3.04
-58.900524,-51.25,276.15,3.09
-58.900524,-50.0,276.11,3.12
-58.900524,-48.75,276.0,3.15
-58.900524,-47.5,275.85,3.16
-58.900524,-46.25,275.73,3.13
-58.900524,-45.0,275.71,3.14
-58.900524,-43.75,275.74,3.15
-58.900524,-42.5,275.74,3.14
-58.900524,-41.25,275.69,3.14
-58.900524,-40.0,275.59,3.17
-58.900524,-38.75,275.48,3.22
-58.900524,-37.5,275.37,3.26
-58.900524,-36.25,275.28,3.29
-58.900524,-35.0,275.2,3.3
-58.900524,-33.75,275.14,3.29
-58.900524,-32.5,275.1,3.27
-58.900524,-31.25,275.08,3.25
-58.900524,-30.0,275.05,3.22
-57.958115,-170.0,277.2,1.94
-57.958115,-168.75,277.09,1.89
-57.958115,-167.5,276.99,1.83
-57.958115,-166.25,276.9,1.78
-57.958115,-165.0,276.81,1.73
-57.958115,-163.75,276.69,1.68
-57.958115,-162.5,276.56,1.62
-57.958115,-161.25,276.42,1.54
-57.958115,-160.0,276.27,1.46
-57.958115,-158.75,276.14,1.39
-57.958115,-157.5,275.98,1.32
-57.958115,-156.25,275.82,1.24
-57.958115,-155.0,275.64,1.16
-57.958115,-153.75,275.47,1.09
-57.958115,-152.5,275.33,1.03
-57.958115,-151.25,275.21,0.96
-57.958115,-150.0,275.13,0.9
-57.958115,-148.75,275.11,0.85
-57.958115,-147.5,275.14,0.84
-57.958115,-146.25,275.2,0.79
-57.958115,-145.0,275.27,0.75
-57.958115,-143.75,275.36,0.73
-57.958115,-142.5,275.47,0.72
-57.958115,-141.25,275.55,0.68
-57.958115,-140.0,275.6,0.64
-57.958115,-138.75,275.63,0.59
-57.958115,-137.5,275.66,0.54
-57.958115,-136.25,275.68,0.5
-57.958115,-135.0,275.74,0.46
-57.958115,-133.75,275.83,0.43
-57.958115,-132.5,275.94,0.39
-57.958115,-131.25,276.07,0.37
-57.958115,-130.0,276.2,0.33
-57.958115,-128.75,276.35,0.29
-57.958115,-127.5,276.49,0.24
-57.958115,-126.25,276.6,0.18
-57.958115,-125.0,276.68,0.13
-57.958115,-123.75,276.72,0.08
-57.958115,-122.5,276.74,0.03
-57.958115,-121.25,276.76,-0.02
-57.958115,-120.0,276.78,-0.06
-57.958115,-118.75,276.78,-0.08
-57.958115,-117.5,276.76,-0.11
-57.958115,-116.25,276.71,-0.14
-57.958115,-115.0,276.66,-0.16
-57.958115,-113.75,276.61,-0.19
-57.958115,-112.5,276.57,-0.24
-57.958115,-111.25,276.56,-0.28
-57.958115,-110.0,276.57,-0.33
-57.958115,-108.75,276.59,-0.38
-57.958115,-107.5,276.61,-0.42
-57.958115,-106.25,276.62,-0.45
-57.958115,-105.0,276.62,-0.49
-57.958115,-103.75,276.61,-0.52
-57.958115,-102.5,276.61,-0.53
-57.958115,-101.25,276.64,-0.51
-57.958115,-100.0,276.68,-0.48
-57.958115,-98.75,276.73,-0.44
-57.958115,-97.5,276.76,-0.41
-57.958115,-96.25,276.76,-0.39
-57.958115,-95.0,276.75,-0.37
-57.958115,-93.75,276.74,-0.34
-57.958115,-92.5,276.76,-0.28
-57.958115,-91.25,276.78,-0.2
-57.958115,-90.0,276.82,-0.09
-57.958115,-88.75,276.86,-0.0
