lat,lon,tas_k,dtas_k_per_mo
-59.842934,-170.0,275.21,-1.2
-59.842934,-168.75,275.28,-1.15
-59.842934,-167.5,275.33,-1.09
-59.842934,-166.25,275.37,-1.05
-59.842934,-165.0,275.4,-1.01
-59.842934,-163.75,275.39,-0.99
-59.842934,-162.5,275.35,-1.01
-59.842934,-161.25,275.28,-1.05
-59.842934,-160.0,275.19,-1.11
-59.842934,-158.75,275.1,-1.17
-59.842934,-157.5,274.96,-1.27
-59.842934,-156.25,274.84,-1.33
-59.842934,-155.0,274.71,-1.4
-59.842934,-153.75,274.63,-1.43
-59.842934,-152.5,274.63,-1.42
-59.842934,-151.25,274.67,-1.4
-59.842934,-150.0,274.71,-1.39
-59.842934,-148.75,274.75,-1.38
-59.842934,-147.5,274.81,-1.36
-59.842934,-146.25,274.93,-1.29
-59.842934,-145.0,275.05,-1.24
-59.842934,-143.75,275.2,-1.19
-59.842934,-142.5,275.33,-1.14
-59.842934,-141.25,275.47,-1.07
-59.842934,-140.0,275.61,-0.98
-59.842934,-138.75,275.76,-0.89
-59.842934,-137.5,275.92,-0.78
-59.842934,-136.25,276.08,-0.67
-59.842934,-135.0,276.27,-0.55
-59.842934,-133.75,276.45,-0.45
-59.842934,-132.5,276.63,-0.35
-59.842934,-131.25,276.84,-0.21
-59.842934,-130.0,277.08,-0.01
-59.842934,-128.75,277.31,0.18
-59.842934,-127.5,277.48,0.31
-59.842934,-126.25,277.6,0.37
-59.842934,-125.0,277.65,0.38
-59.842934,-123.75,277.68,0.38
-59.842934,-122.5,277.69,0.39
-59.842934,-121.25,277.7,0.42
-59.842934,-120.0,277.7,0.45
-59.842934,-118.75,277.68,0.46
-59.842934,-117.5,277.64,0.45
-59.842934,-116.25,277.59,0.43
-59.842934,-115.0,277.54,0.4
-59.842934,-113.75,277.51,0.38
-59.842934,-112.5,277.5,0.38
-59.842934,-111.25,277.49,0.38
-59.842934,-110.0,277.42,0.36
-59.842934,-108.75,277.33,0.32
-59.842934,-107.5,277.23,0.28
-59.842934,-106.25,277.14,0.24
