lat,lon,tas_k,dtas_k_per_mo
-59.842934,-170.0,275.02,1.27
-59.842934,-168.75,275.01,1.32
-59.842934,-167.5,274.98,1.35
-59.842934,-166.25,274.94,1.37
-59.842934,-165.0,274.89,1.4
-59.842934,-163.75,274.83,1.41
-59.842934,-162.5,274.76,1.43
-59.842934,-161.25,274.7,1.46
-59.842934,-160.0,274.65,1.5
-59.842934,-158.75,274.59,1.53
-59.842934,-157.5,274.5,1.57
-59.842934,-156.25,274.4,1.59
-59.842934,-155.0,274.3,1.6
-59.842934,-153.75,274.2,1.6
-59.842934,-152.5,274.15,1.57
-59.842934,-151.25,274.14,1.55
-59.842934,-150.0,274.17,1.55
-59.842934,-148.75,274.22,1.56
-59.842934,-147.5,274.3,1.57
-59.842934,-146.25,274.4,1.58
-59.842934,-145.0,274.5,1.57
-59.842934,-143.75,274.59,1.57
-59.842934,-142.5,274.68,1.57
-59.842934,-141.25,274.76,1.56
-59.842934,-140.0,274.85,1.56
-59.842934,-138.75,274.93,1.54
-59.842934,-137.5,275.0,1.52
-59.842934,-136.25,275.08,1.49
-59.842934,-135.0,275.17,1.47
-59.842934,-133.75,275.26,1.45
-59.842934,-132.5,275.35,1.43
-59.842934,-131.25,275.44,1.41
-59.842934,-130.0,275.52,1.39
-59.842934,-128.75,275.61,1.37
-59.842934,-127.5,275.69,1.36
-59.842934,-126.25,275.76,1.34
-59.842934,-125.0,275.8,1.3
-59.842934,-123.75,275.83,1.25
-59.842934,-122.5,275.83,1.2
-59.842934,-121.25,275.84,1.17
-59.842934,-120.0,275.84,1.15
-59.842934,-118.75,275.84,1.14
-59.842934,-117.5,275.85,1.14
-59.842934,-116.25,275.86,1.14
-59.842934,-115.0,275.87,1.14
-59.842934,-113.75,275.88,1.13
-59.842934,-112.5,275.89,1.11
-59.842934,-111.25,275.9,1.07
-59.842934,-110.0,275.91,1.03
-59.842934,-108.75,275.93,1.01
-59.842934,-107.5,275.95,1.0
-59.842934,-106.25,275.96,0.99
-59.842934,-105.0,275.97,0.98
-59.842934,-103.75,275.98,0.97
-59.842934,-102.5,276.01,0.98
-59.842934,-101.25,276.04,0.96
-59.842934,-100.0,276.07,0.95
-59.842934,-98.75,276.1,0.94
-59.842934,-97.5,276.1,0.93
-59.842934,-96.25,276.09,0.93
-59.842934,-95.0,276.09,0.94
-59.842934,-93.75,276.11,0.97
-59.842934,-92.5,276.15,0.99
-59.842934,-91.25,276.21,1.0
-59.842934,-90.0,276.28,1.03
-59.842934,-88.75,276.31,1.05
-59.842934,-87.5,276.31,1.05
-59.842934,-86.25,276.31,1.05
-59.842934,-85.0,276.3,1.05
-59.842934,-83.75,276.3,1.05
-59.842934,-82.5,276.31,1.06
-59.842934,-81.25,276.3,1.07
-59.842934,-80.0,276.29,1.07
-59.842934,-78.75,276.26,1.06
-59.842934,-77.5,276.24,1.05
-59.842934,-76.25,276.21,1.04
-59.842934,-75.0,276.16,1.02
-59.842934,-73.75,276.07,1.01
-59.842934,-72.5,275.95,0.98
-59.842934,-71.25,275.81,0.97
-59.842934,-70.0,275.61,0.96
-59.842934,-68.75,275.34,0.96
-59.842934,-67.5,275.1,0.99
-59.842934,-66.25,274.95,0.99
-59.842934,-65.0,274.86,1.01
-59.842934,-63.75,274.84,1.04
-59.842934,-62.5,274.87,1.07
-59.842934,-61.25,274.93,1.11
-59.842934,-60.0,274.97,1.14
-59.842934,-58.75,274.97,1.18
-59.842934,-57.5,274.92,1.23
-59.842934,-56.25,274.82,1.29
-59.842934,-55.0,274.72,1.34
-59.842934,-53.75,274.62,1.36
-59.842934,-52.5,274.51,1.37
-59.842934,-51.25,274.42,1.37
-59.842934,-50.0,274.33,1.37
-59.842934,-48.75,274.22,1.37
-59.842934,-47.5,274.09,1.39
-59.842934,-46.25,273.95,1.43
-59.842934,-45.0,273.84,1.51
-59.842934,-43.75,273.75,1.58
-59.842934,-42.5,273.62,1.67
-59.842934,-41.25,273.46,1.8
-59.842934,-40.0,273.28,1.92
-59.842934,-38.75,273.09,2.02
-59.842934,-37.5,272.89,2.08
-59.842934,-36.25,272.71,2.1
-59.842934,-35.0,272.54,2.07
-59.842934,-33.75,272.4,2.03
-59.842934,-32.5,272.31,2.0
-59.842934,-31.25,272.27,2.03
-59.842934,-30.0,272.23,2.09
-58.900524,-170.0,275.84,1.27
-58.900524,-168.75,275.81,1.32
-58.900524,-167.5,275.78,1.35
-58.900524,-166.25,275.73,1.37
-58.900524,-165.0,275.68,1.4
-58.900524,-163.75,275.6,1.43
-58.900524,-162.5,275.52,1.45
-58.900524,-161.25,275.43,1.47
-58.900524,-160.0,275.34,1.49
