lat,lon,tas_k,dtas_k_per_mo
-59.842934,-170.0,275.89,-0.77
-59.842934,-168.75,275.83,-0.82
-59.842934,-167.5,275.72,-0.95
-59.842934,-166.25,275.58,-1.07
-59.842934,-165.0,275.43,-1.18
-59.842934,-163.75,275.26,-1.26
-59.842934,-162.5,275.07,-1.36
-59.842934,-161.25,274.85,-1.51
-59.842934,-160.0,274.63,-1.7
-59.842934,-158.75,274.45,-1.85
-59.842934,-157.5,274.34,-1.92
-59.842934,-156.25,274.27,-1.97
-59.842934,-155.0,274.24,-2.0
-59.842934,-153.75,274.26,-1.99
-59.842934,-152.5,274.32,-1.95
-59.842934,-151.25,274.39,-1.9
-59.842934,-150.0,274.48,-1.85
-59.842934,-148.75,274.56,-1.81
-59.842934,-147.5,274.64,-1.75
-59.842934,-146.25,274.74,-1.69
-59.842934,-145.0,274.84,-1.63
-59.842934,-143.75,274.98,-1.55
-59.842934,-142.5,275.13,-1.44
-59.842934,-141.25,275.31,-1.3
-59.842934,-140.0,275.47,-1.17
-59.842934,-138.75,275.61,-1.07
-59.842934,-137.5,275.75,-0.98
-59.842934,-136.25,275.87,-0.92
-59.842934,-135.0,275.98,-0.89
-59.842934,-133.75,276.06,-0.86
-59.842934,-132.5,276.15,-0.81
-59.842934,-131.25,276.23,-0.75
-59.842934,-130.0,276.32,-0.69
-59.842934,-128.75,276.41,-0.62
-59.842934,-127.5,276.51,-0.54
-59.842934,-126.25,276.61,-0.45
-59.842934,-125.0,276.67,-0.37
-59.842934,-123.75,276.66,-0.34
-59.842934,-122.5,276.63,-0.33
-59.842934,-121.25,276.61,-0.33
-59.842934,-120.0,276.59,-0.33
-59.842934,-118.75,276.58,-0.32
-59.842934,-117.5,276.58,-0.3
-59.842934,-116.25,276.57,-0.28
-59.842934,-115.0,276.56,-0.27
-59.842934,-113.75,276.54,-0.27
-59.842934,-112.5,276.56,-0.21
-59.842934,-111.25,276.57,-0.16
-59.842934,-110.0,276.54,-0.15
-59.842934,-108.75,276.49,-0.22
-59.842934,-107.5,276.45,-0.28
-59.842934,-106.25,276.43,-0.29
-59.842934,-105.0,276.43,-0.29
-59.842934,-103.75,276.42,-0.31
-59.842934,-102.5,276.4,-0.34
-59.842934,-101.25,276.38,-0.38
-59.842934,-100.0,276.37,-0.44
-59.842934,-98.75,276.36,-0.5
-59.842934,-97.5,276.35,-0.57
-59.842934,-96.25,276.35,-0.61
-59.842934,-95.0,276.35,-0.64
-59.842934,-93.75,276.36,-0.65
-59.842934,-92.5,276.38,-0.66
-59.842934,-91.25,276.39,-0.65
-59.842934,-90.0,276.37,-0.69
-59.842934,-88.75,276.34,-0.74
-59.842934,-87.5,276.31,-0.81
-59.842934,-86.25,276.27,-0.88
-59.842934,-85.0,276.22,-0.95
-59.842934,-83.75,276.16,-1.03
-59.842934,-82.5,276.1,-1.1
-59.842934,-81.25,276.03,-1.17
-59.842934,-80.0,275.97,-1.23
-59.842934,-78.75,275.9,-1.28
-59.842934,-77.5,275.85,-1.29
-59.842934,-76.25,275.75,-1.33
-59.842934,-75.0,275.61,-1.41
-59.842934,-73.75,275.42,-1.5
-59.842934,-72.5,275.23,-1.58
-59.842934,-71.25,275.02,-1.65
-59.842934,-70.0,274.78,-1.71
-59.842934,-68.75,274.4,-1.84
-59.842934,-67.5,273.97,-2.0
-59.842934,-66.25,273.73,-2.11
-59.842934,-65.0,273.61,-2.17
-59.842934,-63.75,273.59,-2.2
-59.842934,-62.5,273.61,-2.21
-59.842934,-61.25,273.61,-2.25
-59.842934,-60.0,273.54,-2.33
-59.842934,-58.75,273.41,-2.45
-59.842934,-57.5,273.27,-2.52
-59.842934,-56.25,273.19,-2.47
-59.842934,-55.0,273.17,-2.4
-59.842934,-53.75,273.2,-2.33
-59.842934,-52.5,273.25,-2.26
-59.842934,-51.25,273.3,-2.21
-59.842934,-50.0,273.33,-2.18
-59.842934,-48.75,273.31,-2.17
-59.842934,-47.5,273.24,-2.21
-59.842934,-46.25,273.18,-2.22
-59.842934,-45.0,273.16,-2.19
-59.842934,-43.75,273.14,-2.13
-59.842934,-42.5,273.11,-2.04
-59.842934,-41.25,273.07,-1.94
-59.842934,-40.0,273.01,-1.85
-59.842934,-38.75,272.95,-1.75
-59.842934,-37.5,272.9,-1.67
-59.842934,-36.25,272.84,-1.59
-59.842934,-35.0,272.79,-1.49
-59.842934,-33.75,272.73,-1.45
-59.842934,-32.5,272.7,-1.44
-59.842934,-31.25,272.66,-1.42
-59.842934,-30.0,272.61,-1.43
-58.900524,-170.0,276.48,-1.03
-58.900524,-168.75,276.4,-1.12
-58.900524,-167.5,276.27,-1.25
-58.900524,-166.25,276.14,-1.34
-58.900524,-165.0,276.01,-1.39
-58.900524,-163.75,275.85,-1.45
-58.900524,-162.5,275.64,-1.55
-58.900524,-161.25,275.43,-1.65
-58.900524,-160.0,275.24,-1.77
-58.900524,-158.75,275.05,-1.9
-58.900524,-157.5,274.93,-1.99
-58.900524,-156.25,274.85,-2.03
-58.900524,-155.0,274.81,-2.05
-58.900524,-153.75,274.81,-2.02
-58.900524,-152.5,274.83,-1.97
-58.900524,-151.25,274.87,-1.91
-58.900524,-150.0,274.95,-1.84
-58.900524,-148.75,275.01,-1.8
-58.900524,-147.5,275.09,-1.73
-58.900524,-146.25,275.18,-1.67
-58.900524,-145.0,275.31,-1.58
-58.900524,-143.75,275.48,-1.46
-58.900524,-142.5,275.65,-1.34
-58.900524,-141.25,275.8,-1.21
-58.900524,-140.0,275.92,-1.08
-58.900524,-138.75,276.01,-0.97
-58.900524,-137.5,276.09,-0.89
-58.900524,-136.25,276.18,-0.85
-58.900524,-135.0,276.25,-0.85
-58.900524,-133.75,276.34,-0.84
-58.900524,-132.5,276.46,-0.81
-58.900524,-131.25,276.6,-0.75
