lat,lon,tas_k,dtas_k_per_mo
-59.842934,-170.0,277.55,-0.33
-59.842934,-168.75,277.49,-0.41
-59.842934,-167.5,277.44,-0.47
-59.842934,-166.25,277.37,-0.54
-59.842934,-165.0,277.29,-0.59
-59.842934,-163.75,277.19,-0.63
-59.842934,-162.5,277.09,-0.69
-59.842934,-161.25,276.99,-0.76
-59.842934,-160.0,276.88,-0.81
-59.842934,-158.75,276.77,-0.86
-59.842934,-157.5,276.66,-0.86
-59.842934,-156.25,276.55,-0.83
-59.842934,-155.0,276.45,-0.77
-59.842934,-153.75,276.36,-0.71
-59.842934,-152.5,276.3,-0.65
-59.842934,-151.25,276.25,-0.59
-59.842934,-150.0,276.21,-0.55
-59.842934,-148.75,276.19,-0.5
-59.842934,-147.5,276.18,-0.47
-59.842934,-146.25,276.2,-0.44
-59.842934,-145.0,276.23,-0.4
-59.842934,-143.75,276.26,-0.37
-59.842934,-142.5,276.28,-0.32
-59.842934,-141.25,276.29,-0.26
-59.842934,-140.0,276.3,-0.18
-59.842934,-138.75,276.29,-0.1
-59.842934,-137.5,276.26,-0.05
-59.842934,-136.25,276.24,0.01
-59.842934,-135.0,276.25,0.08
-59.842934,-133.75,276.28,0.13
-59.842934,-132.5,276.34,0.18
-59.842934,-131.25,276.4,0.21
-59.842934,-130.0,276.46,0.22
-59.842934,-128.75,276.5,0.24
-59.842934,-127.5,276.54,0.26
-59.842934,-126.25,276.58,0.3
-59.842934,-125.0,276.6,0.36
-59.842934,-123.75,276.61,0.43
-59.842934,-122.5,276.61,0.52
-59.842934,-121.25,276.6,0.59
-59.842934,-120.0,276.58,0.66
-59.842934,-118.75,276.55,0.72
-59.842934,-117.5,276.52,0.74
-59.842934,-116.25,276.49,0.77
-59.842934,-115.0,276.46,0.77
-59.842934,-113.75,276.45,0.77
-59.842934,-112.5,276.46,0.76
-59.842934,-111.25,276.5,0.78
-59.842934,-110.0,276.54,0.79
-59.842934,-108.75,276.6,0.83
-59.842934,-107.5,276.67,0.88
-59.842934,-106.25,276.74,0.92
-59.842934,-105.0,276.8,0.97
-59.842934,-103.75,276.86,1.0
-59.842934,-102.5,276.9,1.01
-59.842934,-101.25,276.97,1.01
-59.842934,-100.0,277.03,1.0
-59.842934,-98.75,277.09,1.0
-59.842934,-97.5,277.15,1.01
-59.842934,-96.25,277.21,1.01
-59.842934,-95.0,277.28,0.99
-59.842934,-93.75,277.35,0.97
-59.842934,-92.5,277.41,0.92
-59.842934,-91.25,277.47,0.86
-59.842934,-90.0,277.53,0.82
-59.842934,-88.75,277.58,0.79
-59.842934,-87.5,277.62,0.76
-59.842934,-86.25,277.65,0.72
-59.842934,-85.0,277.67,0.66
-59.842934,-83.75,277.68,0.58
-59.842934,-82.5,277.69,0.5
-59.842934,-81.25,277.7,0.44
-59.842934,-80.0,277.71,0.38
-59.842934,-78.75,277.73,0.31
-59.842934,-77.5,277.75,0.27
-59.842934,-76.25,277.76,0.23
-59.842934,-75.0,277.73,0.18
-59.842934,-73.75,277.67,0.11
-59.842934,-72.5,277.6,0.07
-59.842934,-71.25,277.54,0.08
-59.842934,-70.0,277.45,0.12
-59.842934,-68.75,277.31,0.2
-59.842934,-67.5,277.17,0.27
-59.842934,-66.25,277.14,0.32
