lat,lon,tas_k,dtas_k_per_mo
-59.842934,-170.0,275.34,-1.32
-59.842934,-168.75,275.33,-1.34
-59.842934,-167.5,275.33,-1.33
-59.842934,-166.25,275.33,-1.31
-59.842934,-165.0,275.31,-1.28
-59.842934,-163.75,275.27,-1.25
-59.842934,-162.5,275.19,-1.22
-59.842934,-161.25,275.11,-1.19
-59.842934,-160.0,275.01,-1.15
-59.842934,-158.75,274.9,-1.14
-59.842934,-157.5,274.76,-1.08
-59.842934,-156.25,274.63,-1.0
-59.842934,-155.0,274.5,-0.95
-59.842934,-153.75,274.38,-0.96
-59.842934,-152.5,274.3,-1.0
-59.842934,-151.25,274.27,-1.05
-59.842934,-150.0,274.3,-1.07
-59.842934,-148.75,274.39,-1.04
-59.842934,-147.5,274.5,-1.02
-59.842934,-146.25,274.59,-1.03
-59.842934,-145.0,274.71,-1.02
-59.842934,-143.75,274.83,-0.99
-59.842934,-142.5,274.95,-0.96
-59.842934,-141.25,275.07,-0.94
-59.842934,-140.0,275.18,-0.93
-59.842934,-138.75,275.29,-0.91
-59.842934,-137.5,275.4,-0.89
-59.842934,-136.25,275.51,-0.87
-59.842934,-135.0,275.63,-0.85
-59.842934,-133.75,275.72,-0.85
-59.842934,-132.5,275.79,-0.87
-59.842934,-131.25,275.84,-0.91
-59.842934,-130.0,275.91,-0.94
-59.842934,-128.75,275.98,-0.97
-59.842934,-127.5,276.05,-0.99
-59.842934,-126.25,276.11,-1.01
-59.842934,-125.0,276.15,-1.04
-59.842934,-123.75,276.17,-1.08
-59.842934,-122.5,276.17,-1.13
-59.842934,-121.25,276.17,-1.16
-59.842934,-120.0,276.17,-1.18
-59.842934,-118.75,276.16,-1.2
-59.842934,-117.5,276.13,-1.23
-59.842934,-116.25,276.08,-1.25
-59.842934,-115.0,276.03,-1.3
-59.842934,-113.75,275.98,-1.34
-59.842934,-112.5,275.95,-1.39
-59.842934,-111.25,275.93,-1.48
-59.842934,-110.0,275.9,-1.57
-59.842934,-108.75,275.86,-1.67
-59.842934,-107.5,275.81,-1.76
-59.842934,-106.25,275.75,-1.85
-59.842934,-105.0,275.68,-1.94
-59.842934,-103.75,275.61,-2.03
-59.842934,-102.5,275.55,-2.11
-59.842934,-101.25,275.48,-2.17
-59.842934,-100.0,275.41,-2.24
-59.842934,-98.75,275.34,-2.32
-59.842934,-97.5,275.27,-2.39
-59.842934,-96.25,275.19,-2.46
-59.842934,-95.0,275.1,-2.54
-59.842934,-93.75,275.0,-2.64
-59.842934,-92.5,274.9,-2.76
-59.842934,-91.25,274.8,-2.85
-59.842934,-90.0,274.72,-2.93
-59.842934,-88.75,274.66,-2.99
-59.842934,-87.5,274.6,-3.06
-59.842934,-86.25,274.54,-3.13
-59.842934,-85.0,274.48,-3.19
-59.842934,-83.75,274.44,-3.24
-59.842934,-82.5,274.41,-3.26
-59.842934,-81.25,274.38,-3.27
-59.842934,-80.0,274.35,-3.3
-59.842934,-78.75,274.3,-3.34
-59.842934,-77.5,274.24,-3.39
-59.842934,-76.25,274.17,-3.43
-59.842934,-75.0,274.11,-3.42
-59.842934,-73.75,274.03,-3.34
-59.842934,-72.5,273.96,-3.23
-59.842934,-71.25,273.89,-3.12
-59.842934,-70.0,273.77,-3.01
-59.842934,-68.75,273.56,-2.87
-59.842934,-67.5,273.35,-2.69
-59.842934,-66.25,273.32,-2.51
-59.842934,-65.0,273.38,-2.35
-59.842934,-63.75,273.5,-2.25
-59.842934,-62.5,273.64,-2.16
-59.842934,-61.25,273.75,-2.07
-59.842934,-60.0,273.82,-1.95
-59.842934,-58.75,273.87,-1.82
-59.842934,-57.5,273.89,-1.65
-59.842934,-56.25,273.9,-1.5
-59.842934,-55.0,273.9,-1.38
-59.842934,-53.75,273.91,-1.29
-59.842934,-52.5,273.93,-1.21
-59.842934,-51.25,273.94,-1.14
-59.842934,-50.0,273.95,-1.07
-59.842934,-48.75,273.92,-0.99
-59.842934,-47.5,273.88,-0.9
-59.842934,-46.25,273.84,-0.82
-59.842934,-45.0,273.82,-0.75
-59.842934,-43.75,273.82,-0.66
-59.842934,-42.5,273.83,-0.55
-59.842934,-41.25,273.84,-0.41
-59.842934,-40.0,273.87,-0.26
-59.842934,-38.75,273.89,-0.12
-59.842934,-37.5,273.9,-0.0
-59.842934,-36.25,273.93,0.13
-59.842934,-35.0,273.96,0.25
-59.842934,-33.75,273.99,0.36
-59.842934,-32.5,273.99,0.44
-59.842934,-31.25,273.99,0.5
-59.842934,-30.0,273.98,0.54
-58.900524,-170.0,276.16,-1.16
-58.900524,-168.75,276.13,-1.17
-58.900524,-167.5,276.1,-1.18
-58.900524,-166.25,276.1,-1.15
-58.900524,-165.0,276.07,-1.12
-58.900524,-163.75,276.0,-1.1
-58.900524,-162.5,275.91,-1.08
-58.900524,-161.25,275.81,-1.05
-58.900524,-160.0,275.71,-1.02
-58.900524,-158.75,275.58,-1.01
-58.900524,-157.5,275.4,-0.97
-58.900524,-156.25,275.23,-0.94
-58.900524,-155.0,275.06,-0.92
-58.900524,-153.75,274.88,-0.93
-58.900524,-152.5,274.75,-0.98
-58.900524,-151.25,274.69,-1.02
-58.900524,-150.0,274.74,-0.99
-58.900524,-148.75,274.85,-0.95
-58.900524,-147.5,274.98,-0.93
-58.900524,-146.25,275.08,-0.94
-58.900524,-145.0,275.17,-0.97
-58.900524,-143.75,275.28,-0.95
-58.900524,-142.5,275.41,-0.91
-58.900524,-141.25,275.54,-0.86
-58.900524,-140.0,275.66,-0.81
-58.900524,-138.75,275.76,-0.78
-58.900524,-137.5,275.84,-0.76
-58.900524,-136.25,275.93,-0.75
-58.900524,-135.0,276.04,-0.75
-58.900524,-133.75,276.15,-0.73
-58.900524,-132.5,276.24,-0.75
-58.900524,-131.25,276.33,-0.77
-58.900524,-130.0,276.43,-0.78
-58.900524,-128.75,276.53,-0.8
-58.900524,-127.5,276.6,-0.84
-58.900524,-126.25,276.65,-0.89
-58.900524,-125.0,276.66,-0.94
-58.900524,-123.75,276.67,-1.0
-58.900524,-122.5,276.67,-1.04
-58.900524,-121.25,276.68,-1.08
-58.900524,-120.0,276.67,-1.1
-58.900524,-118.75,276.64,-1.12
-58.900524,-117.5,276.6,-1.12
-58.900524,-116.25,276.55,-1.14
-58.900524,-115.0,276.5,-1.18
-58.900524,-113.75,276.45,-1.22
-58.900524,-112.5,276.44,-1.28
-58.900524,-111.25,276.43,-1.36
-58.900524,-110.0,276.41,-1.46
-58.900524,-108.75,276.37,-1.57
-58.900524,-107.5,276.33,-1.65
-58.900524,-106.25,276.28,-1.72
