lat,lon,tas_k,dtas_k_per_mo
-59.842934,-170.0,273.7,-1.51
-59.842934,-168.75,273.68,-1.48
-59.842934,-167.5,273.66,-1.46
-59.842934,-166.25,273.62,-1.42
-59.842934,-165.0,273.54,-1.41
-59.842934,-163.75,273.43,-1.41
-59.842934,-162.5,273.3,-1.43
-59.842934,-161.25,273.17,-1.44
-59.842934,-160.0,273.05,-1.42
-59.842934,-158.75,272.9,-1.4
-59.842934,-157.5,272.71,-1.39
-59.842934,-156.25,272.53,-1.4
-59.842934,-155.0,272.35,-1.42
-59.842934,-153.75,272.21,-1.46
-59.842934,-152.5,272.14,-1.48
-59.842934,-151.25,272.14,-1.46
-59.842934,-150.0,272.2,-1.41
-59.842934,-148.75,272.31,-1.3
-59.842934,-147.5,272.46,-1.15
-59.842934,-146.25,272.66,-0.99
-59.842934,-145.0,272.85,-0.89
-59.842934,-143.75,273.03,-0.79
-59.842934,-142.5,273.23,-0.67
-59.842934,-141.25,273.44,-0.56
-59.842934,-140.0,273.63,-0.47
-59.842934,-138.75,273.79,-0.41
-59.842934,-137.5,273.93,-0.39
-59.842934,-136.25,274.05,-0.39
-59.842934,-135.0,274.21,-0.36
-59.842934,-133.75,274.33,-0.32
-59.842934,-132.5,274.46,-0.26
-59.842934,-131.25,274.57,-0.18
-59.842934,-130.0,274.66,-0.1
-59.842934,-128.75,274.75,-0.05
-59.842934,-127.5,274.82,-0.01
-59.842934,-126.25,274.89,0.02
-59.842934,-125.0,274.96,0.05
-59.842934,-123.75,275.0,0.07
-59.842934,-122.5,275.03,0.06
-59.842934,-121.25,275.06,0.06
-59.842934,-120.0,275.08,0.06
-59.842934,-118.75,275.09,0.04
-59.842934,-117.5,275.08,-0.0
-59.842934,-116.25,275.05,-0.09
-59.842934,-115.0,275.0,-0.2
-59.842934,-113.75,274.93,-0.32
-59.842934,-112.5,274.89,-0.41
-59.842934,-111.25,274.81,-0.52
-59.842934,-110.0,274.73,-0.64
-59.842934,-108.75,274.65,-0.72
-59.842934,-107.5,274.6,-0.79
-59.842934,-106.25,274.57,-0.84
-59.842934,-105.0,274.55,-0.89
-59.842934,-103.75,274.52,-0.94
-59.842934,-102.5,274.49,-0.99
-59.842934,-101.25,274.44,-1.05
-59.842934,-100.0,274.4,-1.12
