lat,lon,tas_k,dtas_k_per_mo
-59.842934,-170.0,272.45,0.93
-59.842934,-168.75,272.44,0.94
-59.842934,-167.5,272.44,0.96
-59.842934,-166.25,272.42,0.96
-59.842934,-165.0,272.38,0.97
-59.842934,-163.75,272.31,0.97
-59.842934,-162.5,272.23,0.97
-59.842934,-161.25,272.15,0.98
-59.842934,-160.0,272.07,1.0
-59.842934,-158.75,271.96,1.0
-59.842934,-157.5,271.84,1.02
-59.842934,-156.25,271.72,1.1
-59.842934,-155.0,271.58,1.19
-59.842934,-153.75,271.46,1.34
-59.842934,-152.5,271.39,1.52
-59.842934,-151.25,271.35,1.68
-59.842934,-150.0,271.35,1.81
-59.842934,-148.75,271.36,1.85
-59.842934,-147.5,271.4,1.8
-59.842934,-146.25,271.49,1.69
-59.842934,-145.0,271.59,1.58
-59.842934,-143.75,271.72,1.47
-59.842934,-142.5,271.87,1.37
-59.842934,-141.25,272.03,1.25
-59.842934,-140.0,272.21,1.14
-59.842934,-138.75,272.4,1.02
-59.842934,-137.5,272.59,0.91
-59.842934,-136.25,272.75,0.79
-59.842934,-135.0,272.91,0.68
-59.842934,-133.75,273.04,0.59
-59.842934,-132.5,273.15,0.49
-59.842934,-131.25,273.23,0.4
-59.842934,-130.0,273.31,0.3
-59.842934,-128.75,273.39,0.22
-59.842934,-127.5,273.47,0.15
-59.842934,-126.25,273.55,0.08
-59.842934,-125.0,273.61,0.03
-59.842934,-123.75,273.67,-0.02
-59.842934,-122.5,273.73,-0.05
-59.842934,-121.25,273.77,-0.09
-59.842934,-120.0,273.81,-0.11
-59.842934,-118.75,273.85,-0.13
-59.842934,-117.5,273.91,-0.13
-59.842934,-116.25,273.99,-0.12
-59.842934,-115.0,274.09,-0.1
-59.842934,-113.75,274.19,-0.07
-59.842934,-112.5,274.31,-0.04
-59.842934,-111.25,274.44,-0.04
-59.842934,-110.0,274.54,-0.04
-59.842934,-108.75,274.6,-0.06
-59.842934,-107.5,274.65,-0.08
-59.842934,-106.25,274.7,-0.11
-59.842934,-105.0,274.73,-0.17
-59.842934,-103.75,274.77,-0.21
-59.842934,-102.5,274.82,-0.25
-59.842934,-101.25,274.88,-0.25
-59.842934,-100.0,274.95,-0.24
-59.842934,-98.75,275.03,-0.22
-59.842934,-97.5,275.08,-0.18
-59.842934,-96.25,275.1,-0.14
-59.842934,-95.0,275.12,-0.13
-59.842934,-93.75,275.14,-0.16
-59.842934,-92.5,275.16,-0.2
-59.842934,-91.25,275.17,-0.26
-59.842934,-90.0,275.21,-0.26
-59.842934,-88.75,275.24,-0.25
-59.842934,-87.5,275.27,-0.23
-59.842934,-86.25,275.3,-0.21
-59.842934,-85.0,275.32,-0.19
-59.842934,-83.75,275.34,-0.19
-59.842934,-82.5,275.35,-0.19
-59.842934,-81.25,275.36,-0.18
-59.842934,-80.0,275.36,-0.15
-59.842934,-78.75,275.35,-0.12
-59.842934,-77.5,275.35,-0.06
-59.842934,-76.25,275.33,-0.01
-59.842934,-75.0,275.28,0.02
-59.842934,-73.75,275.21,0.03
-59.842934,-72.5,275.1,0.03
-59.842934,-71.25,274.94,0.02
-59.842934,-70.0,274.67,-0.01
-59.842934,-68.75,274.32,0.04
-59.842934,-67.5,273.95,0.17
-59.842934,-66.25,273.68,0.24
-59.842934,-65.0,273.49,0.29
-59.842934,-63.75,273.4,0.29
-59.842934,-62.5,273.39,0.28
-59.842934,-61.25,273.4,0.26
-59.842934,-60.0,273.38,0.23
-59.842934,-58.75,273.28,0.22
-59.842934,-57.5,273.1,0.19
-59.842934,-56.25,272.83,0.18
-59.842934,-55.0,272.58,0.12
-59.842934,-53.75,272.38,0.09
-59.842934,-52.5,272.21,0.07
-59.842934,-51.25,272.07,0.09
-59.842934,-50.0,271.93,0.11
-59.842934,-48.75,271.71,0.14
-59.842934,-47.5,271.41,0.24
-59.842934,-46.25,271.09,0.49
-59.842934,-45.0,270.82,0.88
-59.842934,-43.75,270.64,1.28
-59.842934,-42.5,270.48,1.73
-59.842934,-41.25,270.32,2.13
-59.842934,-40.0,270.11,2.41
-59.842934,-38.75,269.8,2.47
-59.842934,-37.5,269.4,2.34
-59.842934,-36.25,268.93,2.05
-59.842934,-35.0,268.47,1.72
-59.842934,-33.75,268.21,1.57
-59.842934,-32.5,268.11,1.58
-59.842934,-31.25,268.14,1.71
-59.842934,-30.0,268.15,1.75
-58.900524,-170.0,273.35,0.81
-58.900524,-168.75,273.32,0.81
-58.900524,-167.5,273.31,0.81
-58.900524,-166.25,273.3,0.81
-58.900524,-165.0,273.26,0.81
-58.900524,-163.75,273.18,0.8
-58.900524,-162.5,273.09,0.79
-58.900524,-161.25,272.99,0.8
-58.900524,-160.0,272.88,0.82
-58.900524,-158.75,272.76,0.83
-58.900524,-157.5,272.63,0.85
-58.900524,-156.25,272.5,0.91
-58.900524,-155.0,272.36,0.96
-58.900524,-153.75,272.22,1.03
-58.900524,-152.5,272.11,1.11
-58.900524,-151.25,272.05,1.19
-58.900524,-150.0,272.04,1.27
-58.900524,-148.75,272.07,1.33
-58.900524,-147.5,272.12,1.34
-58.900524,-146.25,272.21,1.33
-58.900524,-145.0,272.31,1.27
-58.900524,-143.75,272.41,1.21
-58.900524,-142.5,272.52,1.14
-58.900524,-141.25,272.64,1.08
-58.900524,-140.0,272.76,1.01
-58.900524,-138.75,272.89,0.94
-58.900524,-137.5,273.04,0.86
-58.900524,-136.25,273.2,0.8
-58.900524,-135.0,273.36,0.71
-58.900524,-133.75,273.49,0.65
-58.900524,-132.5,273.62,0.59
-58.900524,-131.25,273.73,0.51
-58.900524,-130.0,273.83,0.42
-58.900524,-128.75,273.93,0.34
-58.900524,-127.5,274.03,0.27
-58.900524,-126.25,274.12,0.2
-58.900524,-125.0,274.19,0.16
-58.900524,-123.75,274.25,0.12
-58.900524,-122.5,274.3,0.09
-58.900524,-121.25,274.35,0.07
-58.900524,-120.0,274.4,0.06
-58.900524,-118.75,274.44,0.04
-58.900524,-117.5,274.48,0.03
-58.900524,-116.25,274.55,0.03
-58.900524,-115.0,274.63,0.04
-58.900524,-113.75,274.73,0.05
-58.900524,-112.5,274.85,0.07
-58.900524,-111.25,274.97,0.06
-58.900524,-110.0,275.09,0.03
-58.900524,-108.75,275.16,-0.0
-58.900524,-107.5,275.23,-0.02
-58.900524,-106.25,275.28,-0.05
-58.900524,-105.0,275.33,-0.08
-58.900524,-103.75,275.37,-0.11
-58.900524,-102.5,275.4,-0.13
-58.900524,-101.25,275.46,-0.11
-58.900524,-100.0,275.54,-0.1
-58.900524,-98.75,275.6,-0.09
-58.900524,-97.5,275.65,-0.06
-58.900524,-96.25,275.66,-0.03
-58.900524,-95.0,275.68,-0.03
-58.900524,-93.75,275.7,-0.06
-58.900524,-92.5,275.73,-0.08
-58.900524,-91.25,275.75,-0.13
-58.900524,-90.0,275.76,-0.16
-58.900524,-88.75,275.77,-0.16
-58.900524,-87.5,275.8,-0.14
-58.900524,-86.25,275.83,-0.12
-58.900524,-85.0,275.85,-0.11
-58.900524,-83.75,275.87,-0.1
-58.900524,-82.5,275.89,-0.09
-58.900524,-81.25,275.89,-0.09
-58.900524,-80.0,275.89,-0.09
-58.900524,-78.75,275.89,-0.06
-58.900524,-77.5,275.88,-0.03
-58.900524,-76.25,275.87,-0.01
-58.900524,-75.0,275.86,0.0
-58.900524,-73.75,275.83,-0.0
-58.900524,-72.5,275.78,-0.02
-58.900524,-71.25,275.69,-0.04
-58.900524,-70.0,275.53,-0.07
-58.900524,-68.75,275.26,-0.04
-58.900524,-67.5,274.86,0.07
-58.900524,-66.25,274.51,0.17
-58.900524,-65.0,274.26,0.25
-58.900524,-63.75,274.17,0.28
-58.900524,-62.5,274.2,0.24
-58.900524,-61.25,274.28,0.2
-58.900524,-60.0,274.3,0.16
-58.900524,-58.75,274.23,0.14
-58.900524,-57.5,274.09,0.12
-58.900524,-56.25,273.88,0.11
-58.900524,-55.0,273.66,0.09
-58.900524,-53.75,273.45,0.1
-58.900524,-52.5,273.27,0.15
-58.900524,-51.25,273.12,0.21
-58.900524,-50.0,272.99,0.27
-58.900524,-48.75,272.76,0.3
-58.900524,-47.5,272.43,0.34
-58.900524,-46.25,272.09,0.44
-58.900524,-45.0,271.84,0.64
-58.900524,-43.75,271.69,0.86
-58.900524,-42.5,271.57,1.1
-58.900524,-41.25,271.43,1.39
-58.900524,-40.0,271.23,1.71
-58.900524,-38.75,270.92,1.96
-58.900524,-37.5,270.53,2.07
-58.900524,-36.25,270.11,1.99
-58.900524,-35.0,269.7,1.83
-58.900524,-33.75,269.39,1.68
-58.900524,-32.5,269.28,1.63
-58.900524,-31.25,269.31,1.66
-58.900524,-30.0,269.35,1.66
-57.958115,-170.0,274.2,0.75
-57.958115,-168.75,274.15,0.74
-57.958115,-167.5,274.12,0.72
-57.958115,-166.25,274.1,0.73
-57.958115,-165.0,274.06,0.74
-57.958115,-163.75,273.99,0.74
-57.958115,-162.5,273.89,0.75
-57.958115,-161.25,273.78,0.77
-57.958115,-160.0,273.66,0.79
-57.958115,-158.75,273.53,0.8
-57.958115,-157.5,273.39,0.82
-57.958115,-156.25,273.24,0.86
-57.958115,-155.0,273.08,0.91
-57.958115,-153.75,272.91,0.95
-57.958115,-152.5,272.77,0.97
-57.958115,-151.25,272.68,0.99
-57.958115,-150.0,272.64,1.0
-57.958115,-148.75,272.65,1.03
-57.958115,-147.5,272.7,1.05
-57.958115,-146.25,272.79,1.05
-57.958115,-145.0,272.88,1.05
-57.958115,-143.75,272.97,1.02
-57.958115,-142.5,273.05,0.99
-57.958115,-141.25,273.14,0.94
-57.958115,-140.0,273.22,0.9
-57.958115,-138.75,273.29,0.86
-57.958115,-137.5,273.39,0.82
-57.958115,-136.25,273.49,0.77
-57.958115,-135.0,273.62,0.72
-57.958115,-133.75,273.76,0.67
-57.958115,-132.5,273.9,0.62
-57.958115,-131.25,274.04,0.57
-57.958115,-130.0,274.17,0.49
-57.958115,-128.75,274.3,0.41
-57.958115,-127.5,274.43,0.35
-57.958115,-126.25,274.56,0.3
-57.958115,-125.0,274.67,0.25
-57.958115,-123.75,274.74,0.21
-57.958115,-122.5,274.81,0.2
-57.958115,-121.25,274.86,0.19
-57.958115,-120.0,274.9,0.17
-57.958115,-118.75,274.94,0.15
-57.958115,-117.5,274.96,0.13
-57.958115,-116.25,275.0,0.1
-57.958115,-115.0,275.06,0.07
-57.958115,-113.75,275.16,0.06
-57.958115,-112.5,275.28,0.05
-57.958115,-111.25,275.4,0.03
-57.958115,-110.0,275.53,0.01
-57.958115,-108.75,275.64,-0.03
-57.958115,-107.5,275.73,-0.05
-57.958115,-106.25,275.82,-0.04
-57.958115,-105.0,275.9,-0.03
-57.958115,-103.75,275.96,-0.01
-57.958115,-102.5,276.0,0.01
-57.958115,-101.25,276.04,0.03
-57.958115,-100.0,276.08,0.02
-57.958115,-98.75,276.12,0.01
-57.958115,-97.5,276.15,0.02
-57.958115,-96.25,276.17,0.04
-57.958115,-95.0,276.19,0.04
-57.958115,-93.75,276.22,0.02
-57.958115,-92.5,276.26,-0.01
-57.958115,-91.25,276.28,-0.01
-57.958115,-90.0,276.29,-0.03
-57.958115,-88.75,276.28,-0.04
-57.958115,-87.5,276.29,-0.05
-57.958115,-86.25,276.31,-0.05
-57.958115,-85.0,276.33,-0.03
-57.958115,-83.75,276.35,-0.02
-57.958115,-82.5,276.36,-0.02
-57.958115,-81.25,276.37,-0.03
-57.958115,-80.0,276.37,-0.04
-57.958115,-78.75,276.36,-0.02
-57.958115,-77.5,276.37,-0.0
-57.958115,-76.25,276.38,0.01
-57.958115,-75.0,276.39,-0.01
-57.958115,-73.75,276.43,-0.05
-57.958115,-72.5,276.46,-0.1
-57.958115,-71.25,276.48,-0.14
-57.958115,-70.0,276.48,-0.15
-57.958115,-68.75,276.4,-0.13
-57.958115,-67.5,276.13,-0.09
-57.958115,-66.25,275.72,0.05
-57.958115,-65.0,275.32,0.22
-57.958115,-63.75,275.12,0.29
-57.958115,-62.5,275.12,0.24
-57.958115,-61.25,275.21,0.18
-57.958115,-60.0,275.25,0.12
-57.958115,-58.75,275.2,0.08
-57.958115,-57.5,275.1,0.09
-57.958115,-56.25,274.92,0.09
-57.958115,-55.0,274.7,0.11
-57.958115,-53.75,274.47,0.16
-57.958115,-52.5,274.26,0.22
-57.958115,-51.25,274.07,0.3
-57.958115,-50.0,273.89,0.36
-57.958115,-48.75,273.67,0.42
-57.958115,-47.5,273.37,0.5
-57.958115,-46.25,273.04,0.56
-57.958115,-45.0,272.78,0.61
-57.958115,-43.75,272.62,0.65
-57.958115,-42.5,272.47,0.72
-57.958115,-41.25,272.3,0.84
-57.958115,-40.0,272.06,1.01
-57.958115,-38.75,271.76,1.21
-57.958115,-37.5,271.44,1.39
-57.958115,-36.25,271.13,1.48
-57.958115,-35.0,270.89,1.52
-57.958115,-33.75,270.7,1.5
-57.958115,-32.5,270.63,1.46
-57.958115,-31.25,270.66,1.43
-57.958115,-30.0,270.73,1.4
-57.015705,-170.0,274.97,0.7
-57.015705,-168.75,274.91,0.68
-57.015705,-167.5,274.86,0.65
-57.015705,-166.25,274.84,0.66
-57.015705,-165.0,274.81,0.68
-57.015705,-163.75,274.74,0.72
-57.015705,-162.5,274.64,0.75
-57.015705,-161.25,274.54,0.78
-57.015705,-160.0,274.43,0.82
-57.015705,-158.75,274.3,0.84
-57.015705,-157.5,274.13,0.87
-57.015705,-156.25,273.95,0.89
-57.015705,-155.0,273.76,0.93
-57.015705,-153.75,273.59,0.95
-57.015705,-152.5,273.45,0.95
-57.015705,-151.25,273.34,0.93
-57.015705,-150.0,273.26,0.91
-57.015705,-148.75,273.22,0.88
-57.015705,-147.5,273.23,0.88
-57.015705,-146.25,273.29,0.88
-57.015705,-145.0,273.37,0.9
-57.015705,-143.75,273.44,0.9
-57.015705,-142.5,273.51,0.89
-57.015705,-141.25,273.6,0.87
-57.015705,-140.0,273.67,0.85
-57.015705,-138.75,273.72,0.83
-57.015705,-137.5,273.76,0.81
-57.015705,-136.25,273.8,0.78
-57.015705,-135.0,273.89,0.72
-57.015705,-133.75,274.02,0.69
-57.015705,-132.5,274.17,0.64
-57.015705,-131.25,274.33,0.6
-57.015705,-130.0,274.5,0.54
-57.015705,-128.75,274.67,0.47
-57.015705,-127.5,274.84,0.41
-57.015705,-126.25,274.99,0.37
-57.015705,-125.0,275.09,0.32
-57.015705,-123.75,275.16,0.27
-57.015705,-122.5,275.23,0.25
-57.015705,-121.25,275.28,0.22
-57.015705,-120.0,275.32,0.2
-57.015705,-118.75,275.35,0.17
-57.015705,-117.5,275.37,0.14
-57.015705,-116.25,275.4,0.1
-57.015705,-115.0,275.44,0.04
-57.015705,-113.75,275.52,-0.0
-57.015705,-112.5,275.64,-0.01
-57.015705,-111.25,275.78,-0.03
