lat,lon,tas_k,dtas_k_per_mo
-59.842934,-170.0,272.84,-0.76
-59.842934,-168.75,272.81,-0.74
-59.842934,-167.5,272.77,-0.71
-59.842934,-166.25,272.73,-0.67
-59.842934,-165.0,272.68,-0.62
-59.842934,-163.75,272.64,-0.54
-59.842934,-162.5,272.59,-0.45
-59.842934,-161.25,272.55,-0.36
-59.842934,-160.0,272.51,-0.27
-59.842934,-158.75,272.47,-0.18
-59.842934,-157.5,272.38,-0.09
-59.842934,-156.25,272.29,0.0
-59.842934,-155.0,272.19,0.12
-59.842934,-153.75,272.1,0.21
-59.842934,-152.5,272.05,0.31
-59.842934,-151.25,272.04,0.4
-59.842934,-150.0,272.06,0.46
-59.842934,-148.75,272.1,0.51
-59.842934,-147.5,272.18,0.57
-59.842934,-146.25,272.3,0.63
-59.842934,-145.0,272.45,0.67
-59.842934,-143.75,272.6,0.69
-59.842934,-142.5,272.77,0.7
-59.842934,-141.25,272.94,0.74
-59.842934,-140.0,273.12,0.81
-59.842934,-138.75,273.3,0.86
-59.842934,-137.5,273.45,0.9
-59.842934,-136.25,273.59,0.93
-59.842934,-135.0,273.76,0.96
-59.842934,-133.75,273.93,0.98
-59.842934,-132.5,274.1,1.0
-59.842934,-131.25,274.27,1.02
-59.842934,-130.0,274.45,1.05
-59.842934,-128.75,274.62,1.12
-59.842934,-127.5,274.8,1.2
-59.842934,-126.25,274.96,1.29
-59.842934,-125.0,275.09,1.42
-59.842934,-123.75,275.16,1.52
-59.842934,-122.5,275.2,1.58
-59.842934,-121.25,275.21,1.61
-59.842934,-120.0,275.21,1.63
-59.842934,-118.75,275.19,1.66
-59.842934,-117.5,275.16,1.67
-59.842934,-116.25,275.1,1.68
-59.842934,-115.0,275.05,1.68
-59.842934,-113.75,275.01,1.64
-59.842934,-112.5,275.02,1.61
-59.842934,-111.25,275.08,1.61
-59.842934,-110.0,275.13,1.6
-59.842934,-108.75,275.2,1.62
-59.842934,-107.5,275.26,1.67
-59.842934,-106.25,275.3,1.7
-59.842934,-105.0,275.34,1.74
-59.842934,-103.75,275.37,1.8
-59.842934,-102.5,275.38,1.82
-59.842934,-101.25,275.4,1.84
-59.842934,-100.0,275.39,1.84
-59.842934,-98.75,275.37,1.83
-59.842934,-97.5,275.34,1.81
-59.842934,-96.25,275.28,1.78
-59.842934,-95.0,275.22,1.75
-59.842934,-93.75,275.16,1.73
-59.842934,-92.5,275.12,1.73
-59.842934,-91.25,275.08,1.73
-59.842934,-90.0,275.05,1.73
-59.842934,-88.75,275.03,1.7
-59.842934,-87.5,275.0,1.64
-59.842934,-86.25,274.96,1.58
-59.842934,-85.0,274.91,1.51
-59.842934,-83.75,274.84,1.45
-59.842934,-82.5,274.77,1.4
-59.842934,-81.25,274.71,1.38
-59.842934,-80.0,274.65,1.34
-59.842934,-78.75,274.56,1.28
-59.842934,-77.5,274.47,1.2
-59.842934,-76.25,274.34,1.13
-59.842934,-75.0,274.16,1.09
-59.842934,-73.75,273.94,1.08
-59.842934,-72.5,273.69,1.04
-59.842934,-71.25,273.39,0.98
-59.842934,-70.0,273.02,0.92
-59.842934,-68.75,272.6,0.98
-59.842934,-67.5,272.18,1.17
-59.842934,-66.25,271.86,1.27
-59.842934,-65.0,271.55,1.15
-59.842934,-63.75,271.33,0.94
-59.842934,-62.5,271.23,0.76
-59.842934,-61.25,271.2,0.64
-59.842934,-60.0,271.15,0.59
-59.842934,-58.75,271.05,0.6
-59.842934,-57.5,270.93,0.66
-59.842934,-56.25,270.78,0.77
-59.842934,-55.0,270.65,0.82
-59.842934,-53.75,270.59,0.9
-59.842934,-52.5,270.58,1.0
-59.842934,-51.25,270.59,1.13
-59.842934,-50.0,270.62,1.31
-59.842934,-48.75,270.6,1.56
-59.842934,-47.5,270.52,1.86
-59.842934,-46.25,270.4,2.11
-59.842934,-45.0,270.25,2.25
-59.842934,-43.75,270.02,2.18
-59.842934,-42.5,269.75,2.03
-59.842934,-41.25,269.45,1.86
-59.842934,-40.0,269.15,1.6
-59.842934,-38.75,268.85,1.28
-59.842934,-37.5,268.58,0.96
-59.842934,-36.25,268.39,0.71
-59.842934,-35.0,268.25,0.53
-59.842934,-33.75,268.22,0.48
-59.842934,-32.5,268.25,0.55
-59.842934,-31.25,268.27,0.66
-59.842934,-30.0,268.29,0.77
-58.900524,-170.0,273.59,-0.74
-58.900524,-168.75,273.55,-0.74
-58.900524,-167.5,273.5,-0.76
-58.900524,-166.25,273.45,-0.75
-58.900524,-165.0,273.41,-0.72
-58.900524,-163.75,273.36,-0.65
-58.900524,-162.5,273.31,-0.56
-58.900524,-161.25,273.26,-0.46
-58.900524,-160.0,273.21,-0.35
-58.900524,-158.75,273.14,-0.24
-58.900524,-157.5,273.05,-0.16
-58.900524,-156.25,272.94,-0.08
-58.900524,-155.0,272.81,0.02
-58.900524,-153.75,272.69,0.11
-58.900524,-152.5,272.6,0.18
-58.900524,-151.25,272.57,0.23
-58.900524,-150.0,272.57,0.25
-58.900524,-148.75,272.62,0.28
-58.900524,-147.5,272.72,0.34
-58.900524,-146.25,272.85,0.37
-58.900524,-145.0,273.01,0.42
-58.900524,-143.75,273.16,0.44
-58.900524,-142.5,273.33,0.46
-58.900524,-141.25,273.5,0.52
-58.900524,-140.0,273.68,0.6
-58.900524,-138.75,273.84,0.68
-58.900524,-137.5,273.98,0.75
-58.900524,-136.25,274.11,0.82
-58.900524,-135.0,274.26,0.87
-58.900524,-133.75,274.42,0.92
-58.900524,-132.5,274.61,0.96
-58.900524,-131.25,274.79,0.96
-58.900524,-130.0,274.97,0.95
-58.900524,-128.75,275.16,0.98
-58.900524,-127.5,275.34,1.05
-58.900524,-126.25,275.51,1.13
-58.900524,-125.0,275.63,1.26
-58.900524,-123.75,275.69,1.37
-58.900524,-122.5,275.71,1.44
-58.900524,-121.25,275.72,1.49
-58.900524,-120.0,275.71,1.53
-58.900524,-118.75,275.68,1.57
