lat,lon,tas_k,dtas_k_per_mo
-59.842934,-170.0,273.54,1.0
-59.842934,-168.75,273.54,0.98
-59.842934,-167.5,273.54,0.95
-59.842934,-166.25,273.51,0.9
-59.842934,-165.0,273.46,0.85
-59.842934,-163.75,273.41,0.8
-59.842934,-162.5,273.35,0.74
-59.842934,-161.25,273.3,0.7
-59.842934,-160.0,273.24,0.67
-59.842934,-158.75,273.2,0.66
-59.842934,-157.5,273.14,0.63
-59.842934,-156.25,273.08,0.64
-59.842934,-155.0,273.02,0.64
-59.842934,-153.75,272.98,0.64
-59.842934,-152.5,272.98,0.63
-59.842934,-151.25,273.0,0.61
-59.842934,-150.0,273.04,0.58
-59.842934,-148.75,273.13,0.59
-59.842934,-147.5,273.24,0.61
-59.842934,-146.25,273.39,0.65
-59.842934,-145.0,273.54,0.66
-59.842934,-143.75,273.7,0.69
-59.842934,-142.5,273.87,0.7
-59.842934,-141.25,274.04,0.72
-59.842934,-140.0,274.2,0.72
-59.842934,-138.75,274.37,0.71
-59.842934,-137.5,274.55,0.7
-59.842934,-136.25,274.73,0.67
-59.842934,-135.0,274.92,0.67
-59.842934,-133.75,275.07,0.62
-59.842934,-132.5,275.21,0.55
-59.842934,-131.25,275.34,0.49
-59.842934,-130.0,275.47,0.45
-59.842934,-128.75,275.6,0.42
-59.842934,-127.5,275.72,0.4
-59.842934,-126.25,275.81,0.4
-59.842934,-125.0,275.88,0.4
-59.842934,-123.75,275.92,0.42
-59.842934,-122.5,275.95,0.45
-59.842934,-121.25,275.95,0.46
-59.842934,-120.0,275.93,0.44
-59.842934,-118.75,275.92,0.43
-59.842934,-117.5,275.9,0.42
-59.842934,-116.25,275.9,0.42
-59.842934,-115.0,275.89,0.43
-59.842934,-113.75,275.89,0.44
-59.842934,-112.5,275.92,0.43
-59.842934,-111.25,275.96,0.46
-59.842934,-110.0,276.01,0.49
-59.842934,-108.75,276.07,0.55
-59.842934,-107.5,276.14,0.63
-59.842934,-106.25,276.21,0.72
-59.842934,-105.0,276.28,0.8
-59.842934,-103.75,276.33,0.89
-59.842934,-102.5,276.37,0.97
-59.842934,-101.25,276.41,1.03
-59.842934,-100.0,276.45,1.07
-59.842934,-98.75,276.48,1.14
-59.842934,-97.5,276.51,1.2
-59.842934,-96.25,276.52,1.26
-59.842934,-95.0,276.52,1.34
-59.842934,-93.75,276.52,1.39
-59.842934,-92.5,276.52,1.41
-59.842934,-91.25,276.56,1.42
-59.842934,-90.0,276.6,1.47
-59.842934,-88.75,276.64,1.54
-59.842934,-87.5,276.68,1.63
-59.842934,-86.25,276.73,1.74
-59.842934,-85.0,276.76,1.84
-59.842934,-83.75,276.78,1.93
-59.842934,-82.5,276.78,1.99
-59.842934,-81.25,276.77,2.05
-59.842934,-80.0,276.72,2.09
-59.842934,-78.75,276.66,2.14
-59.842934,-77.5,276.61,2.2
-59.842934,-76.25,276.55,2.21
-59.842934,-75.0,276.47,2.21
-59.842934,-73.75,276.36,2.19
-59.842934,-72.5,276.24,2.19
-59.842934,-71.25,276.06,2.21
-59.842934,-70.0,275.76,2.21
-59.842934,-68.75,275.34,2.18
-59.842934,-67.5,274.88,2.07
-59.842934,-66.25,274.65,1.99
-59.842934,-65.0,274.48,1.88
-59.842934,-63.75,274.39,1.78
-59.842934,-62.5,274.35,1.72
-59.842934,-61.25,274.34,1.69
-59.842934,-60.0,274.29,1.65
-59.842934,-58.75,274.16,1.62
-59.842934,-57.5,273.95,1.56
-59.842934,-56.25,273.68,1.47
-59.842934,-55.0,273.46,1.42
-59.842934,-53.75,273.3,1.43
-59.842934,-52.5,273.17,1.48
-59.842934,-51.25,273.05,1.59
-59.842934,-50.0,272.94,1.76
-59.842934,-48.75,272.8,1.99
-59.842934,-47.5,272.61,2.24
-59.842934,-46.25,272.44,2.49
-59.842934,-45.0,272.29,2.8
-59.842934,-43.75,272.14,3.0
-59.842934,-42.5,271.98,3.17
-59.842934,-41.25,271.79,3.29
-59.842934,-40.0,271.57,3.34
-59.842934,-38.75,271.38,3.35
-59.842934,-37.5,271.22,3.31
-59.842934,-36.25,271.08,3.24
-59.842934,-35.0,270.93,3.13
-59.842934,-33.75,270.77,3.08
-59.842934,-32.5,270.68,3.08
-59.842934,-31.25,270.63,3.17
-59.842934,-30.0,270.62,3.24
-58.900524,-170.0,274.26,0.88
-58.900524,-168.75,274.24,0.86
-58.900524,-167.5,274.22,0.85
-58.900524,-166.25,274.18,0.82
-58.900524,-165.0,274.13,0.79
-58.900524,-163.75,274.06,0.76
-58.900524,-162.5,273.99,0.74
-58.900524,-161.25,273.92,0.71
-58.900524,-160.0,273.84,0.69
-58.900524,-158.75,273.77,0.67
-58.900524,-157.5,273.68,0.65
-58.900524,-156.25,273.59,0.65
-58.900524,-155.0,273.49,0.64
-58.900524,-153.75,273.4,0.62
-58.900524,-152.5,273.36,0.62
-58.900524,-151.25,273.38,0.63
