lat,lon,tas_k,dtas_k_per_mo
-59.842934,-170.0,273.2,2.16
-59.842934,-168.75,273.15,2.17
-59.842934,-167.5,273.13,2.18
-59.842934,-166.25,273.1,2.18
-59.842934,-165.0,273.04,2.19
-59.842934,-163.75,272.94,2.19
-59.842934,-162.5,272.82,2.2
-59.842934,-161.25,272.68,2.21
-59.842934,-160.0,272.56,2.23
-59.842934,-158.75,272.46,2.28
-59.842934,-157.5,272.33,2.34
-59.842934,-156.25,272.2,2.42
-59.842934,-155.0,272.09,2.56
-59.842934,-153.75,272.01,2.71
-59.842934,-152.5,271.96,2.83
-59.842934,-151.25,271.94,2.92
-59.842934,-150.0,271.9,2.98
-59.842934,-148.75,271.85,3.01
-59.842934,-147.5,271.82,3.01
-59.842934,-146.25,271.79,2.97
-59.842934,-145.0,271.81,2.87
-59.842934,-143.75,271.84,2.69
-59.842934,-142.5,271.91,2.47
-59.842934,-141.25,272.04,2.26
-59.842934,-140.0,272.2,2.05
-59.842934,-138.75,272.38,1.84
-59.842934,-137.5,272.58,1.65
-59.842934,-136.25,272.8,1.49
-59.842934,-135.0,273.05,1.38
-59.842934,-133.75,273.28,1.31
-59.842934,-132.5,273.47,1.21
-59.842934,-131.25,273.64,1.12
-59.842934,-130.0,273.8,1.04
-59.842934,-128.75,273.93,0.97
-59.842934,-127.5,274.06,0.92
-59.842934,-126.25,274.16,0.89
-59.842934,-125.0,274.24,0.84
-59.842934,-123.75,274.3,0.81
-59.842934,-122.5,274.33,0.77
-59.842934,-121.25,274.37,0.75
-59.842934,-120.0,274.4,0.74
-59.842934,-118.75,274.43,0.72
-59.842934,-117.5,274.45,0.7
-59.842934,-116.25,274.47,0.69
-59.842934,-115.0,274.49,0.67
-59.842934,-113.75,274.51,0.66
-59.842934,-112.5,274.53,0.64
-59.842934,-111.25,274.57,0.61
-59.842934,-110.0,274.61,0.59
-59.842934,-108.75,274.66,0.57
-59.842934,-107.5,274.71,0.57
-59.842934,-106.25,274.76,0.57
-59.842934,-105.0,274.8,0.57
-59.842934,-103.75,274.83,0.55
-59.842934,-102.5,274.88,0.54
-59.842934,-101.25,274.95,0.55
-59.842934,-100.0,275.01,0.54
-59.842934,-98.75,275.06,0.53
-59.842934,-97.5,275.1,0.51
-59.842934,-96.25,275.11,0.49
-59.842934,-95.0,275.12,0.47
-59.842934,-93.75,275.14,0.43
-59.842934,-92.5,275.17,0.38
-59.842934,-91.25,275.21,0.34
-59.842934,-90.0,275.26,0.32
-59.842934,-88.75,275.29,0.26
-59.842934,-87.5,275.31,0.22
-59.842934,-86.25,275.34,0.2
-59.842934,-85.0,275.39,0.19
-59.842934,-83.75,275.43,0.18
-59.842934,-82.5,275.47,0.19
-59.842934,-81.25,275.49,0.19
-59.842934,-80.0,275.52,0.19
-59.842934,-78.75,275.55,0.18
-59.842934,-77.5,275.59,0.16
-59.842934,-76.25,275.61,0.14
-59.842934,-75.0,275.6,0.14
-59.842934,-73.75,275.54,0.16
-59.842934,-72.5,275.47,0.18
-59.842934,-71.25,275.38,0.24
-59.842934,-70.0,275.23,0.32
-59.842934,-68.75,275.0,0.42
-59.842934,-67.5,274.77,0.48
-59.842934,-66.25,274.66,0.56
-59.842934,-65.0,274.63,0.64
-59.842934,-63.75,274.66,0.71
-59.842934,-62.5,274.74,0.75
-59.842934,-61.25,274.84,0.81
-59.842934,-60.0,274.9,0.89
-59.842934,-58.75,274.9,0.97
-59.842934,-57.5,274.85,1.09
-59.842934,-56.25,274.76,1.23
-59.842934,-55.0,274.66,1.27
-59.842934,-53.75,274.57,1.28
-59.842934,-52.5,274.49,1.31
-59.842934,-51.25,274.39,1.33
-59.842934,-50.0,274.27,1.33
-59.842934,-48.75,274.11,1.35
-59.842934,-47.5,273.9,1.39
-59.842934,-46.25,273.7,1.41
-59.842934,-45.0,273.53,1.42
-59.842934,-43.75,273.41,1.41
-59.842934,-42.5,273.32,1.43
-59.842934,-41.25,273.21,1.47
