lat,lon,tas_k,dtas_k_per_mo
-59.842934,-170.0,271.68,-0.4
-59.842934,-168.75,271.74,-0.32
-59.842934,-167.5,271.8,-0.23
-59.842934,-166.25,271.84,-0.16
-59.842934,-165.0,271.86,-0.09
-59.842934,-163.75,271.85,-0.03
-59.842934,-162.5,271.82,0.02
-59.842934,-161.25,271.77,0.08
-59.842934,-160.0,271.72,0.16
-59.842934,-158.75,271.66,0.23
-59.842934,-157.5,271.53,0.28
-59.842934,-156.25,271.42,0.32
-59.842934,-155.0,271.31,0.34
-59.842934,-153.75,271.22,0.37
-59.842934,-152.5,271.17,0.38
-59.842934,-151.25,271.16,0.38
-59.842934,-150.0,271.18,0.36
-59.842934,-148.75,271.23,0.34
-59.842934,-147.5,271.3,0.3
-59.842934,-146.25,271.44,0.26
-59.842934,-145.0,271.59,0.21
-59.842934,-143.75,271.74,0.15
-59.842934,-142.5,271.9,0.05
-59.842934,-141.25,272.06,-0.04
-59.842934,-140.0,272.23,-0.11
-59.842934,-138.75,272.41,-0.18
-59.842934,-137.5,272.61,-0.23
-59.842934,-136.25,272.81,-0.25
-59.842934,-135.0,273.03,-0.32
-59.842934,-133.75,273.24,-0.39
-59.842934,-132.5,273.43,-0.45
-59.842934,-131.25,273.61,-0.5
-59.842934,-130.0,273.77,-0.54
-59.842934,-128.75,273.92,-0.55
-59.842934,-127.5,274.08,-0.54
-59.842934,-126.25,274.21,-0.53
-59.842934,-125.0,274.32,-0.51
-59.842934,-123.75,274.38,-0.5
-59.842934,-122.5,274.44,-0.5
-59.842934,-121.25,274.51,-0.46
-59.842934,-120.0,274.57,-0.43
-59.842934,-118.75,274.63,-0.38
-59.842934,-117.5,274.68,-0.34
-59.842934,-116.25,274.71,-0.32
-59.842934,-115.0,274.74,-0.29
-59.842934,-113.75,274.78,-0.25
-59.842934,-112.5,274.85,-0.21
-59.842934,-111.25,274.93,-0.14
-59.842934,-110.0,275.0,-0.06
-59.842934,-108.75,275.05,0.01
-59.842934,-107.5,275.09,0.07
-59.842934,-106.25,275.12,0.15
-59.842934,-105.0,275.15,0.24
-59.842934,-103.75,275.19,0.34
-59.842934,-102.5,275.24,0.4
-59.842934,-101.25,275.28,0.45
-59.842934,-100.0,275.33,0.51
-59.842934,-98.75,275.36,0.6
-59.842934,-97.5,275.37,0.69
-59.842934,-96.25,275.38,0.77
-59.842934,-95.0,275.37,0.84
-59.842934,-93.75,275.36,0.9
-59.842934,-92.5,275.34,0.95
-59.842934,-91.25,275.33,1.0
-59.842934,-90.0,275.35,1.09
-59.842934,-88.75,275.38,1.17
-59.842934,-87.5,275.42,1.23
-59.842934,-86.25,275.45,1.28
-59.842934,-85.0,275.47,1.34
-59.842934,-83.75,275.48,1.41
-59.842934,-82.5,275.49,1.47
-59.842934,-81.25,275.49,1.56
-59.842934,-80.0,275.49,1.66
-59.842934,-78.75,275.49,1.78
-59.842934,-77.5,275.47,1.87
-59.842934,-76.25,275.42,1.95
-59.842934,-75.0,275.34,2.01
-59.842934,-73.75,275.23,2.09
-59.842934,-72.5,275.09,2.16
-59.842934,-71.25,274.89,2.24
-59.842934,-70.0,274.6,2.33
-59.842934,-68.75,274.2,2.46
-59.842934,-67.5,273.74,2.64
-59.842934,-66.25,273.42,2.9
-59.842934,-65.0,273.24,3.2
-59.842934,-63.75,273.16,3.36
-59.842934,-62.5,273.15,3.4
-59.842934,-61.25,273.12,3.37
-59.842934,-60.0,273.04,3.37
-59.842934,-58.75,272.88,3.4
-59.842934,-57.5,272.68,3.53
-59.842934,-56.25,272.41,3.92
-59.842934,-55.0,272.13,4.35
-59.842934,-53.75,271.76,4.84
-59.842934,-52.5,271.29,5.2
-59.842934,-51.25,270.73,5.34
-59.842934,-50.0,270.08,5.24
-59.842934,-48.75,269.33,5.05
-59.842934,-47.5,268.53,4.82
-59.842934,-46.25,267.78,4.57
-59.842934,-45.0,267.08,4.24
-59.842934,-43.75,266.73,4.12
-59.842934,-42.5,266.47,4.05
-59.842934,-41.25,266.16,3.86
-59.842934,-40.0,265.86,3.58
-59.842934,-38.75,265.64,3.33
-59.842934,-37.5,265.51,3.16
-59.842934,-36.25,265.49,3.05
-59.842934,-35.0,265.5,2.97
-59.842934,-33.75,265.48,2.81
-59.842934,-32.5,265.44,2.64
-59.842934,-31.25,265.42,2.5
-59.842934,-30.0,265.38,2.35
-58.900524,-170.0,272.85,-0.05
-58.900524,-168.75,272.88,0.0
-58.900524,-167.5,272.9,0.06
-58.900524,-166.25,272.91,0.1
-58.900524,-165.0,272.88,0.11
-58.900524,-163.75,272.82,0.1
-58.900524,-162.5,272.74,0.1
-58.900524,-161.25,272.64,0.12
-58.900524,-160.0,272.56,0.17
-58.900524,-158.75,272.45,0.22
-58.900524,-157.5,272.29,0.25
-58.900524,-156.25,272.14,0.28
-58.900524,-155.0,271.99,0.3
-58.900524,-153.75,271.86,0.32
-58.900524,-152.5,271.78,0.34
-58.900524,-151.25,271.74,0.35
-58.900524,-150.0,271.74,0.32
-58.900524,-148.75,271.78,0.27
-58.900524,-147.5,271.86,0.24
-58.900524,-146.25,272.01,0.18
-58.900524,-145.0,272.15,0.15
-58.900524,-143.75,272.29,0.09
-58.900524,-142.5,272.42,0.01
-58.900524,-141.25,272.55,-0.06
-58.900524,-140.0,272.68,-0.11
-58.900524,-138.75,272.82,-0.16
-58.900524,-137.5,272.98,-0.18
-58.900524,-136.25,273.15,-0.21
-58.900524,-135.0,273.37,-0.3
-58.900524,-133.75,273.56,-0.4
-58.900524,-132.5,273.74,-0.46
-58.900524,-131.25,273.91,-0.52
-58.900524,-130.0,274.09,-0.55
-58.900524,-128.75,274.27,-0.55
-58.900524,-127.5,274.43,-0.55
-58.900524,-126.25,274.58,-0.56
-58.900524,-125.0,274.69,-0.55
-58.900524,-123.75,274.77,-0.56
-58.900524,-122.5,274.84,-0.54
-58.900524,-121.25,274.91,-0.5
-58.900524,-120.0,274.99,-0.44
-58.900524,-118.75,275.07,-0.36
-58.900524,-117.5,275.14,-0.3
-58.900524,-116.25,275.21,-0.25
-58.900524,-115.0,275.26,-0.21
-58.900524,-113.75,275.31,-0.18
-58.900524,-112.5,275.37,-0.15
-58.900524,-111.25,275.45,-0.09
-58.900524,-110.0,275.51,-0.03
-58.900524,-108.75,275.56,0.01
-58.900524,-107.5,275.6,0.07
-58.900524,-106.25,275.64,0.15
-58.900524,-105.0,275.68,0.25
-58.900524,-103.75,275.72,0.34
-58.900524,-102.5,275.76,0.41
-58.900524,-101.25,275.79,0.46
-58.900524,-100.0,275.83,0.51
-58.900524,-98.75,275.85,0.57
-58.900524,-97.5,275.87,0.65
-58.900524,-96.25,275.88,0.73
-58.900524,-95.0,275.88,0.81
-58.900524,-93.75,275.88,0.89
-58.900524,-92.5,275.87,0.95
-58.900524,-91.25,275.85,0.99
-58.900524,-90.0,275.85,1.08
-58.900524,-88.75,275.88,1.14
-58.900524,-87.5,275.89,1.17
-58.900524,-86.25,275.91,1.2
-58.900524,-85.0,275.93,1.26
-58.900524,-83.75,275.96,1.34
-58.900524,-82.5,275.98,1.43
-58.900524,-81.25,275.99,1.51
-58.900524,-80.0,276.0,1.6
-58.900524,-78.75,276.03,1.75
-58.900524,-77.5,276.05,1.86
-58.900524,-76.25,276.04,1.96
-58.900524,-75.0,276.02,2.05
-58.900524,-73.75,275.98,2.12
-58.900524,-72.5,275.89,2.18
-58.900524,-71.25,275.77,2.25
-58.900524,-70.0,275.62,2.37
-58.900524,-68.75,275.35,2.5
-58.900524,-67.5,274.94,2.68
-58.900524,-66.25,274.59,2.85
-58.900524,-65.0,274.33,2.92
-58.900524,-63.75,274.25,2.87
-58.900524,-62.5,274.33,2.86
-58.900524,-61.25,274.41,2.87
-58.900524,-60.0,274.39,2.86
-58.900524,-58.75,274.29,2.86
-58.900524,-57.5,274.13,2.89
-58.900524,-56.25,273.93,3.03
-58.900524,-55.0,273.71,3.22
-58.900524,-53.75,273.44,3.46
-58.900524,-52.5,273.12,3.7
-58.900524,-51.25,272.79,3.94
-58.900524,-50.0,272.36,4.09
-58.900524,-48.75,271.68,4.18
-58.900524,-47.5,270.79,4.24
-58.900524,-46.25,269.95,4.26
-58.900524,-45.0,269.22,4.07
-58.900524,-43.75,268.82,3.82
-58.900524,-42.5,268.49,3.53
-58.900524,-41.25,268.08,3.16
-58.900524,-40.0,267.62,2.83
-58.900524,-38.75,267.18,2.57
-58.900524,-37.5,266.84,2.43
-58.900524,-36.25,266.65,2.38
-58.900524,-35.0,266.54,2.34
-58.900524,-33.75,266.47,2.32
-58.900524,-32.5,266.45,2.3
-58.900524,-31.25,266.44,2.21
-58.900524,-30.0,266.42,2.05
