lat,lon,tas_k,dtas_k_per_mo
-59.842934,-170.0,276.88,-0.65
-59.842934,-168.75,276.83,-0.6
-59.842934,-167.5,276.77,-0.56
-59.842934,-166.25,276.68,-0.56
-59.842934,-165.0,276.56,-0.59
-59.842934,-163.75,276.4,-0.61
-59.842934,-162.5,276.24,-0.64
-59.842934,-161.25,276.06,-0.66
-59.842934,-160.0,275.9,-0.68
-59.842934,-158.75,275.73,-0.69
-59.842934,-157.5,275.55,-0.7
-59.842934,-156.25,275.35,-0.72
-59.842934,-155.0,275.16,-0.73
-59.842934,-153.75,275.01,-0.75
-59.842934,-152.5,274.92,-0.76
-59.842934,-151.25,274.89,-0.76
-59.842934,-150.0,274.89,-0.75
-59.842934,-148.75,274.93,-0.71
-59.842934,-147.5,274.96,-0.69
-59.842934,-146.25,275.04,-0.65
-59.842934,-145.0,275.11,-0.62
-59.842934,-143.75,275.19,-0.6
-59.842934,-142.5,275.29,-0.57
-59.842934,-141.25,275.4,-0.53
-59.842934,-140.0,275.5,-0.5
-59.842934,-138.75,275.59,-0.48
-59.842934,-137.5,275.67,-0.47
-59.842934,-136.25,275.73,-0.48
-59.842934,-135.0,275.77,-0.5
-59.842934,-133.75,275.8,-0.5
-59.842934,-132.5,275.82,-0.5
-59.842934,-131.25,275.84,-0.52
-59.842934,-130.0,275.87,-0.55
-59.842934,-128.75,275.91,-0.58
-59.842934,-127.5,275.95,-0.6
-59.842934,-126.25,276.0,-0.63
-59.842934,-125.0,276.05,-0.65
-59.842934,-123.75,276.08,-0.65
-59.842934,-122.5,276.09,-0.66
-59.842934,-121.25,276.08,-0.66
-59.842934,-120.0,276.07,-0.68
-59.842934,-118.75,276.05,-0.72
-59.842934,-117.5,276.03,-0.77
-59.842934,-116.25,276.03,-0.82
-59.842934,-115.0,276.02,-0.84
-59.842934,-113.75,276.03,-0.84
-59.842934,-112.5,276.04,-0.85
-59.842934,-111.25,276.06,-0.85
-59.842934,-110.0,276.08,-0.86
-59.842934,-108.75,276.08,-0.89
-59.842934,-107.5,276.08,-0.91
-59.842934,-106.25,276.1,-0.91
-59.842934,-105.0,276.14,-0.89
-59.842934,-103.75,276.21,-0.85
-59.842934,-102.5,276.3,-0.79
-59.842934,-101.25,276.41,-0.75
-59.842934,-100.0,276.5,-0.73
-59.842934,-98.75,276.57,-0.72
-59.842934,-97.5,276.62,-0.7
-59.842934,-96.25,276.64,-0.71
-59.842934,-95.0,276.65,-0.74
