lat,lon,tas_k,dtas_k_per_mo
-59.842934,-170.0,275.51,1.84
-59.842934,-168.75,275.46,1.75
-59.842934,-167.5,275.43,1.72
-59.842934,-166.25,275.4,1.69
-59.842934,-165.0,275.35,1.69
-59.842934,-163.75,275.3,1.7
-59.842934,-162.5,275.23,1.72
-59.842934,-161.25,275.15,1.73
-59.842934,-160.0,275.05,1.73
-59.842934,-158.75,274.93,1.73
-59.842934,-157.5,274.8,1.73
-59.842934,-156.25,274.68,1.73
-59.842934,-155.0,274.55,1.72
-59.842934,-153.75,274.41,1.65
-59.842934,-152.5,274.3,1.58
-59.842934,-151.25,274.24,1.51
-59.842934,-150.0,274.2,1.44
-59.842934,-148.75,274.18,1.36
-59.842934,-147.5,274.21,1.26
-59.842934,-146.25,274.28,1.17
-59.842934,-145.0,274.35,1.09
-59.842934,-143.75,274.43,1.01
-59.842934,-142.5,274.51,0.95
-59.842934,-141.25,274.58,0.87
-59.842934,-140.0,274.67,0.8
-59.842934,-138.75,274.76,0.75
-59.842934,-137.5,274.86,0.69
-59.842934,-136.25,274.95,0.63
-59.842934,-135.0,275.07,0.58
-59.842934,-133.75,275.16,0.53
-59.842934,-132.5,275.24,0.48
-59.842934,-131.25,275.32,0.43
-59.842934,-130.0,275.39,0.37
-59.842934,-128.75,275.46,0.31
-59.842934,-127.5,275.52,0.26
-59.842934,-126.25,275.57,0.21
-59.842934,-125.0,275.6,0.16
-59.842934,-123.75,275.64,0.14
-59.842934,-122.5,275.66,0.12
-59.842934,-121.25,275.68,0.1
-59.842934,-120.0,275.72,0.11
-59.842934,-118.75,275.74,0.11
-59.842934,-117.5,275.76,0.12
-59.842934,-116.25,275.79,0.13
-59.842934,-115.0,275.82,0.14
-59.842934,-113.75,275.87,0.16
-59.842934,-112.5,275.93,0.19
-59.842934,-111.25,275.99,0.22
-59.842934,-110.0,276.04,0.24
-59.842934,-108.75,276.09,0.27
-59.842934,-107.5,276.13,0.3
-59.842934,-106.25,276.18,0.34
-59.842934,-105.0,276.22,0.37
-59.842934,-103.75,276.26,0.41
-59.842934,-102.5,276.3,0.45
-59.842934,-101.25,276.38,0.52
-59.842934,-100.0,276.45,0.59
-59.842934,-98.75,276.52,0.66
-59.842934,-97.5,276.57,0.73
-59.842934,-96.25,276.62,0.8
-59.842934,-95.0,276.66,0.85
-59.842934,-93.75,276.7,0.9
-59.842934,-92.5,276.75,0.94
-59.842934,-91.25,276.81,0.98
-59.842934,-90.0,276.88,1.02
-59.842934,-88.75,276.93,1.05
-59.842934,-87.5,276.97,1.08
-59.842934,-86.25,277.01,1.12
-59.842934,-85.0,277.06,1.18
-59.842934,-83.75,277.11,1.25
-59.842934,-82.5,277.15,1.33
-59.842934,-81.25,277.18,1.4
-59.842934,-80.0,277.21,1.46
-59.842934,-78.75,277.23,1.51
-59.842934,-77.5,277.24,1.54
-59.842934,-76.25,277.25,1.59
-59.842934,-75.0,277.23,1.64
-59.842934,-73.75,277.19,1.71
-59.842934,-72.5,277.14,1.8
-59.842934,-71.25,277.07,1.92
-59.842934,-70.0,276.89,2.03
-59.842934,-68.75,276.61,2.15
-59.842934,-67.5,276.35,2.38
-59.842934,-66.25,276.21,2.5
-59.842934,-65.0,276.16,2.52
-59.842934,-63.75,276.19,2.47
-59.842934,-62.5,276.28,2.44
-59.842934,-61.25,276.38,2.45
-59.842934,-60.0,276.43,2.49
-59.842934,-58.75,276.45,2.58
-59.842934,-57.5,276.42,2.67
-59.842934,-56.25,276.37,2.77
-59.842934,-55.0,276.31,2.83
-59.842934,-53.75,276.23,2.89
-59.842934,-52.5,276.14,2.98
-59.842934,-51.25,276.03,3.13
-59.842934,-50.0,275.9,3.31
-59.842934,-48.75,275.69,3.47
-59.842934,-47.5,275.39,3.61
-59.842934,-46.25,275.07,3.69
-59.842934,-45.0,274.77,3.69
-59.842934,-43.75,274.5,3.58
-59.842934,-42.5,274.23,3.42
-59.842934,-41.25,273.96,3.29
-59.842934,-40.0,273.72,3.17
-59.842934,-38.75,273.51,3.04
-59.842934,-37.5,273.32,2.96
-59.842934,-36.25,273.16,2.87
-59.842934,-35.0,273.01,2.76
-59.842934,-33.75,272.88,2.67
-59.842934,-32.5,272.81,2.59
-59.842934,-31.25,272.78,2.57
-59.842934,-30.0,272.76,2.55
-58.900524,-170.0,276.08,1.79
-58.900524,-168.75,276.02,1.71
-58.900524,-167.5,275.97,1.66
-58.900524,-166.25,275.93,1.63
-58.900524,-165.0,275.87,1.62
-58.900524,-163.75,275.81,1.61
-58.900524,-162.5,275.73,1.62
-58.900524,-161.25,275.64,1.61
-58.900524,-160.0,275.52,1.59
-58.900524,-158.75,275.4,1.58
-58.900524,-157.5,275.26,1.57
-58.900524,-156.25,275.13,1.57
-58.900524,-155.0,274.97,1.56
-58.900524,-153.75,274.78,1.49
-58.900524,-152.5,274.63,1.41
-58.900524,-151.25,274.54,1.35
-58.900524,-150.0,274.51,1.29
-58.900524,-148.75,274.51,1.21
-58.900524,-147.5,274.55,1.11
-58.900524,-146.25,274.65,1.04
-58.900524,-145.0,274.74,0.96
-58.900524,-143.75,274.82,0.9
-58.900524,-142.5,274.9,0.84
-58.900524,-141.25,274.97,0.79
-58.900524,-140.0,275.04,0.75
-58.900524,-138.75,275.12,0.71
-58.900524,-137.5,275.2,0.67
-58.900524,-136.25,275.3,0.62
-58.900524,-135.0,275.41,0.57
-58.900524,-133.75,275.51,0.53
-58.900524,-132.5,275.61,0.48
-58.900524,-131.25,275.71,0.44
-58.900524,-130.0,275.81,0.39
-58.900524,-128.75,275.9,0.33
-58.900524,-127.5,275.98,0.28
-58.900524,-126.25,276.04,0.22
-58.900524,-125.0,276.07,0.17
-58.900524,-123.75,276.1,0.15
-58.900524,-122.5,276.12,0.12
-58.900524,-121.25,276.14,0.1
-58.900524,-120.0,276.16,0.1
-58.900524,-118.75,276.18,0.09
-58.900524,-117.5,276.19,0.09
-58.900524,-116.25,276.2,0.1
-58.900524,-115.0,276.23,0.12
-58.900524,-113.75,276.26,0.14
-58.900524,-112.5,276.31,0.16
-58.900524,-111.25,276.37,0.18
-58.900524,-110.0,276.43,0.2
-58.900524,-108.75,276.49,0.23
-58.900524,-107.5,276.55,0.26
-58.900524,-106.25,276.6,0.28
-58.900524,-105.0,276.64,0.31
-58.900524,-103.75,276.67,0.34
-58.900524,-102.5,276.72,0.4
-58.900524,-101.25,276.79,0.47
-58.900524,-100.0,276.87,0.56
-58.900524,-98.75,276.95,0.65
-58.900524,-97.5,277.01,0.73
-58.900524,-96.25,277.06,0.8
-58.900524,-95.0,277.1,0.86
-58.900524,-93.75,277.15,0.92
-58.900524,-92.5,277.21,0.96
-58.900524,-91.25,277.28,1.01
-58.900524,-90.0,277.33,1.03
-58.900524,-88.75,277.38,1.06
-58.900524,-87.5,277.41,1.09
-58.900524,-86.25,277.44,1.12
-58.900524,-85.0,277.48,1.16
-58.900524,-83.75,277.53,1.22
-58.900524,-82.5,277.57,1.28
-58.900524,-81.25,277.61,1.35
-58.900524,-80.0,277.64,1.4
-58.900524,-78.75,277.67,1.43
-58.900524,-77.5,277.7,1.45
-58.900524,-76.25,277.72,1.49
-58.900524,-75.0,277.73,1.54
-58.900524,-73.75,277.72,1.58
-58.900524,-72.5,277.7,1.65
-58.900524,-71.25,277.65,1.74
-58.900524,-70.0,277.55,1.82
-58.900524,-68.75,277.34,1.9
-58.900524,-67.5,277.09,2.08
-58.900524,-66.25,276.92,2.24
-58.900524,-65.0,276.85,2.31
-58.900524,-63.75,276.91,2.31
-58.900524,-62.5,277.05,2.29
-58.900524,-61.25,277.19,2.28
-58.900524,-60.0,277.26,2.3
-58.900524,-58.75,277.28,2.36
-58.900524,-57.5,277.26,2.42
-58.900524,-56.25,277.23,2.52
-58.900524,-55.0,277.17,2.59
-58.900524,-53.75,277.08,2.66
-58.900524,-52.5,276.98,2.72
-58.900524,-51.25,276.89,2.8
-58.900524,-50.0,276.78,2.89
-58.900524,-48.75,276.6,2.99
-58.900524,-47.5,276.33,3.1
-58.900524,-46.25,276.05,3.21
-58.900524,-45.0,275.85,3.3
-58.900524,-43.75,275.7,3.35
