lat,lon,tas_k,dtas_k_per_mo
-59.842934,-170.0,276.28,0.92
-59.842934,-168.75,276.13,0.86
-59.842934,-167.5,276.03,0.83
-59.842934,-166.25,275.92,0.82
-59.842934,-165.0,275.81,0.82
-59.842934,-163.75,275.68,0.81
-59.842934,-162.5,275.56,0.8
-59.842934,-161.25,275.43,0.78
-59.842934,-160.0,275.32,0.75
-59.842934,-158.75,275.2,0.72
-59.842934,-157.5,275.07,0.7
-59.842934,-156.25,274.95,0.67
-59.842934,-155.0,274.84,0.64
-59.842934,-153.75,274.76,0.61
-59.842934,-152.5,274.71,0.58
-59.842934,-151.25,274.68,0.55
-59.842934,-150.0,274.66,0.52
-59.842934,-148.75,274.65,0.48
-59.842934,-147.5,274.65,0.43
-59.842934,-146.25,274.67,0.37
-59.842934,-145.0,274.71,0.32
-59.842934,-143.75,274.76,0.28
-59.842934,-142.5,274.82,0.24
-59.842934,-141.25,274.89,0.19
-59.842934,-140.0,274.98,0.15
-59.842934,-138.75,275.07,0.11
-59.842934,-137.5,275.17,0.07
-59.842934,-136.25,275.27,0.03
-59.842934,-135.0,275.37,-0.0
-59.842934,-133.75,275.47,-0.04
-59.842934,-132.5,275.57,-0.06
-59.842934,-131.25,275.65,-0.09
-59.842934,-130.0,275.72,-0.12
-59.842934,-128.75,275.8,-0.13
-59.842934,-127.5,275.87,-0.14
-59.842934,-126.25,275.96,-0.13
-59.842934,-125.0,276.04,-0.11
-59.842934,-123.75,276.1,-0.06
-59.842934,-122.5,276.13,-0.02
-59.842934,-121.25,276.16,0.03
-59.842934,-120.0,276.2,0.09
-59.842934,-118.75,276.24,0.16
-59.842934,-117.5,276.27,0.23
-59.842934,-116.25,276.32,0.29
-59.842934,-115.0,276.37,0.35
-59.842934,-113.75,276.42,0.42
-59.842934,-112.5,276.48,0.47
-59.842934,-111.25,276.54,0.51
-59.842934,-110.0,276.62,0.57
-59.842934,-108.75,276.69,0.64
-59.842934,-107.5,276.76,0.69
-59.842934,-106.25,276.84,0.74
-59.842934,-105.0,276.9,0.76
-59.842934,-103.75,276.96,0.78
-59.842934,-102.5,277.02,0.8
-59.842934,-101.25,277.11,0.83
-59.842934,-100.0,277.21,0.86
-59.842934,-98.75,277.31,0.91
-59.842934,-97.5,277.39,0.95
-59.842934,-96.25,277.47,0.99
-59.842934,-95.0,277.55,1.03
-59.842934,-93.75,277.64,1.09
-59.842934,-92.5,277.75,1.15
-59.842934,-91.25,277.85,1.21
-59.842934,-90.0,277.96,1.28
-59.842934,-88.75,278.03,1.33
-59.842934,-87.5,278.1,1.36
-59.842934,-86.25,278.16,1.41
-59.842934,-85.0,278.22,1.45
-59.842934,-83.75,278.3,1.5
-59.842934,-82.5,278.38,1.55
-59.842934,-81.25,278.46,1.61
-59.842934,-80.0,278.53,1.66
-59.842934,-78.75,278.61,1.7
-59.842934,-77.5,278.68,1.74
-59.842934,-76.25,278.74,1.79
-59.842934,-75.0,278.8,1.86
-59.842934,-73.75,278.82,1.91
-59.842934,-72.5,278.82,1.94
-59.842934,-71.25,278.82,1.97
-59.842934,-70.0,278.77,2.02
-59.842934,-68.75,278.67,2.11
-59.842934,-67.5,278.52,2.2
-59.842934,-66.25,278.45,2.25
-59.842934,-65.0,278.44,2.27
-59.842934,-63.75,278.48,2.26
-59.842934,-62.5,278.56,2.24
