lat,lon,tas_k,dtas_k_per_mo
-59.842934,-170.0,273.5,-0.9
-59.842934,-168.75,273.43,-0.9
-59.842934,-167.5,273.34,-0.94
-59.842934,-166.25,273.23,-1.01
-59.842934,-165.0,273.11,-1.12
-59.842934,-163.75,272.98,-1.21
-59.842934,-162.5,272.84,-1.32
-59.842934,-161.25,272.69,-1.43
-59.842934,-160.0,272.56,-1.53
-59.842934,-158.75,272.44,-1.61
-59.842934,-157.5,272.32,-1.63
-59.842934,-156.25,272.21,-1.61
-59.842934,-155.0,272.1,-1.63
-59.842934,-153.75,272.02,-1.66
-59.842934,-152.5,271.99,-1.71
-59.842934,-151.25,271.99,-1.77
-59.842934,-150.0,272.03,-1.81
-59.842934,-148.75,272.12,-1.8
-59.842934,-147.5,272.23,-1.79
-59.842934,-146.25,272.38,-1.79
-59.842934,-145.0,272.53,-1.78
-59.842934,-143.75,272.68,-1.78
-59.842934,-142.5,272.83,-1.8
-59.842934,-141.25,272.99,-1.8
-59.842934,-140.0,273.17,-1.78
-59.842934,-138.75,273.36,-1.73
-59.842934,-137.5,273.56,-1.7
-59.842934,-136.25,273.74,-1.68
-59.842934,-135.0,273.92,-1.64
-59.842934,-133.75,274.09,-1.6
-59.842934,-132.5,274.22,-1.56
-59.842934,-131.25,274.33,-1.53
-59.842934,-130.0,274.44,-1.51
-59.842934,-128.75,274.56,-1.47
-59.842934,-127.5,274.69,-1.41
-59.842934,-126.25,274.81,-1.35
-59.842934,-125.0,274.92,-1.27
-59.842934,-123.75,275.0,-1.19
-59.842934,-122.5,275.07,-1.12
-59.842934,-121.25,275.12,-1.06
-59.842934,-120.0,275.16,-1.0
-59.842934,-118.75,275.2,-0.93
-59.842934,-117.5,275.22,-0.87
-59.842934,-116.25,275.24,-0.81
-59.842934,-115.0,275.26,-0.76
-59.842934,-113.75,275.29,-0.72
-59.842934,-112.5,275.32,-0.67
-59.842934,-111.25,275.34,-0.63
-59.842934,-110.0,275.35,-0.59
-59.842934,-108.75,275.34,-0.57
-59.842934,-107.5,275.33,-0.56
-59.842934,-106.25,275.32,-0.52
-59.842934,-105.0,275.32,-0.42
-59.842934,-103.75,275.32,-0.29
-59.842934,-102.5,275.32,-0.18
-59.842934,-101.25,275.34,-0.09
