lat,lon,tas_k,dtas_k_per_mo
-59.842934,-170.0,268.53,-5.23
-59.842934,-168.75,268.58,-5.1
-59.842934,-167.5,268.7,-4.89
-59.842934,-166.25,268.84,-4.65
-59.842934,-165.0,269.02,-4.38
-59.842934,-163.75,269.22,-4.06
-59.842934,-162.5,269.42,-3.75
-59.842934,-161.25,269.6,-3.51
-59.842934,-160.0,269.71,-3.33
-59.842934,-158.75,269.79,-3.19
-59.842934,-157.5,269.84,-2.99
-59.842934,-156.25,269.88,-2.8
-59.842934,-155.0,269.95,-2.62
-59.842934,-153.75,270.09,-2.45
-59.842934,-152.5,270.32,-2.3
-59.842934,-151.25,270.64,-2.12
-59.842934,-150.0,271.0,-1.89
-59.842934,-148.75,271.34,-1.65
-59.842934,-147.5,271.65,-1.41
-59.842934,-146.25,271.99,-1.17
-59.842934,-145.0,272.34,-0.93
-59.842934,-143.75,272.64,-0.73
-59.842934,-142.5,272.85,-0.65
-59.842934,-141.25,273.04,-0.6
-59.842934,-140.0,273.22,-0.52
-59.842934,-138.75,273.41,-0.42
-59.842934,-137.5,273.6,-0.32
-59.842934,-136.25,273.8,-0.23
-59.842934,-135.0,274.01,-0.15
-59.842934,-133.75,274.2,-0.08
-59.842934,-132.5,274.38,-0.04
-59.842934,-131.25,274.59,0.03
-59.842934,-130.0,274.82,0.11
-59.842934,-128.75,275.04,0.17
-59.842934,-127.5,275.24,0.22
-59.842934,-126.25,275.38,0.21
-59.842934,-125.0,275.45,0.15
-59.842934,-123.75,275.47,0.07
-59.842934,-122.5,275.47,-0.02
-59.842934,-121.25,275.45,-0.13
-59.842934,-120.0,275.41,-0.22
-59.842934,-118.75,275.39,-0.25
-59.842934,-117.5,275.4,-0.25
-59.842934,-116.25,275.42,-0.24
-59.842934,-115.0,275.45,-0.21
-59.842934,-113.75,275.47,-0.2
-59.842934,-112.5,275.48,-0.21
-59.842934,-111.25,275.48,-0.28
-59.842934,-110.0,275.46,-0.39
-59.842934,-108.75,275.42,-0.49
-59.842934,-107.5,275.38,-0.61
-59.842934,-106.25,275.35,-0.72
-59.842934,-105.0,275.32,-0.85
-59.842934,-103.75,275.31,-0.95
-59.842934,-102.5,275.29,-1.05
-59.842934,-101.25,275.3,-1.12
-59.842934,-100.0,275.3,-1.19
-59.842934,-98.75,275.3,-1.26
-59.842934,-97.5,275.26,-1.32
-59.842934,-96.25,275.19,-1.37
-59.842934,-95.0,275.11,-1.43
-59.842934,-93.75,275.03,-1.5
-59.842934,-92.5,274.98,-1.56
-59.842934,-91.25,274.95,-1.62
-59.842934,-90.0,274.95,-1.67
