lat,lon,tas_k,dtas_k_per_mo
-59.842934,-170.0,272.05,0.63
-59.842934,-168.75,271.99,0.42
-59.842934,-167.5,271.92,0.2
-59.842934,-166.25,271.85,0.02
-59.842934,-165.0,271.74,-0.15
-59.842934,-163.75,271.62,-0.34
-59.842934,-162.5,271.49,-0.53
-59.842934,-161.25,271.37,-0.7
-59.842934,-160.0,271.26,-0.81
-59.842934,-158.75,271.15,-0.91
-59.842934,-157.5,271.02,-0.99
-59.842934,-156.25,270.89,-1.03
-59.842934,-155.0,270.74,-1.11
-59.842934,-153.75,270.63,-1.21
-59.842934,-152.5,270.56,-1.32
-59.842934,-151.25,270.54,-1.45
-59.842934,-150.0,270.58,-1.55
-59.842934,-148.75,270.67,-1.66
-59.842934,-147.5,270.8,-1.76
-59.842934,-146.25,270.99,-1.85
-59.842934,-145.0,271.18,-1.9
-59.842934,-143.75,271.39,-1.93
-59.842934,-142.5,271.59,-1.97
-59.842934,-141.25,271.79,-1.99
-59.842934,-140.0,272.01,-1.97
-59.842934,-138.75,272.23,-1.94
-59.842934,-137.5,272.46,-1.89
-59.842934,-136.25,272.7,-1.84
-59.842934,-135.0,272.98,-1.75
-59.842934,-133.75,273.22,-1.7
-59.842934,-132.5,273.48,-1.66
-59.842934,-131.25,273.72,-1.61
-59.842934,-130.0,273.97,-1.56
-59.842934,-128.75,274.21,-1.51
-59.842934,-127.5,274.44,-1.44
-59.842934,-126.25,274.64,-1.36
-59.842934,-125.0,274.77,-1.32
-59.842934,-123.75,274.87,-1.24
-59.842934,-122.5,274.91,-1.17
-59.842934,-121.25,274.94,-1.11
-59.842934,-120.0,274.95,-1.05
-59.842934,-118.75,274.94,-1.01
-59.842934,-117.5,274.92,-0.96
-59.842934,-116.25,274.91,-0.91
-59.842934,-115.0,274.91,-0.85
-59.842934,-113.75,274.88,-0.86
-59.842934,-112.5,274.91,-0.81
-59.842934,-111.25,274.95,-0.75
-59.842934,-110.0,274.97,-0.71
-59.842934,-108.75,275.0,-0.63
-59.842934,-107.5,275.03,-0.55
-59.842934,-106.25,275.04,-0.47
-59.842934,-105.0,275.05,-0.38
-59.842934,-103.75,275.06,-0.28
-59.842934,-102.5,275.06,-0.2
-59.842934,-101.25,275.07,-0.09
-59.842934,-100.0,275.07,-0.0
-59.842934,-98.75,275.09,0.07
-59.842934,-97.5,275.12,0.16
-59.842934,-96.25,275.16,0.28
-59.842934,-95.0,275.21,0.41
-59.842934,-93.75,275.23,0.52
-59.842934,-92.5,275.25,0.62
-59.842934,-91.25,275.27,0.73
-59.842934,-90.0,275.29,0.82
-59.842934,-88.75,275.34,0.93
-59.842934,-87.5,275.38,1.03
-59.842934,-86.25,275.4,1.11
-59.842934,-85.0,275.41,1.19
-59.842934,-83.75,275.39,1.26
-59.842934,-82.5,275.34,1.32
-59.842934,-81.25,275.3,1.4
-59.842934,-80.0,275.26,1.49
-59.842934,-78.75,275.17,1.57
-59.842934,-77.5,275.08,1.65
-59.842934,-76.25,274.96,1.73
-59.842934,-75.0,274.8,1.83
-59.842934,-73.75,274.62,1.96
-59.842934,-72.5,274.38,2.1
-59.842934,-71.25,274.07,2.25
-59.842934,-70.0,273.58,2.33
-59.842934,-68.75,272.85,2.32
-59.842934,-67.5,272.02,2.36
-59.842934,-66.25,271.49,2.51
-59.842934,-65.0,271.19,2.86
-59.842934,-63.75,271.13,3.32
-59.842934,-62.5,271.19,3.72
-59.842934,-61.25,271.16,3.96
-59.842934,-60.0,270.95,4.06
-59.842934,-58.75,270.6,4.11
-59.842934,-57.5,270.14,4.13
-59.842934,-56.25,269.61,4.08
-59.842934,-55.0,269.14,3.99
-59.842934,-53.75,268.71,3.88
-59.842934,-52.5,268.28,3.76
-59.842934,-51.25,267.82,3.69
-59.842934,-50.0,267.28,3.65
-59.842934,-48.75,266.69,3.62
-59.842934,-47.5,266.05,3.63
-59.842934,-46.25,265.4,3.59
-59.842934,-45.0,264.78,3.57
-59.842934,-43.75,264.19,3.43
-59.842934,-42.5,263.74,3.32
-59.842934,-41.25,263.35,3.15
-59.842934,-40.0,262.95,2.89
-59.842934,-38.75,262.56,2.62
-59.842934,-37.5,262.2,2.38
-59.842934,-36.25,261.84,2.17
-59.842934,-35.0,261.46,1.91
-59.842934,-33.75,261.09,1.63
-59.842934,-32.5,260.82,1.38
-59.842934,-31.25,260.58,1.12
-59.842934,-30.0,260.35,0.87
-58.900524,-170.0,273.1,0.81
-58.900524,-168.75,273.05,0.62
-58.900524,-167.5,273.0,0.44
-58.900524,-166.25,272.95,0.26
-58.900524,-165.0,272.87,0.1
-58.900524,-163.75,272.75,-0.07
-58.900524,-162.5,272.62,-0.22
-58.900524,-161.25,272.51,-0.31
-58.900524,-160.0,272.39,-0.36
-58.900524,-158.75,272.26,-0.43
-58.900524,-157.5,272.13,-0.46
-58.900524,-156.25,272.01,-0.48
-58.900524,-155.0,271.87,-0.52
-58.900524,-153.75,271.75,-0.58
-58.900524,-152.5,271.66,-0.67
-58.900524,-151.25,271.62,-0.8
-58.900524,-150.0,271.62,-0.94
-58.900524,-148.75,271.67,-1.1
-58.900524,-147.5,271.77,-1.25
-58.900524,-146.25,271.91,-1.38
-58.900524,-145.0,272.05,-1.46
-58.900524,-143.75,272.2,-1.52
-58.900524,-142.5,272.35,-1.58
-58.900524,-141.25,272.49,-1.63
-58.900524,-140.0,272.63,-1.65
-58.900524,-138.75,272.79,-1.64
-58.900524,-137.5,272.96,-1.63
-58.900524,-136.25,273.16,-1.61
-58.900524,-135.0,273.4,-1.58
-58.900524,-133.75,273.64,-1.55
-58.900524,-132.5,273.89,-1.54
-58.900524,-131.25,274.14,-1.51
-58.900524,-130.0,274.38,-1.49
-58.900524,-128.75,274.6,-1.48
-58.900524,-127.5,274.82,-1.44
-58.900524,-126.25,275.02,-1.38
-58.900524,-125.0,275.16,-1.3
-58.900524,-123.75,275.28,-1.19
-58.900524,-122.5,275.34,-1.12
-58.900524,-121.25,275.37,-1.07
-58.900524,-120.0,275.38,-1.03
-58.900524,-118.75,275.36,-1.01
-58.900524,-117.5,275.33,-0.99
-58.900524,-116.25,275.31,-0.97
-58.900524,-115.0,275.3,-0.94
-58.900524,-113.75,275.27,-0.95
-58.900524,-112.5,275.29,-0.92
-58.900524,-111.25,275.36,-0.85
-58.900524,-110.0,275.42,-0.79
-58.900524,-108.75,275.46,-0.73
-58.900524,-107.5,275.5,-0.66
-58.900524,-106.25,275.51,-0.58
-58.900524,-105.0,275.51,-0.49
-58.900524,-103.75,275.51,-0.39
-58.900524,-102.5,275.49,-0.28
-58.900524,-101.25,275.5,-0.15
-58.900524,-100.0,275.51,-0.03
-58.900524,-98.75,275.55,0.08
