lat,lon,tas_k,dtas_k_per_mo
-59.842934,-170.0,273.11,-1.91
-59.842934,-168.75,273.06,-1.97
-59.842934,-167.5,273.07,-1.97
-59.842934,-166.25,273.08,-1.95
-59.842934,-165.0,273.09,-1.91
-59.842934,-163.75,273.07,-1.87
-59.842934,-162.5,273.01,-1.84
-59.842934,-161.25,272.92,-1.84
-59.842934,-160.0,272.84,-1.83
-59.842934,-158.75,272.75,-1.81
-59.842934,-157.5,272.65,-1.78
-59.842934,-156.25,272.53,-1.75
-59.842934,-155.0,272.45,-1.68
-59.842934,-153.75,272.48,-1.53
-59.842934,-152.5,272.58,-1.37
-59.842934,-151.25,272.72,-1.22
-59.842934,-150.0,272.85,-1.09
-59.842934,-148.75,272.99,-0.99
-59.842934,-147.5,273.14,-0.92
-59.842934,-146.25,273.36,-0.81
-59.842934,-145.0,273.58,-0.7
-59.842934,-143.75,273.81,-0.61
-59.842934,-142.5,274.0,-0.56
-59.842934,-141.25,274.18,-0.54
-59.842934,-140.0,274.34,-0.53
-59.842934,-138.75,274.5,-0.53
-59.842934,-137.5,274.64,-0.52
-59.842934,-136.25,274.75,-0.5
-59.842934,-135.0,274.83,-0.52
-59.842934,-133.75,274.89,-0.53
-59.842934,-132.5,274.96,-0.51
-59.842934,-131.25,275.05,-0.47
-59.842934,-130.0,275.16,-0.43
-59.842934,-128.75,275.28,-0.39
-59.842934,-127.5,275.41,-0.35
-59.842934,-126.25,275.5,-0.32
-59.842934,-125.0,275.57,-0.29
-59.842934,-123.75,275.6,-0.29
-59.842934,-122.5,275.63,-0.27
-59.842934,-121.25,275.65,-0.25
-59.842934,-120.0,275.64,-0.24
-59.842934,-118.75,275.6,-0.26
-59.842934,-117.5,275.53,-0.29
-59.842934,-116.25,275.46,-0.32
-59.842934,-115.0,275.39,-0.34
-59.842934,-113.75,275.34,-0.4
-59.842934,-112.5,275.33,-0.38
-59.842934,-111.25,275.33,-0.34
-59.842934,-110.0,275.37,-0.25
-59.842934,-108.75,275.39,-0.2
-59.842934,-107.5,275.39,-0.19
-59.842934,-106.25,275.37,-0.21
-59.842934,-105.0,275.34,-0.21
-59.842934,-103.75,275.32,-0.22
-59.842934,-102.5,275.3,-0.22
-59.842934,-101.25,275.27,-0.24
-59.842934,-100.0,275.25,-0.27
-59.842934,-98.75,275.23,-0.31
-59.842934,-97.5,275.22,-0.32
-59.842934,-96.25,275.2,-0.32
-59.842934,-95.0,275.2,-0.32
-59.842934,-93.75,275.21,-0.33
-59.842934,-92.5,275.22,-0.35
-59.842934,-91.25,275.22,-0.36
-59.842934,-90.0,275.19,-0.41
-59.842934,-88.75,275.14,-0.45
-59.842934,-87.5,275.07,-0.49
