lat,lon,tas_k,dtas_k_per_mo
-59.842934,-170.0,274.15,1.27
-59.842934,-168.75,274.12,1.26
-59.842934,-167.5,274.1,1.24
-59.842934,-166.25,274.07,1.24
-59.842934,-165.0,274.01,1.23
-59.842934,-163.75,273.91,1.19
-59.842934,-162.5,273.78,1.12
-59.842934,-161.25,273.63,1.04
-59.842934,-160.0,273.51,0.97
-59.842934,-158.75,273.4,0.93
-59.842934,-157.5,273.27,0.88
-59.842934,-156.25,273.12,0.82
-59.842934,-155.0,272.97,0.78
-59.842934,-153.75,272.83,0.75
-59.842934,-152.5,272.76,0.75
-59.842934,-151.25,272.75,0.77
-59.842934,-150.0,272.75,0.79
-59.842934,-148.75,272.78,0.81
-59.842934,-147.5,272.81,0.8
-59.842934,-146.25,272.9,0.82
-59.842934,-145.0,273.0,0.85
-59.842934,-143.75,273.12,0.89
-59.842934,-142.5,273.25,0.94
-59.842934,-141.25,273.38,0.99
-59.842934,-140.0,273.51,1.02
-59.842934,-138.75,273.64,1.04
-59.842934,-137.5,273.74,1.04
-59.842934,-136.25,273.86,1.04
-59.842934,-135.0,274.0,1.05
-59.842934,-133.75,274.12,1.04
-59.842934,-132.5,274.25,1.06
-59.842934,-131.25,274.38,1.08
-59.842934,-130.0,274.51,1.08
-59.842934,-128.75,274.63,1.07
-59.842934,-127.5,274.73,1.05
-59.842934,-126.25,274.8,1.01
-59.842934,-125.0,274.85,1.0
-59.842934,-123.75,274.89,0.98
-59.842934,-122.5,274.89,0.94
-59.842934,-121.25,274.89,0.91
-59.842934,-120.0,274.85,0.85
-59.842934,-118.75,274.79,0.78
-59.842934,-117.5,274.73,0.69
-59.842934,-116.25,274.66,0.62
-59.842934,-115.0,274.64,0.59
-59.842934,-113.75,274.63,0.57
-59.842934,-112.5,274.66,0.56
-59.842934,-111.25,274.69,0.54
-59.842934,-110.0,274.73,0.53
-59.842934,-108.75,274.76,0.52
-59.842934,-107.5,274.79,0.53
-59.842934,-106.25,274.82,0.52
-59.842934,-105.0,274.84,0.51
-59.842934,-103.75,274.87,0.5
-59.842934,-102.5,274.9,0.52
-59.842934,-101.25,274.96,0.55
-59.842934,-100.0,275.02,0.56
-59.842934,-98.75,275.08,0.56
-59.842934,-97.5,275.12,0.57
-59.842934,-96.25,275.14,0.58
-59.842934,-95.0,275.16,0.6
-59.842934,-93.75,275.19,0.61
-59.842934,-92.5,275.24,0.63
-59.842934,-91.25,275.29,0.63
-59.842934,-90.0,275.35,0.62
-59.842934,-88.75,275.38,0.6
