lat,lon,tas_k,dtas_k_per_mo
-59.842934,-170.0,274.87,-0.9
-59.842934,-168.75,274.81,-1.04
-59.842934,-167.5,274.73,-1.14
-59.842934,-166.25,274.63,-1.2
-59.842934,-165.0,274.53,-1.25
-59.842934,-163.75,274.43,-1.26
-59.842934,-162.5,274.32,-1.23
-59.842934,-161.25,274.22,-1.2
-59.842934,-160.0,274.12,-1.19
-59.842934,-158.75,274.02,-1.19
-59.842934,-157.5,273.9,-1.2
-59.842934,-156.25,273.76,-1.24
-59.842934,-155.0,273.64,-1.27
-59.842934,-153.75,273.54,-1.34
-59.842934,-152.5,273.49,-1.46
-59.842934,-151.25,273.47,-1.61
-59.842934,-150.0,273.46,-1.74
-59.842934,-148.75,273.49,-1.83
-59.842934,-147.5,273.54,-1.9
-59.842934,-146.25,273.62,-1.96
-59.842934,-145.0,273.71,-2.0
-59.842934,-143.75,273.79,-1.99
-59.842934,-142.5,273.88,-1.97
-59.842934,-141.25,273.98,-1.91
-59.842934,-140.0,274.08,-1.82
-59.842934,-138.75,274.15,-1.72
-59.842934,-137.5,274.2,-1.68
-59.842934,-136.25,274.27,-1.64
-59.842934,-135.0,274.36,-1.61
-59.842934,-133.75,274.44,-1.54
-59.842934,-132.5,274.54,-1.49
-59.842934,-131.25,274.65,-1.43
-59.842934,-130.0,274.75,-1.37
-59.842934,-128.75,274.86,-1.3
-59.842934,-127.5,274.97,-1.22
-59.842934,-126.25,275.09,-1.15
-59.842934,-125.0,275.17,-1.09
-59.842934,-123.75,275.22,-1.0
-59.842934,-122.5,275.27,-0.86
-59.842934,-121.25,275.3,-0.73
-59.842934,-120.0,275.33,-0.6
-59.842934,-118.75,275.33,-0.49
-59.842934,-117.5,275.3,-0.41
-59.842934,-116.25,275.27,-0.34
-59.842934,-115.0,275.21,-0.31
-59.842934,-113.75,275.15,-0.31
-59.842934,-112.5,275.11,-0.3
-59.842934,-111.25,275.06,-0.3
-59.842934,-110.0,275.01,-0.27
-59.842934,-108.75,274.94,-0.24
-59.842934,-107.5,274.89,-0.21
-59.842934,-106.25,274.83,-0.17
-59.842934,-105.0,274.78,-0.12
-59.842934,-103.75,274.78,-0.04
-59.842934,-102.5,274.79,0.03
-59.842934,-101.25,274.81,0.1
-59.842934,-100.0,274.82,0.14
-59.842934,-98.75,274.84,0.19
-59.842934,-97.5,274.84,0.23
-59.842934,-96.25,274.85,0.28
-59.842934,-95.0,274.85,0.33
-59.842934,-93.75,274.82,0.35
-59.842934,-92.5,274.77,0.36
-59.842934,-91.25,274.72,0.4
-59.842934,-90.0,274.69,0.48
-59.842934,-88.75,274.68,0.57
-59.842934,-87.5,274.67,0.66
-59.842934,-86.25,274.63,0.72
-59.842934,-85.0,274.58,0.74
-59.842934,-83.75,274.49,0.73
-59.842934,-82.5,274.38,0.67
-59.842934,-81.25,274.27,0.58
-59.842934,-80.0,274.16,0.49
-59.842934,-78.75,274.06,0.38
-59.842934,-77.5,273.96,0.29
-59.842934,-76.25,273.87,0.19
-59.842934,-75.0,273.76,0.07
-59.842934,-73.75,273.63,-0.0
-59.842934,-72.5,273.49,-0.07
-59.842934,-71.25,273.32,-0.16
-59.842934,-70.0,273.06,-0.27
-59.842934,-68.75,272.71,-0.36
-59.842934,-67.5,272.38,-0.43
-59.842934,-66.25,272.24,-0.46
-59.842934,-65.0,272.2,-0.45
-59.842934,-63.75,272.24,-0.39
-59.842934,-62.5,272.32,-0.28
-59.842934,-61.25,272.39,-0.14
-59.842934,-60.0,272.44,0.0
-59.842934,-58.75,272.46,0.13
-59.842934,-57.5,272.46,0.22
-59.842934,-56.25,272.42,0.25
-59.842934,-55.0,272.38,0.25
-59.842934,-53.75,272.33,0.21
-59.842934,-52.5,272.29,0.15
-59.842934,-51.25,272.25,0.11
-59.842934,-50.0,272.21,0.1
-59.842934,-48.75,272.17,0.11
-59.842934,-47.5,272.13,0.15
-59.842934,-46.25,272.11,0.21
-59.842934,-45.0,272.08,0.29
-59.842934,-43.75,272.03,0.36
-59.842934,-42.5,271.95,0.43
-59.842934,-41.25,271.85,0.5
-59.842934,-40.0,271.74,0.55
-59.842934,-38.75,271.62,0.56
-59.842934,-37.5,271.49,0.55
-59.842934,-36.25,271.35,0.49
-59.842934,-35.0,271.19,0.4
-59.842934,-33.75,271.01,0.26
-59.842934,-32.5,270.82,0.09
-59.842934,-31.25,270.6,-0.13
