lat,lon,tas_k,dtas_k_per_mo
-59.842934,-170.0,276.21,2.54
-59.842934,-168.75,276.11,2.52
-59.842934,-167.5,276.02,2.49
-59.842934,-166.25,275.9,2.45
-59.842934,-165.0,275.77,2.42
-59.842934,-163.75,275.63,2.39
-59.842934,-162.5,275.48,2.36
-59.842934,-161.25,275.33,2.31
-59.842934,-160.0,275.18,2.25
-59.842934,-158.75,275.04,2.22
-59.842934,-157.5,274.87,2.13
-59.842934,-156.25,274.7,2.03
-59.842934,-155.0,274.53,1.96
-59.842934,-153.75,274.4,1.9
-59.842934,-152.5,274.32,1.86
-59.842934,-151.25,274.29,1.86
-59.842934,-150.0,274.3,1.88
-59.842934,-148.75,274.32,1.89
-59.842934,-147.5,274.35,1.88
-59.842934,-146.25,274.42,1.84
-59.842934,-145.0,274.55,1.84
-59.842934,-143.75,274.68,1.84
-59.842934,-142.5,274.79,1.83
-59.842934,-141.25,274.91,1.82
-59.842934,-140.0,275.03,1.81
-59.842934,-138.75,275.17,1.79
-59.842934,-137.5,275.3,1.78
-59.842934,-136.25,275.41,1.75
-59.842934,-135.0,275.52,1.71
-59.842934,-133.75,275.59,1.65
-59.842934,-132.5,275.7,1.62
-59.842934,-131.25,275.81,1.59
-59.842934,-130.0,275.91,1.56
-59.842934,-128.75,276.02,1.54
-59.842934,-127.5,276.13,1.55
-59.842934,-126.25,276.21,1.55
-59.842934,-125.0,276.27,1.56
-59.842934,-123.75,276.28,1.53
-59.842934,-122.5,276.27,1.49
-59.842934,-121.25,276.25,1.44
-59.842934,-120.0,276.22,1.4
-59.842934,-118.75,276.2,1.37
-59.842934,-117.5,276.19,1.34
-59.842934,-116.25,276.19,1.32
-59.842934,-115.0,276.2,1.3
-59.842934,-113.75,276.21,1.29
-59.842934,-112.5,276.24,1.3
-59.842934,-111.25,276.28,1.32
-59.842934,-110.0,276.3,1.33
-59.842934,-108.75,276.32,1.33
-59.842934,-107.5,276.34,1.34
-59.842934,-106.25,276.36,1.33
-59.842934,-105.0,276.38,1.33
-59.842934,-103.75,276.4,1.32
-59.842934,-102.5,276.41,1.31
-59.842934,-101.25,276.44,1.31
-59.842934,-100.0,276.48,1.32
-59.842934,-98.75,276.51,1.32
-59.842934,-97.5,276.52,1.31
-59.842934,-96.25,276.51,1.3
-59.842934,-95.0,276.5,1.3
-59.842934,-93.75,276.51,1.29
-59.842934,-92.5,276.52,1.27
-59.842934,-91.25,276.53,1.23
-59.842934,-90.0,276.54,1.2
-59.842934,-88.75,276.54,1.17
-59.842934,-87.5,276.53,1.14
-59.842934,-86.25,276.52,1.11
-59.842934,-85.0,276.52,1.08
-59.842934,-83.75,276.52,1.06
-59.842934,-82.5,276.52,1.04
-59.842934,-81.25,276.52,1.01
-59.842934,-80.0,276.5,0.97
-59.842934,-78.75,276.48,0.93
-59.842934,-77.5,276.44,0.9
-59.842934,-76.25,276.39,0.86
-59.842934,-75.0,276.33,0.82
-59.842934,-73.75,276.26,0.78
-59.842934,-72.5,276.19,0.76
-59.842934,-71.25,276.11,0.74
-59.842934,-70.0,275.96,0.72
-59.842934,-68.75,275.76,0.71
-59.842934,-67.5,275.55,0.71
-59.842934,-66.25,275.45,0.72
-59.842934,-65.0,275.42,0.75
