lat,lon,tas_k,dtas_k_per_mo
-59.842934,-170.0,278.08,0.42
-59.842934,-168.75,277.95,0.43
-59.842934,-167.5,277.82,0.42
-59.842934,-166.25,277.7,0.45
-59.842934,-165.0,277.57,0.46
-59.842934,-163.75,277.44,0.47
-59.842934,-162.5,277.3,0.48
-59.842934,-161.25,277.16,0.48
-59.842934,-160.0,277.01,0.46
-59.842934,-158.75,276.85,0.45
-59.842934,-157.5,276.64,0.42
-59.842934,-156.25,276.44,0.39
-59.842934,-155.0,276.27,0.35
-59.842934,-153.75,276.12,0.31
-59.842934,-152.5,275.99,0.26
-59.842934,-151.25,275.91,0.23
-59.842934,-150.0,275.84,0.19
-59.842934,-148.75,275.79,0.16
-59.842934,-147.5,275.76,0.12
-59.842934,-146.25,275.75,0.08
-59.842934,-145.0,275.75,0.05
-59.842934,-143.75,275.76,0.04
-59.842934,-142.5,275.77,0.02
-59.842934,-141.25,275.78,0.02
-59.842934,-140.0,275.78,0.01
-59.842934,-138.75,275.78,-0.01
-59.842934,-137.5,275.78,-0.05
-59.842934,-136.25,275.82,-0.1
-59.842934,-135.0,275.9,-0.14
-59.842934,-133.75,275.98,-0.19
-59.842934,-132.5,276.08,-0.25
-59.842934,-131.25,276.17,-0.3
-59.842934,-130.0,276.25,-0.35
-59.842934,-128.75,276.31,-0.38
-59.842934,-127.5,276.37,-0.41
-59.842934,-126.25,276.42,-0.42
-59.842934,-125.0,276.47,-0.42
-59.842934,-123.75,276.51,-0.39
-59.842934,-122.5,276.52,-0.36
-59.842934,-121.25,276.55,-0.32
-59.842934,-120.0,276.57,-0.29
-59.842934,-118.75,276.59,-0.24
-59.842934,-117.5,276.62,-0.21
-59.842934,-116.25,276.64,-0.19
-59.842934,-115.0,276.69,-0.16
-59.842934,-113.75,276.75,-0.12
-59.842934,-112.5,276.83,-0.11
-59.842934,-111.25,276.9,-0.13
-59.842934,-110.0,276.98,-0.12
-59.842934,-108.75,277.07,-0.09
-59.842934,-107.5,277.15,-0.06
-59.842934,-106.25,277.23,-0.03
-59.842934,-105.0,277.3,-0.01
-59.842934,-103.75,277.39,0.01
-59.842934,-102.5,277.48,0.0
-59.842934,-101.25,277.61,0.04
-59.842934,-100.0,277.73,0.08
-59.842934,-98.75,277.85,0.1
-59.842934,-97.5,277.96,0.11
-59.842934,-96.25,278.05,0.11
-59.842934,-95.0,278.14,0.13
-59.842934,-93.75,278.24,0.19
-59.842934,-92.5,278.37,0.26
-59.842934,-91.25,278.51,0.35
-59.842934,-90.0,278.65,0.42
-59.842934,-88.75,278.76,0.49
-59.842934,-87.5,278.84,0.52
-59.842934,-86.25,278.92,0.52
-59.842934,-85.0,278.99,0.52
-59.842934,-83.75,279.04,0.52
-59.842934,-82.5,279.1,0.53
-59.842934,-81.25,279.16,0.54
-59.842934,-80.0,279.2,0.55
-59.842934,-78.75,279.24,0.56
-59.842934,-77.5,279.29,0.59
-59.842934,-76.25,279.33,0.62
-59.842934,-75.0,279.32,0.64
-59.842934,-73.75,279.29,0.65
-59.842934,-72.5,279.24,0.65
-59.842934,-71.25,279.17,0.66
-59.842934,-70.0,279.03,0.67
-59.842934,-68.75,278.79,0.65
-59.842934,-67.5,278.58,0.71
-59.842934,-66.25,278.49,0.75
-59.842934,-65.0,278.5,0.75
-59.842934,-63.75,278.58,0.78
-59.842934,-62.5,278.69,0.84
-59.842934,-61.25,278.79,0.92
-59.842934,-60.0,278.82,0.98
-59.842934,-58.75,278.81,1.02
-59.842934,-57.5,278.76,1.05
