lat,lon,tas_k,dtas_k_per_mo
-59.842934,-170.0,276.41,-2.08
-59.842934,-168.75,276.43,-2.02
-59.842934,-167.5,276.42,-2.0
-59.842934,-166.25,276.42,-1.98
-59.842934,-165.0,276.41,-1.94
-59.842934,-163.75,276.38,-1.89
-59.842934,-162.5,276.35,-1.86
-59.842934,-161.25,276.33,-1.82
-59.842934,-160.0,276.3,-1.78
-59.842934,-158.75,276.27,-1.72
-59.842934,-157.5,276.23,-1.63
-59.842934,-156.25,276.17,-1.57
-59.842934,-155.0,276.1,-1.48
-59.842934,-153.75,276.06,-1.38
-59.842934,-152.5,276.05,-1.29
-59.842934,-151.25,276.07,-1.21
-59.842934,-150.0,276.1,-1.12
-59.842934,-148.75,276.13,-1.06
-59.842934,-147.5,276.16,-1.01
-59.842934,-146.25,276.23,-0.96
-59.842934,-145.0,276.3,-0.92
-59.842934,-143.75,276.38,-0.88
-59.842934,-142.5,276.46,-0.85
-59.842934,-141.25,276.54,-0.81
-59.842934,-140.0,276.6,-0.78
-59.842934,-138.75,276.65,-0.77
-59.842934,-137.5,276.7,-0.75
-59.842934,-136.25,276.76,-0.72
-59.842934,-135.0,276.83,-0.69
-59.842934,-133.75,276.91,-0.66
-59.842934,-132.5,276.98,-0.64
-59.842934,-131.25,277.04,-0.62
-59.842934,-130.0,277.08,-0.61
-59.842934,-128.75,277.12,-0.6
-59.842934,-127.5,277.18,-0.58
-59.842934,-126.25,277.23,-0.55
-59.842934,-125.0,277.27,-0.51
-59.842934,-123.75,277.31,-0.47
-59.842934,-122.5,277.31,-0.43
-59.842934,-121.25,277.28,-0.42
-59.842934,-120.0,277.25,-0.39
-59.842934,-118.75,277.22,-0.36
-59.842934,-117.5,277.19,-0.33
-59.842934,-116.25,277.16,-0.3
-59.842934,-115.0,277.15,-0.24
-59.842934,-113.75,277.13,-0.19
-59.842934,-112.5,277.12,-0.13
-59.842934,-111.25,277.11,-0.09
-59.842934,-110.0,277.07,-0.06
-59.842934,-108.75,277.01,-0.03
-59.842934,-107.5,276.96,-0.01
-59.842934,-106.25,276.9,0.02
-59.842934,-105.0,276.83,0.03
-59.842934,-103.75,276.76,0.04
-59.842934,-102.5,276.7,0.06
-59.842934,-101.25,276.65,0.06
-59.842934,-100.0,276.61,0.07
-59.842934,-98.75,276.57,0.08
-59.842934,-97.5,276.52,0.08
-59.842934,-96.25,276.46,0.08
-59.842934,-95.0,276.41,0.09
-59.842934,-93.75,276.36,0.09
-59.842934,-92.5,276.35,0.09
-59.842934,-91.25,276.33,0.08
-59.842934,-90.0,276.32,0.07
-59.842934,-88.75,276.29,0.05
-59.842934,-87.5,276.25,0.02
-59.842934,-86.25,276.19,-0.03
-59.842934,-85.0,276.15,-0.07
-59.842934,-83.75,276.11,-0.14
-59.842934,-82.5,276.07,-0.21
-59.842934,-81.25,276.02,-0.29
-59.842934,-80.0,275.96,-0.36
-59.842934,-78.75,275.91,-0.43
-59.842934,-77.5,275.83,-0.5
-59.842934,-76.25,275.73,-0.55
-59.842934,-75.0,275.55,-0.64
-59.842934,-73.75,275.33,-0.73
-59.842934,-72.5,275.13,-0.82
-59.842934,-71.25,274.96,-0.88
-59.842934,-70.0,274.76,-0.96
-59.842934,-68.75,274.49,-1.06
-59.842934,-67.5,274.21,-1.19
-59.842934,-66.25,274.07,-1.36
-59.842934,-65.0,274.05,-1.5
-59.842934,-63.75,274.09,-1.64
-59.842934,-62.5,274.18,-1.74
-59.842934,-61.25,274.27,-1.83
-59.842934,-60.0,274.3,-1.93
-59.842934,-58.75,274.27,-2.03
-59.842934,-57.5,274.22,-2.08
-59.842934,-56.25,274.13,-2.16
-59.842934,-55.0,274.13,-2.2
-59.842934,-53.75,274.16,-2.24
-59.842934,-52.5,274.17,-2.29
-59.842934,-51.25,274.16,-2.36
-59.842934,-50.0,274.14,-2.43
-59.842934,-48.75,274.12,-2.46
-59.842934,-47.5,274.1,-2.46
-59.842934,-46.25,274.11,-2.42
-59.842934,-45.0,274.15,-2.36
-59.842934,-43.75,274.19,-2.31
-59.842934,-42.5,274.2,-2.28
-59.842934,-41.25,274.18,-2.28
-59.842934,-40.0,274.16,-2.27
