lat,lon,tas_k,dtas_k_per_mo
-59.842934,-170.0,272.66,0.67
-59.842934,-168.75,272.64,0.6
-59.842934,-167.5,272.63,0.5
-59.842934,-166.25,272.6,0.39
-59.842934,-165.0,272.57,0.26
-59.842934,-163.75,272.53,0.15
-59.842934,-162.5,272.47,0.06
-59.842934,-161.25,272.41,-0.02
-59.842934,-160.0,272.33,-0.06
-59.842934,-158.75,272.24,-0.09
-59.842934,-157.5,272.14,-0.1
-59.842934,-156.25,272.06,-0.02
-59.842934,-155.0,271.98,0.12
-59.842934,-153.75,271.92,0.18
-59.842934,-152.5,271.92,0.21
-59.842934,-151.25,271.97,0.16
-59.842934,-150.0,272.04,0.01
-59.842934,-148.75,272.14,-0.15
-59.842934,-147.5,272.25,-0.3
-59.842934,-146.25,272.4,-0.43
-59.842934,-145.0,272.56,-0.53
-59.842934,-143.75,272.72,-0.57
-59.842934,-142.5,272.88,-0.63
-59.842934,-141.25,273.03,-0.72
-59.842934,-140.0,273.19,-0.81
-59.842934,-138.75,273.38,-0.84
-59.842934,-137.5,273.56,-0.86
-59.842934,-136.25,273.74,-0.89
-59.842934,-135.0,273.93,-0.92
-59.842934,-133.75,274.07,-0.95
-59.842934,-132.5,274.21,-0.96
-59.842934,-131.25,274.34,-0.94
-59.842934,-130.0,274.47,-0.89
-59.842934,-128.75,274.59,-0.84
-59.842934,-127.5,274.71,-0.77
-59.842934,-126.25,274.82,-0.69
-59.842934,-125.0,274.92,-0.62
-59.842934,-123.75,274.99,-0.54
-59.842934,-122.5,275.04,-0.47
-59.842934,-121.25,275.11,-0.37
-59.842934,-120.0,275.19,-0.24
-59.842934,-118.75,275.27,-0.1
-59.842934,-117.5,275.34,0.01
-59.842934,-116.25,275.39,0.08
-59.842934,-115.0,275.46,0.15
-59.842934,-113.75,275.51,0.2
-59.842934,-112.5,275.57,0.25
-59.842934,-111.25,275.63,0.29
-59.842934,-110.0,275.71,0.35
-59.842934,-108.75,275.8,0.44
-59.842934,-107.5,275.88,0.52
